省,村名,站点,编号,签约时间,开业时间,银行,卡数,存款数,卡均
河北省,承德市平泉县南五十家子镇南五十家子村,平泉县南五十家子镇南五十家子村,13080100,2015/1/8 12:39,,中国银行,158,3476197,22001.24684
河南省,三门峡市灵宝市焦村镇万渡村,万渡惠农支付服务点,41120007,2015/1/8 12:46,2015/1/10 0:00,中国银行,459,2031966.4,4426.942048
河北省,承德市围场满族蒙古族自治县围场镇前进村,围场县围场镇前进村,13080102,2015/1/8 12:52,,中国银行,207,1204897,5820.758454
河南省,开封市通许县练城乡欧阳岗村,开封市通许县练城镇欧阳岗村惠农支付服务点,41020014,2015/1/8 12:58,,中国银行,302,611610.75,2025.201159
河北省,唐山市乐亭县乐亭镇关帝庙村,乐亭县乐亭镇井孙庄村,13020172,2015/1/8 13:15,,中国银行,141,3104942,22020.86525
河北省,唐山市乐亭县汀流河镇张王庄村,乐亭县汀流河镇张王庄,13020173,2015/1/8 13:17,,中国银行,217,2520077,11613.25807
河北省,唐山市迁安市大崔庄镇大崔庄村,迁安市大崔庄镇大崔庄村,13020174,2015/1/8 13:23,,中国银行,1635,850358,520.096636
河北省,唐山市迁西县白庙子乡陡岭子村,迁西县白庙子乡陡岭子村,13020176,2015/1/8 14:19,,中国银行,244,19628673,80445.38115
河北省,唐山市迁西县太平寨镇北刘古庄村,迁西县太平寨镇北刘古庄村,13020179,2015/1/8 14:27,,中国银行,107,507912,4746.841121
河北省,唐山市迁安市夏官营镇花庄村,迁安市夏官营镇花庄村,13020180,2015/1/8 14:30,,中国银行,2414,926877,383.958989
山东省,威海市乳山市夏村镇井子村,威海市乳山县夏村镇井子村助农服务点,37100101,2015/1/8 14:32,,中国银行,280,2635566.98,9412.739214
河北省,唐山市迁西县汉儿庄乡孟子岭村,迁西县汉儿庄乡孟子岭村,13020181,2015/1/8 14:32,,中国银行,106,87268,823.283019
河北省,唐山市迁西县东莲花院乡东花院村,迁西东花院村,13020182,2015/1/8 14:34,,中国银行,114,138926,1218.649123
河北省,唐山市迁安市杨店子镇张官营村,迁安市杨店子镇张官营村,13020183,2015/1/8 14:36,,中国银行,286,62331,217.940559
河北省,唐山市古冶区卑家店乡平台子村,古冶区平台子村,13020184,2015/1/8 14:39,,中国银行,193,87678,454.290155
河北省,唐山市古冶区大庄坨乡新庄子,古冶区大庄坨村,13020185,2015/1/8 14:42,,中国银行,231,277058,1199.385281
山东省,威海市文登市宋村镇姜家庄村,姜家庄村,37100103,2015/1/8 14:42,,中国银行,100,130782.8,1307.828
山东省,威海市荣成市上庄镇房家村,威海市荣成县上庄镇房家村助农服务点,37100108,2015/1/8 15:00,,中国银行,62,7909497.3,127572.5371
河北省,唐山市滦县茨榆坨镇大石佛口二村,滦县大石佛庄村,13020187,2015/1/8 15:16,,中国银行,272,2815497,10351.09191
河南省,焦作市山阳区新城街道办事处焦作市山阳区苏蔺村,焦作市山阳区苏蔺村银行卡助农取款服务点,41080001,2015/1/8 15:18,2015/1/9 0:00,中国银行,1126,2067422.2,1836.076554
河北省,唐山市迁安市大崔庄镇白羊峪村,迁安市大崔庄镇白羊峪村,13020188,2015/1/8 15:22,,中国银行,963,1204872,1251.165109
河北省,唐山市迁安市扣庄乡郎庄村,迁安市扣庄乡凌俊商店,13020189,2015/1/8 15:24,,中国银行,2175,955398,439.263448
河北省,唐山市乐亭县中堡王庄乡鲁家坨村,乐亭县中堡镇鲁家坨村,13020190,2015/1/8 15:26,,中国银行,195,1741123,8928.835897
河南省,濮阳市清丰县古城乡濮阳市古城乡西佛店,濮阳市清丰县西佛店村,41090014,2015/1/8 15:34,,中国银行,0,0,\N
河南省,濮阳市清丰县古城乡刘村,濮阳市清丰县古城乡刘村,41090015,2015/1/8 15:39,,中国银行,168,315590.56,1878.515238
河南省,开封市通许县玉皇庙镇稷子岗村,开封市通许县玉皇庙镇稷子岗村惠农支付服务点,41020015,2015/1/8 15:40,,中国银行,360,1110094,3083.594444
河北省,唐山市迁安市大崔庄镇上金山院村,迁安市大崔庄镇上金山院村,13020192,2015/1/8 15:50,,中国银行,1322,986703,746.371407
河南省,濮阳市台前县后方乡辛庄村,濮阳市台前县后方镇辛庄村,41090016,2015/1/8 15:53,,中国银行,0,0,\N
河北省,唐山市迁安市杨各庄镇包各庄村,迁安市杨各庄镇包各庄村,13020193,2015/1/8 15:55,,中国银行,3593,2494973,694.398274
安徽省,六安市寿县窑口乡北集街道,淮南寿县窑口乡北集街道助农服务点,34150002,2015/1/8 0:00,,中国银行,177,36252.5,204.816384
河南省,新乡市长垣县樊相镇李庄村,新乡市长垣县魏庄镇李庄村,41070017,2015/1/8 16:01,2015/1/12 0:00,中国银行,213,1306192.1,6132.357277
河北省,唐山市乐亭县乐亭镇井陈村,乐亭县乐亭镇井坨新村,13020194,2015/1/8 16:06,,中国银行,535,16750402,31309.16262
河北省,唐山市乐亭县乐亭镇教场村,乐亭县乐亭镇教军场村,13020195,2015/1/8 16:08,,中国银行,348,8495943,24413.62931
河南省,安阳市滑县城关镇滑县新区董东村,滑县产业集聚区董东村银行卡助农取款服务店,41050036,2015/1/8 16:13,,中国银行,952,6148136.17,6458.126229
河南省,平顶山市舞钢市尚店镇王店东村普查区,舞钢市尚店镇王东村张国永助农金融点,41040006,2015/1/8 16:20,2015/1/14 0:00,中国银行,357,2583068.5,7235.485994
河北省,唐山市丰润区丰润镇大安乐庄,丰润区丰润镇大安乐庄村,13020199,2015/1/8 0:00,,中国银行,2716,1056279,388.909794
河南省,安阳市滑县焦虎乡滑县新区华部小区,滑县新区沿河路华都小区银行卡助农取款服务点,41050039,2015/1/8 16:29,,中国银行,840,572811.56,681.918524
河南省,濮阳市华龙区新习乡南新习村,濮阳县新习集助农金融,41090025,2015/1/8 16:41,,中国银行,346,697584.06,2016.138902
河南省,南阳市卧龙区靳岗街道办事处石桥村,南阳市卧龙区月季大道助农点,41130020,2015/1/8 16:47,,中国银行,303,1121913.4,3702.684488
河北省,唐山市丰润区丰润镇尚古庄,丰润区丰润镇尚古庄,13020201,2015/1/8 17:02,,中国银行,1604,3559303,2219.016833
河南省,南阳市邓州市构林镇构林郭庄社区,邓州市构林镇邓襄路田学文助农金融,41130021,2015/1/8 17:04,,中国银行,433,3486.61,8.052217
河北省,唐山市迁安市彭店子乡彭店子村,迁安市彭店子乡彭店子村,13020202,2015/1/8 17:10,,中国银行,2708,777090,286.960857
河南省,南阳市卧龙区光武街道办事处光彩社区,南阳市卧龙区岗王庄村光彩国际助农点,41130022,2015/1/8 17:21,,中国银行,1174,4358504.5,3712.525128
河南省,南阳市卧龙区谢庄乡刘庄村,南阳市卧龙区谢庄乡刘庄村殷珂,41130023,2015/1/8 17:30,,中国银行,94,180669.73,1922.018404
安徽省,芜湖市无为县石涧镇打鼓村,芜湖分行无为县石涧镇打鼓村助农服务点,34020009,2015/1/8 0:00,,中国银行,183,966899.4,5283.603279
河南省,南阳市宛城区瓦店镇瓦店逵营社区,南阳分行营业部瓦店镇助农金融,41130025,2015/1/8 18:19,,中国银行,361,499546.22,1383.784543
安徽省,芜湖市芜湖县花桥镇九十殿新区,芜湖分行芜湖县九十殿助农服务点,34020010,2015/1/8 0:00,,中国银行,142,705375.6,4967.433803
安徽省,芜湖市南陵县家发镇联三村,联三村,34020011,2015/1/8 18:25,,中国银行,0,0,\N
河南省,开封市通许县竖岗镇百里池村,开封市通许县竖岗镇百里池村惠农支付服务点,41020016,2015/1/8 18:37,,中国银行,349,3590476.5,10287.89828
河南省,开封市通许县竖岗镇裴庄村,开封市通许县竖岗镇裴庄村惠农支付服务点,41020018,2015/1/8 19:52,,中国银行,401,3538945.5,8825.300499
安徽省,巢湖市庐江县白湖镇杭头村,合肥管理部庐江县白湖杭头村助农服务点,34010010,2015/1/8 0:00,,中国银行,470,1366751.1,2907.981064
河南省,开封市金明区杏花营农场史寨,开封市新区杏花营农场史寨村惠农支付服务点,41020019,2015/1/8 20:08,,中国银行,366,7090723,19373.56011
河北省,承德市围场满族蒙古族自治县山湾子乡山湾子村,围场县山湾子乡山湾子村,13080112,2015/1/8 20:16,,中国银行,231,6203327,26854.22944
河南省,开封市龙亭区北书店街道办事处回回寨,开封市新区水稻乡回回寨村惠农支付服务点,41020020,2015/1/8 20:23,,中国银行,768,1132182.9,1474.196484
河北省,承德市围场满族蒙古族自治县新地乡太平地村,围场县新地乡太平地村,13080115,2015/10/20 20:13,,中国银行,93,45127.53,485.242258
河南省,濮阳市华龙区王助乡康湖村,濮阳市华龙区王助镇康湖村,41090054,2015/1/8 21:55,,中国银行,0,0,\N
河南省,平顶山市鲁山县熊背乡交口村,平顶山市鲁山县熊背乡陈国玲助农金融,41040008,2015/1/8 22:00,2015/1/9 0:00,中国银行,607,3320105.2,5469.695552
河南省,新乡市辉县市胡桥街道办事处樊寨村,辉县市胡桥乡樊寨村张素云助农点,41070019,2015/1/8 22:15,,中国银行,313,3143284.5,10042.44249
河南省,漯河市郾城区沙北街道办事处龙城镇镇街,漯河市龙城镇镇街程素花助农金融,41110022,2015/1/8 23:35,2014/12/16 0:00,中国银行,400,16688337,41720.8425
河南省,漯河市郾城区裴城镇三丁村,漯河市裴城镇三丁张跃山助农金融,41110023,2015/1/8 23:42,,中国银行,115,932231.1,8106.357391
河南省,漯河市临颖县大郭乡大郭镇曹城村,漯河市大郭镇曹城村曹清选助农金融,41110024,2015/1/8 23:50,2015/1/16 0:00,中国银行,304,3412717.8,11226.0454
河南省,新乡市卫滨区平原乡西水东,西水东村东口助农服务点,41070020,2015/1/9 10:45,2015/1/9 0:00,中国银行,488,4722175.5,9676.589139
河南省,南阳市宛城区黄台岗镇禹王村,南阳市卧龙区黄台岗乡禹王店村徐建峰,41130026,2015/1/9 11:08,,中国银行,276,138571.19,502.069529
河北省,秦皇岛市抚宁县牛头崖镇周营村,开发区周营村,13030073,2015/1/9 11:41,,中国银行,226,2382568,10542.33628
河南省,开封市金明区杏花营镇王庄村,开封市龙亭区杏花营镇王庄村惠农支付服务点,41020021,2015/1/9 12:32,,中国银行,217,637355.3,2937.121198
甘肃省,张掖市甘州区省农科院张掖九公里试验场小河乡集镇,小河乡小河集镇,62070007,2015/1/9 13:03,,中国银行,0,0,\N
河南省,南阳市宛城区茶庵乡茶庵村,南阳市宛城区茶庵乡郑东新城巴振禹助农金融,41130027,2015/1/9 14:15,,中国银行,257,295743.28,1150.752062
河南省,南阳市唐河县张店镇胡集村,唐河县张店镇胡集村助农取款点,41130028,2015/1/9 14:26,,中国银行,277,2110441.5,7618.922383
河南省,开封市通许县孙营乡后城尔岗村,开封市通许县孙营乡前城耳岗村惠农支付服务点,41020022,2015/1/9 16:11,,中国银行,347,3201340.5,9225.76513
河南省,开封市龙亭区柳园口乡老君堂,开封市龙亭区柳园口乡老君堂村惠农支付服务点,41020023,2015/1/9 16:53,,中国银行,240,1582176.9,6592.40375
甘肃省,张掖市甘州区三闸镇瓦窑村,瓦窑村,62070010,2015/1/9 17:08,,中国银行,0,0,\N
甘肃省,张掖市甘州区花寨乡花寨村,花寨村,62070011,2015/1/9 17:14,,中国银行,0,0,\N
河北省,石家庄市正定县新安镇新安村,正定县新安镇新安村,13010311,2015/1/9 17:24,,中国银行,88,79594,904.477273
河北省,石家庄市正定县正定镇三角村,正定县三角村,13010312,2015/1/9 0:00,,中国银行,134,314288,2345.432836
河北省,石家庄市正定县曲阳桥乡高平村,正定县曲阳桥乡高平村,13010315,2015/1/9 17:38,,中国银行,135,20134703,149145.9481
甘肃省,张掖市甘州区党寨镇上寨村,上寨村,62070014,2015/1/9 17:41,,中国银行,1122,506132.69,451.098654
甘肃省,张掖市甘州区乌江镇平原村,平原村,62070015,2015/1/9 17:48,,中国银行,1170,147122.9,125.746068
河北省,石家庄市深泽县赵八乡小梨园,深泽县赵八乡小梨园村,13010316,2015/1/9 17:48,,中国银行,422,10137953,24023.58531
河北省,石家庄市平山县平山镇烟堡村,平山县平山镇烟堡村,13010317,2015/1/9 17:52,,中国银行,340,1131230,3327.147059
甘肃省,张掖市甘州区乌江镇管寨村,管寨村,62070016,2015/1/9 17:53,,中国银行,0,0,\N
河北省,石家庄市井陉县微水镇岩峰村,井陉县微水镇岩峰村助农,13010318,2015/1/9 17:57,,中国银行,177,1467912,8293.288136
江苏省,盐城市阜宁县新沟镇新沟镇,新沟镇,32090004,2015/1/9 18:06,,中国银行,0,0,\N
河北省,廊坊市广阳区九州镇九州镇南汉村,廊坊市广阳区九州镇南汉村,13100029,2015/1/9 0:00,,中国银行,114,261932,2297.649123
江苏省,盐城市阜宁县沟墩镇三灶镇,三灶镇,32090005,2015/1/9 18:11,,中国银行,0,0,\N
江苏省,盐城市阜宁县阜城镇城西村,城西村,32090006,2015/1/9 18:16,,中国银行,0,0,\N
江苏省,盐城市阜宁县陈良镇如珍村,如珍村,32090007,2015/1/9 18:20,,中国银行,0,0,\N
江苏省,盐城市阜宁县沟墩镇南舍村,南舍村,32090008,2015/1/9 18:23,,中国银行,0,0,\N
江苏省,盐城市阜宁县东沟镇永兴村,永兴村,32090009,2015/1/9 18:26,,中国银行,0,0,\N
江苏省,盐城市阜宁县陈良镇陈良村,陈良村,32090010,2015/1/9 18:30,,中国银行,0,0,\N
江苏省,盐城市阜宁县新沟镇新东村,新东村,32090011,2015/1/9 18:35,,中国银行,0,0,\N
河南省,漯河市郾城区李集乡大王村,漯河市郾城区李集镇,41110030,2015/1/9 21:14,,中国银行,0,0,\N
河南省,漯河市舞阳县吴城镇王岗镇镇街,漯河市王岗镇王岗村夏保仁助农金融,41110037,2015/1/9 21:38,2015/2/8 0:00,中国银行,510,1722773.9,3377.988039
河南省,漯河市临颖县繁城镇面坊村,漯河市繁城镇面坊村赵超助农金融,41110038,2015/1/9 21:44,2015/1/11 0:00,中国银行,225,1597732.4,7101.032889
河南省,漯河市舞阳县姜店乡董南村,漯河市姜店街董南村黄二朋助农金融,41110045,2015/1/9 22:11,2015/5/6 0:00,中国银行,158,790087.75,5000.55538
河南省,漯河市舞阳县孟寨镇吴庄村,漯河市孟寨镇吴庄村孙要成助农金融,41110052,2015/1/9 22:32,2015/3/3 0:00,中国银行,390,1252048,3210.379487
河北省,沧州市河间市黎民居乡河间市黎民居乡黎民居村,河间市黎民居乡黎民居村,13090187,2015/1/10 16:45,,中国银行,149,378930,2543.154362
安徽省,芜湖市南陵县籍山镇九连村,九连村,34020013,2015/1/10 21:29,,中国银行,0,0,\N
安徽省,芜湖市芜湖县湾新丰村,新丰,34020014,2015/1/10 21:31,,中国银行,0,0,\N
安徽省,芜湖市芜湖县湾三元新区,三元,34020015,2015/1/10 21:34,,中国银行,0,0,\N
河南省,三门峡市渑池县坡头乡泰山村,渑池县坡头乡泰山村惠农支付服务点,41120008,2015/1/11 8:45,2015/1/15 0:00,中国银行,191,172617.88,903.758534
河南省,安阳市安阳县北郭乡北郭村,安阳县北郭乡雷燕军银行卡助农取款服务点,41050041,2015/1/11 10:58,,中国银行,2040,3177860.2,1557.774608
江苏省,盐城市阜宁县施庄镇营安村,营安村,32090012,2015/1/11 14:27,,中国银行,0,0,\N
江苏省,盐城市阜宁县沟墩镇新建村,新建村,32090013,2015/1/11 14:30,,中国银行,0,0,\N
江苏省,盐城市阜宁县东沟镇东沟镇,东沟镇,32090014,2015/1/11 14:37,,中国银行,0,0,\N
江苏省,盐城市阜宁县吴滩镇新储村,新储村,32090015,2015/1/11 14:41,,中国银行,0,0,\N
江苏省,盐城市阜宁县古河镇沟墩镇,沟墩镇,32090016,2015/1/11 15:20,,中国银行,0,0,\N
江苏省,盐城市阜宁县沟墩镇雪泉村,雪泉村,32090017,2015/1/11 15:35,,中国银行,0,0,\N
江苏省,盐城市阜宁县公兴镇青墩村,青墩村,32090018,2015/1/11 16:44,,中国银行,0,0,\N
河北省,衡水市武强县北代乡武强县后西代村,武强县后西代村,13110333,2015/1/11 16:54,,中国银行,277,1872678,6760.570397
江苏省,盐城市大丰市草堰镇三渣村,三渣村,32090019,2015/1/11 16:58,,中国银行,0,0,\N
江苏省,盐城市大丰市草堰镇三新,三新村,32090020,2015/1/11 17:03,,中国银行,0,0,\N
江苏省,盐城市大丰市草堰镇合新村,合新村,32090021,2015/1/11 17:07,,中国银行,0,0,\N
江苏省,盐城市大丰市草堰镇草堰村,草堰村,32090022,2015/1/11 17:12,,中国银行,0,0,\N
江苏省,盐城市大丰市裕华镇晋丰村,晋丰村,32090023,2015/1/11 17:20,,中国银行,0,0,\N
江苏省,盐城市大丰市新丰镇赤旗村,赤旗村,32090024,2015/1/11 17:26,,中国银行,0,0,\N
江苏省,盐城市大丰市三龙镇经济开发区,大丰经济开发区,32090025,2015/1/11 17:30,,中国银行,0,0,\N
江苏省,盐城市大丰市大中镇德丰村,德丰村,32090026,2015/1/11 17:34,,中国银行,0,0,\N
江苏省,盐城市大丰市大中镇德西村,德西村,32090027,2015/1/11 17:38,,中国银行,0,0,\N
江苏省,盐城市大丰市大中镇恒丰村,恒丰村,32090028,2015/1/11 17:42,,中国银行,0,0,\N
江苏省,盐城市大丰市大中镇恒北村,恒北村,32090029,2015/1/11 17:46,,中国银行,0,0,\N
江苏省,盐城市大丰市大中镇红花村,红花村,32090030,2015/1/11 17:53,,中国银行,0,0,\N
江苏省,盐城市大丰市西团镇开发区居委会,开发区,32090031,2015/1/11 17:56,,中国银行,0,0,\N
江苏省,盐城市大丰市大中镇德丰村2,德丰村2,32090032,2015/1/11 18:11,,中国银行,0,0,\N
江苏省,盐城市大丰市大中镇恒南村,恒南村,32090033,2015/1/11 18:15,,中国银行,0,0,\N
江苏省,盐城市大丰市大中镇泰斗村,泰斗村,32090034,2015/1/11 18:19,,中国银行,0,0,\N
江苏省,盐城市大丰市大中镇双喜村,双喜村,32090035,2015/1/11 18:24,,中国银行,0,0,\N
江苏省,盐城市大丰市大中镇新民村,新民村,32090036,2015/1/11 18:29,,中国银行,0,0,\N
江苏省,盐城市大丰市大中镇和瑞村,和瑞村,32090037,2015/1/11 18:36,,中国银行,0,0,\N
河南省,濮阳市范县张庄乡前张庄村,濮阳市范县张庄乡张庄集助农金融,41090061,2015/1/11 20:55,,中国银行,1287,8798737.06,6836.625532
河南省,濮阳市清丰县马庄桥镇濮阳市马庄桥镇前游子庄助农金融,濮阳市马庄桥镇前游子庄助农金融,41090066,2015/1/11 21:13,,中国银行,229,1293313.6,5647.657642
江苏省,盐城市阜宁县三灶镇新团镇居委会,新团镇居委会,32090038,2015/1/12 8:23,,中国银行,0,0,\N
江苏省,盐城市大丰市大中镇灶玗镇,灶玗镇,32090039,2015/1/12 8:29,,中国银行,0,0,\N
江苏省,盐城市大丰市大中镇德丰村3,德丰三,32090040,2015/1/12 8:46,,中国银行,0,0,\N
江苏省,盐城市大丰市大中镇阜北村,阜北村,32090041,2015/1/12 8:59,,中国银行,0,0,\N
江苏省,盐城市大丰市南阳镇广丰村,广丰村,32090042,2015/1/12 9:03,,中国银行,0,0,\N
河南省,新乡市长垣县孟岗乡苇园村,苇园村,41070023,2015/1/12 9:50,,中国银行,0,0,\N
河南省,新乡市长垣县赵堤镇邓楼村,长垣营业部长垣县赵堤镇邓楼村惠农支付服务点,41070024,2015/1/12 9:54,,中国银行,376,718357.9,1910.52633
河北省,邯郸市邯山区马头镇马选社区,邯郸市马头洗选厂,13040143,2015/1/12 9:56,,中国银行,330,2145902,6502.733333
江苏省,盐城市大丰市南阳镇吉兴村,吉兴村,32090043,2015/1/12 10:00,,中国银行,0,0,\N
河南省,新乡市辉县市赵固乡赵固村,赵固乡赵固村助农取款点,41070026,2015/1/12 10:02,,中国银行,621,7700623,12400.3591
江苏省,盐城市大丰市万盈镇六里村,六里村,32090044,2015/1/12 10:06,,中国银行,0,0,\N
河南省,新乡市辉县市胡桥街道办事处南云门村,辉县市胡桥乡南云门村助农取款服务点,41070027,2015/1/12 10:06,,中国银行,203,1733291,8538.37931
江苏省,盐城市大丰市草庙镇段灶村,段灶村,32090045,2015/1/12 10:13,,中国银行,0,0,\N
江苏省,盐城市大丰市白驹镇洋心居委会,洋心居委会,32090046,2015/1/12 10:17,,中国银行,0,0,\N
河南省,新乡市原阳县韩董庄乡杨厂村,新乡市原阳县韩董庄乡杨厂村万明海助农金融,41070028,2015/1/12 10:21,,中国银行,140,252401.95,1802.871071
江苏省,盐城市大丰市三龙镇新丰村,柏冰,32090047,2015/1/12 10:21,,中国银行,0,0,\N
河北省,邯郸市永年县正西乡东一村,永年县正西乡正西村,13040144,2015/1/12 10:24,,中国银行,228,2519766,11051.60526
江苏省,盐城市大丰市三龙镇前进村,前进村,32090048,2015/1/12 10:25,,中国银行,0,0,\N
江苏省,盐城市大丰市三龙镇斗龙港村,斗龙港村,32090049,2015/1/12 10:38,,中国银行,0,0,\N
江苏省,盐城市大丰市三龙镇龙西村,龙西村,32090050,2015/1/12 10:41,,中国银行,0,0,\N
江苏省,盐城市大丰市裕华镇朝荣村,朝荣村,32090051,2015/1/12 10:43,,中国银行,0,0,\N
河南省,新乡市牧野区和平路办事处东曲里村,新乡化学与物理电源产业园区曲里村宋继超,41070037,2015/1/12 10:59,2015/1/28 0:00,中国银行,424,2832132,6679.556604
河北省,邯郸市武安市磁山镇磁山二街,武安磁山镇磁山二街,13040145,2015/1/12 11:26,,中国银行,339,1374385,4054.233038
江苏省,盐城市大丰市小海镇小街村,小街村,32090052,2015/1/12 11:33,,中国银行,0,0,\N
江苏省,盐城市大丰市大中镇阜丰村,阜丰村,32090053,2015/1/12 11:39,,中国银行,0,0,\N
河北省,石家庄市辛集市天宫营乡郭王宋村,辛集市天宫营乡郭王宋村,13010321,2015/1/12 11:43,,中国银行,302,2223079,7361.188742
河南省,三门峡市陕县西张村镇西张村,西张村街惠农支付服务点,41120009,2015/1/12 13:52,2015/1/15 0:00,中国银行,289,107259.04,371.138547
安徽省,六安市寿县堰口镇江黄村,江黄村,34150003,2015/1/12 13:53,,中国银行,0,0,\N
河南省,三门峡市陕县菜园乡菜园街,菜园乡惠农支付服务点,41120010,2015/1/12 13:59,2015/1/26 0:00,中国银行,232,512663.4,2209.756034
河南省,三门峡市陕县张湾乡大坪村,陕县张湾乡大坪村,41120011,2015/1/12 14:09,,中国银行,0,0,\N
河南省,新乡市凤泉区大块镇块村营村,新乡市凤泉区大块镇块村营社区惠农点王嘉琪,41070051,2015/1/12 14:52,,中国银行,1997,2419266.8,1211.450576
河南省,驻马店市汝南县南余店乡汝南县古塔街道付楼村,中国银行汝南县古塔街道付楼助农服务点,41170004,2015/1/12 15:00,2015/1/19 0:00,中国银行,455,5561343,12222.73187
河南省,驻马店市西平县二郎乡西平县权寨镇街,西平县权寨镇权寨街助农服务点,41170005,2015/1/12 15:04,,中国银行,309,326019.5,1055.079288
河南省,驻马店市上蔡县黄埠镇上蔡县东洪乡小王庄,东洪乡小王庄,41170007,2015/1/12 15:08,,中国银行,0,0,\N
河南省,驻马店市遂平县查岈山风景区遂平县嵖岈山镇街,嵖岈山镇街,41170009,2015/1/12 15:12,,中国银行,0,0,\N
河南省,驻马店市遂平县查岈山乡遂平县产业集聚区,遂平县产业集聚区徐店助农服务,41170010,2015/1/12 15:13,,中国银行,721,2667898.51,3700.275326
河南省,安阳市汤阴县韩庄乡王佐村,汤阴县王佐村李娜助农取款服务点,41050042,2015/1/12 15:15,,中国银行,153,2691052.2,17588.57647
河南省,新乡市辉县市百泉镇东刘店村,辉县市百泉镇东刘店村助农取款服务点,41070057,2015/1/12 15:15,,中国银行,237,4437585,18723.98734
河南省,南阳市南召县南河店镇南河店,南召县南河店镇南河店村助农点,41130029,2015/1/12 15:19,,中国银行,774,2001611.1,2586.060853
河北省,邢台市沙河市褡裢街道办事处南阳村,高开区留村镇南阳村,13050103,2015/1/12 16:01,,中国银行,370,3272110.5,8843.541892
河北省,廊坊市霸州市康仙庄乡信安,霸州市信安镇信安街2,13100031,2015/1/12 0:00,,中国银行,124,3315742,26739.85484
甘肃省,张掖市甘州区沙井镇沙井镇沙井村,沙井镇沙井村,62070017,2015/1/12 16:06,,中国银行,385,187330.02,486.571481
河南省,新乡市长垣县张三寨乡崔安和村,长垣营业部长垣县张三占镇崔安和村惠农支付服务点,41070066,2015/1/12 16:06,,中国银行,30,1776798.6,59226.62
河北省,沧州市吴桥县杨家寺乡吴桥县杨家寺乡小天罡村,吴桥县杨家寺乡小天罡村,13090188,2015/1/12 16:21,,中国银行,383,4099076,10702.5483
河南省,新乡市辉县市孟庄镇范屯村,辉县市孟庄镇范屯村,41070069,2015/1/12 16:37,2015/1/19 0:00,中国银行,768,4616108,6010.557292
河南省,新乡市辉县市北云门镇佳怡社区,佳怡社区,41070074,2015/1/12 16:52,,中国银行,0,0,\N
河北省,秦皇岛市昌黎县龙家店镇昌黎县龙家店镇绕湾村,昌黎县龙家店镇绕湾村,13030074,2015/1/12 17:22,,中国银行,288,1768552,6140.805556
河南省,开封市通许县厉庄乡厉庄,开封市通许县厉庄乡厉庄村惠农支付服务点,41020026,2015/1/12 19:39,,中国银行,202,1040589.94,5151.435347
河南省,安阳市汤阴县韩庄乡羑河村,汤阴县羑河村郭强助农取款服务点,41050043,2015/1/12 19:42,,中国银行,189,802543.7,4246.262963
河南省,开封市开封县陈留镇西街村,开封市祥符区朱仙镇西大街村委惠农支付服务点,41020027,2015/1/12 19:45,,中国银行,355,955347.8,2691.120563
河南省,开封市通许县大岗李乡蒲口村,开封市通许县大岗李镇蒲口村惠农支付服务点,41020028,2015/1/12 20:00,,中国银行,464,2907664.5,6266.518319
河南省,周口市太康县高朗乡后刘村,太康县高朗乡后刘行政村惠农支付服务点,41160017,2015/1/12 21:26,2014/12/30 0:00,中国银行,166,542010.2,3265.121687
河北省,承德市兴隆县孤山子乡榆木岭村,兴隆县孤山子乡榆木岭村,13080117,2015/1/12 0:00,,中国银行,269,1791454,6659.680297
河南省,周口市扶沟县吕潭乡吕潭村,扶沟县吕潭镇,41160020,2015/1/12 22:38,2014/12/29 0:00,中国银行,337,747357.8,2217.678932
山东省,烟台市莱阳市谭格庄镇邢格庄村,邢格庄村,37060271,2015/1/13 8:04,,中国银行,0,0,\N
山东省,烟台市莱阳市沐浴店镇磊山后村,磊山后村,37060273,2015/1/13 8:20,,中国银行,0,0,\N
山东省,烟台市莱阳市吕格庄镇东吕格庄村,东吕格庄村,37060275,2015/1/13 8:24,,中国银行,0,0,\N
河南省,平顶山市汝州市杨楼乡杨楼村,汝州市杨楼镇杨楼村陈登高助农金融,41040009,2015/1/13 9:12,2015/1/14 0:00,中国银行,241,74891.88,310.754689
河南省,平顶山市鲁山县尧山镇下汤村,平顶山市鲁山县下汤镇吴铁根助农金融,41040010,2015/1/13 9:17,2015/1/12 0:00,中国银行,220,471898.97,2144.995318
河南省,新乡市长垣县魏庄镇毛参木村,新乡市长垣县魏庄镇参木村惠农支付服务点,41070088,2015/1/13 9:39,,中国银行,153,302435.6,1976.703268
河南省,新乡市长垣县魏庄镇梁寨村,新乡市长垣县魏庄镇梁占村惠农支付服务点,41070090,2015/1/13 9:54,,中国银行,103,288560.78,2801.560971
河北省,秦皇岛市卢龙县下寨乡卢龙镇毛家店村,卢龙镇毛家店村,13030075,2015/1/13 10:03,,中国银行,629,15212974,24185.9682
河北省,石家庄市正定县西平乐乡南化村,正定县西平乐乡南化村,13010322,2015/1/13 0:00,,中国银行,513,4156793,8102.910331
江苏省,盐城市响水县老舍乡老舍村,响水区双港镇老舍村,32090054,2015/1/13 10:27,,中国银行,0,0,\N
河北省,石家庄市正定县南牛乡曹村,正定县曹村,13010323,2015/1/13 0:00,,中国银行,206,14020765,68061.96602
江苏省,盐城市建湖县冈西镇蔡港村,建湖县冈西镇蔡港村,32090055,2015/1/13 10:43,,中国银行,0,0,\N
