省,村名,站点,编号,签约时间,开业时间,银行,卡数,存款数,卡均
山东省,滨州市滨城区堡集镇石家营村,滨州市滨城区秦皇台乡西石营村助农服务点,37160127,2015/1/5 14:25,,中国银行,116,84294.27,726.674741
山东省,滨州市滨城区滨北街道办事处张东村,滨州市滨城区秦皇台乡张东村助农服务点,37160128,2015/1/5 14:28,,中国银行,41,651.12,15.880976
山东省,潍坊市临朐县蒋峪镇吕匣村,寺头吕匣村,37070054,2015/1/5 14:30,,工商银行,0,0,\N
河南省,商丘市夏邑县郭店乡郭店村,夏邑郭店乡段庄村惠农支付服务点,41140461,2015/1/5 14:30,,中国银行,165,67676.21,410.158848
河南省,商丘市虞城县贾寨镇贺庄村,虞城县八里堂贺庄惠农支付服务点,41140465,2015/1/5 14:33,,中国银行,74,124614.23,1683.976081
河南省,商丘市梁园区平台镇董庄村,民中支行平原办董庄村助农取款点,41140466,2015/1/5 14:33,2014/12/10 0:00,中国银行,1905,9279254,4870.999475
河南省,商丘市柘城县陈青集镇陈社村,柘城县陈青集镇陈社助农服务取款点,41140467,2015/1/5 14:35,2014/11/27 0:00,中国银行,412,3904171,9476.143204
河南省,商丘市睢阳区包公庙乡院庄村,睢阳区包公庙院庄乡惠农支付服务点,41140473,2015/1/5 14:39,2014/11/29 0:00,中国银行,335,869757.8,2596.29194
河南省,商丘市虞城县利民镇镇街村,商丘分行虞城支行利民杨灿楼惠农支付服务点,41140475,2015/1/5 14:41,2014/12/27 0:00,中国银行,801,2177575,2718.570537
山东省,潍坊市青州市东高镇核桃园村,核桃园村,37070055,2015/1/5 14:44,2015/4/10 0:00,工商银行,99,3367629.5,34016.4596
河南省,商丘市柘城县老王集乡西街,柘城县胡襄镇侯庄助农服务取款点,41140479,2015/1/5 14:45,2014/12/17 0:00,中国银行,1175,3084327.2,2624.959319
河南省,商丘市虞城县芒种桥乡小侯村,商丘分行虞城支行刘店乡小侯惠农支付服务点,41140480,2015/1/5 14:45,2014/12/10 0:00,中国银行,1547,2648455.8,1711.994699
河南省,平顶山市鲁山县辛集乡辛集村,平顶山市鲁山县辛集乡李红彬助农金融,41040003,2015/1/5 14:51,,中国银行,1010,1367608.9,1354.068218
山东省,济南市槐荫区吴家堡镇西吴家堡村,济南市槐荫区吴家堡街道办事处西吴家堡村助农服务点,37010132,2015/1/5 14:52,,中国银行,6,25133,4188.833333
山东省,潍坊市青州市何官镇张高村,张高村,37070057,2015/1/5 14:52,,工商银行,1,0,0
河北省,廊坊市文安县滩里镇中滩里,文安县滩里镇中滩里村,13100025,2015/1/5 14:57,,中国银行,311,2527805.2,8127.990997
山东省,济南市长清区归德镇万庄村,济南市长清区归德镇万庄村助农服务点,37010137,2015/1/5 14:58,,中国银行,57,67000,1175.438596
山东省,济南市长清区文昌街街道办事处三龙庄村,济南市长清区文昌街道办事处三龙庄助农服务点,37010140,2015/1/5 15:00,,中国银行,93,1210835,13019.73118
河南省,安阳市滑县小铺乡大铺村,滑县小铺乡大铺村银行卡助农取款服务点,41050003,2015/1/5 15:00,,中国银行,485,890577.06,1836.241361
山东省,潍坊市青州市东坝街道办事处高庙村,高庙村,37070060,2015/1/5 15:02,2015/3/14 0:00,工商银行,100,8565917,85659.17
山东省,潍坊市寿光市侯镇镇李家官庄,侯镇李家官庄,37070061,2015/1/5 15:05,,工商银行,0,0,\N
河南省,商丘市睢阳区古宋乡叶园村,商丘市睢阳区叶园村助农服务点,41140496,2015/1/5 15:07,2014/12/13 0:00,中国银行,623,2011272,3228.365971
河南省,商丘市柘城县远襄镇庞堂村,柘城县远襄镇庞堂村助农服务取款点,41140497,2015/1/5 15:09,2014/12/13 0:00,中国银行,306,552264.1,1804.784641
河南省,商丘市夏邑县中峰乡中峰村,夏邑中峰乡中峰村惠农支付服务点,41140498,2015/1/5 15:10,2014/12/5 0:00,中国银行,569,1369660.8,2407.136731
山东省,潍坊市寿光市稻田镇西丹河村,西丹河村,37070063,2015/1/5 15:11,2015/4/17 0:00,工商银行,107,204578.77,1911.951121
山东省,济南市平阴县玫瑰镇孔集村,济南市平阴县玫瑰镇孔集村助农服务点,37010146,2015/1/5 15:12,,中国银行,170,563863.06,3316.841529
山东省,济南市长清区万德镇界首村,济南市长清区万德镇界首村助农服务点,37010151,2015/1/5 15:17,,中国银行,22,330.93,15.042273
河南省,商丘市夏邑县曹集乡镇街村,夏邑县桑堌乡桑堌惠农支付服务点,41140499,2015/1/5 15:17,2014/12/14 0:00,中国银行,0,0,\N
山东省,潍坊市寿光市孙家集街道岳寺韩村,岳寺韩村,37070065,2015/1/5 15:19,2015/3/29 0:00,工商银行,229,1055243.9,4608.051965
山东省,济南市章丘市相公庄镇相三村,济南市章丘市相公庄镇相三村助农服务点,37010155,2015/1/5 15:21,,中国银行,170,524740.25,3086.707353
河南省,商丘市夏邑县何营乡蕴祥社区,夏邑县岐河镇蔡庄村惠农支付服务点,41140500,2015/1/5 15:21,,中国银行,0,0,\N
河北省,石家庄市辛集市天宫营乡天宫营镇南庞村,辛集市天宫营乡南庞村,13010169,2015/1/5 15:28,,中国银行,263,1219320.4,4636.19924
山东省,济南市章丘市明水街道办事处太平村,济南市章丘市埠村街道办事处太平村助农服务点,37010162,2015/1/5 15:29,2015/2/4 0:00,中国银行,111,1867075.6,16820.5009
河北省,石家庄市辛集市旧城镇杏园村,辛集市旧城镇杏园村,13010170,2015/1/5 15:35,,中国银行,381,5464547,14342.64305
河南省,商丘市柘城县胡襄镇起台镇西街村,柘城县起台镇北街村助农服务取款点,41140508,2015/1/5 15:36,2014/12/8 0:00,中国银行,315,398771.16,1265.94019
山东省,济南市槐荫区美里湖街道办事处郑家店村,济南市槐荫区美里湖街道办事处郑家店村助农服务点,37010165,2015/1/5 0:00,,中国银行,226,156084.8,690.640708
河南省,商丘市睢阳区勒马乡勒马北街村,睢阳区勒马乡北街村惠农支付服务点,41140510,2015/1/5 15:41,2015/2/7 0:00,中国银行,310,769577.3,2482.507419
河北省,石家庄市辛集市王口镇翰林庄村,辛集市王口镇翰林庄,13010171,2015/1/5 15:41,,中国银行,284,3247179.5,11433.73063
山东省,济南市长清区归德镇刘街村,山东省济南市长清区归德镇刘街村济南市长清区归德镇刘街村助农服务点,37010169,2015/1/5 15:43,,中国银行,0,0,\N
山东省,济南市长清区文昌街街道办事处东齐村,济南市长清区文昌街道办事处东齐村助农服务点,37010172,2015/1/5 15:45,,中国银行,1,100606.64,100606.64
河南省,商丘市睢阳区路河乡周坟村,商丘市睢阳区路河镇周坟村孟楼李金平惠农支付服务点,41140513,2015/1/5 15:46,2014/12/20 0:00,中国银行,259,1249043.2,4822.560618
河北省,石家庄市辛集市王口镇杨庄村,辛集市王口镇杨庄村,13010172,2015/1/5 15:46,,中国银行,210,2650268,12620.32381
河北省,石家庄市辛集市田家庄乡东张口村,辛集市田家庄乡东张口村,13010173,2015/1/5 15:52,,中国银行,240,2322062.5,9675.260417
河南省,商丘市虞城县闻集乡谷熟集村,虞城县谷熟镇镇街张蕊惠农支付服务点,41140518,2015/1/5 15:54,2015/3/28 0:00,中国银行,284,394317.2,1388.440845
河北省,石家庄市辛集市天宫营乡王下村,辛集市天宫营乡王下村,13010174,2015/1/5 15:56,,中国银行,409,3857964.2,9432.675306
江苏省,盐城市阜宁县硕集镇阳光康居园,阳光康居园,32090003,2015/1/5 15:57,,中国银行,0,0,\N
河南省,洛阳市廛河回族区廛河回族乡洛阳市瀍河区瀍河镇塔西村惠农服务点,洛阳市瀍河区瀍河镇塔西村惠农服务点,41030003,2015/1/5 15:57,2015/1/6 0:00,中国银行,237,1527736.5,6446.14557
河北省,石家庄市元氏县槐阳镇南诸村,元氏县北褚乡南褚村,13010175,2015/1/5 0:00,,中国银行,441,4399843,9976.968254
河北省,石家庄市辛集市王口镇恒邱村,辛集市王口镇恒邱村,13010176,2015/1/5 16:00,,中国银行,346,3977059.5,11494.39162
山东省,潍坊市昌乐县乔官镇乔南村,乔南村,37070078,2015/1/5 16:10,2015/3/29 0:00,工商银行,72,108188.79,1502.622083
山东省,潍坊市昌乐县尧沟镇尧沟村,尧沟村,37070079,2015/1/5 16:14,2015/3/30 0:00,工商银行,51,58426.66,1145.620784
河南省,商丘市梁园区平台镇和合社区,蓝天支行和合社区惠农服务取款点,41140528,2015/1/5 16:15,2014/12/17 0:00,中国银行,1769,3029574.2,1712.591408
河南省,商丘市柘城县安平镇铁关开发区,柘城县安平镇铁关开发区助农服务取款点,41140529,2015/1/5 16:16,2014/12/24 0:00,中国银行,145,845690.7,5832.349655
河北省,石家庄市元氏县苏村乡北苏村,元氏县苏村乡北苏村,13010178,2015/1/5 16:18,,中国银行,242,1364435,5638.161157
山东省,济南市济阳县崔寨镇史家村,济南市济阳县崔寨镇史家村助农服务点,37010197,2015/1/5 16:18,,中国银行,100,54550.03,545.5003
山东省,潍坊市昌乐县朱刘街道办事处西魏社区,西魏家庄,37070080,2015/1/5 16:18,,工商银行,4,107892.05,26973.0125
河北省,石家庄市元氏县马村乡万年村,元氏县马村乡万年村,13010179,2015/1/5 16:18,,中国银行,642,4215394.5,6566.035047
山东省,烟台市蓬莱市潮水镇富阳耿家村,烟台市蓬莱市蓬莱市潮水镇富阳耿家村银行卡助农取款服务点,37060230,2015/1/5 16:19,,中国银行,20,102306.54,5115.327
山东省,烟台市蓬莱市北沟镇下朱潘村,烟台市蓬莱市蓬莱市北沟镇下朱潘村银行卡助农取款服务点,37060231,2015/1/5 16:22,,中国银行,0,120000,\N
山东省,潍坊市昌乐县城南街道办事处韩信村,韩信村,37070081,2015/1/5 16:22,2015/4/6 0:00,工商银行,143,264826.12,1851.930909
山东省,济南市长清区张夏镇张夏村,济南市长清区张夏镇张夏村助农服务点,37010200,2015/1/5 16:22,,中国银行,44,5518017,125409.4773
山东省,烟台市蓬莱市北沟镇北沟二村,烟台市蓬莱市北沟镇北沟村银行卡助农取款服务点,37060232,2015/1/5 16:24,,中国银行,80,2230516.2,27881.4525
山东省,烟台市蓬莱市大辛店镇大二半村,烟台市蓬莱市大辛店镇大二甲村助农服务点,37060233,2015/1/5 16:26,,中国银行,98,294206.62,3002.108367
山东省,烟台市蓬莱市刘家沟镇解宋营村,烟台市蓬莱市蓬莱市刘家沟镇解宋营村银行卡助农取款服务点,37060234,2015/1/5 16:28,,中国银行,99,593922.2,5999.214141
河南省,南阳市宛城区新店乡惠庄村,南阳分行营业部新店乡助农金融,41130015,2015/1/5 16:29,,中国银行,324,1911769.9,5900.524383
河北省,石家庄市元氏县苏阳乡纸屯村,元氏县沟北乡纸屯村,13010180,2015/1/5 0:00,,中国银行,257,3826456.8,14888.93697
山东省,烟台市蓬莱市大辛店镇战家村,战家村,37060235,2015/1/5 16:31,,中国银行,0,0,\N
山东省,潍坊市昌乐县唐吾镇青上村,青上村,37070083,2015/1/5 16:31,,工商银行,1,4075.61,4075.61
河南省,驻马店市西平县蔡寨回族乡西平县宋集乡街,西平县宋集乡宋集街助农服务点,41170001,2015/1/5 16:32,2015/1/6 0:00,中国银行,720,862673.7,1198.157917
山东省,烟台市蓬莱市村里集镇温石汤村,温石汤村,37060236,2015/1/5 16:33,,中国银行,0,0,\N
河南省,驻马店市西平县人和乡西平县人和乡谢老庄村,西平县人和乡谢老庄助农服务点,41170002,2015/1/5 16:34,,中国银行,839,2496806.5,2975.931466
山东省,烟台市蓬莱市村里集镇车里张家村,车里张家村,37060237,2015/1/5 16:35,,中国银行,0,0,\N
山东省,烟台市蓬莱市小门家镇小门家村,小门家村,37060238,2015/1/5 16:39,,中国银行,0,0,\N
河北省,石家庄市元氏县东张乡大陈庄村,元氏县东张乡大陈庄,13010181,2015/1/5 0:00,,中国银行,187,696466.7,3724.420856
山东省,烟台市蓬莱市新港街道小路村,烟台市蓬莱市村里集镇村里集村助农服务点,37060239,2015/1/5 16:42,,中国银行,0,0,\N
甘肃省,庆阳市西峰区董志镇周岭村,董志镇周岭村,62100002,2015/1/5 16:43,,中国银行,164,2342990,14286.52439
山东省,烟台市蓬莱市村里集镇巩家村,巩家村,37060240,2015/1/5 16:45,,中国银行,0,0,\N
河南省,商丘市夏邑县韩道口镇韩西村,夏邑县韩西镇韩西村惠农支付服务点,41140554,2015/1/5 16:45,2014/12/21 0:00,中国银行,0,0,\N
山东省,烟台市蓬莱市大辛店镇东黄家村,烟台市蓬莱市大辛店镇东黄家村助农服务点,37060241,2015/1/5 16:47,,中国银行,101,12522158,123981.7624
河南省,商丘市柘城县胡襄镇北街村,柘城县洪恩乡洪恩村助农服务取款点,41140555,2015/1/5 16:47,2015/1/10 0:00,中国银行,427,127992.71,299.748735
河南省,商丘市夏邑县火店乡班集村,夏邑县火店乡班集村惠农服务支付网点,41140556,2015/1/5 16:48,2015/1/27 0:00,中国银行,134,151370.16,1129.62806
山东省,烟台市蓬莱市登州街道和谐小区,和谐小区,37060242,2015/1/5 16:50,,中国银行,0,0,\N
河南省,商丘市夏邑县车站镇秦集村,夏邑县车站镇吴寨村惠农支付服务点,41140557,2015/1/5 16:50,,中国银行,0,0,\N
甘肃省,庆阳市西峰区温泉乡刘店村,刘店村富智超市,62100003,2015/1/5 0:00,,中国银行,102,625293.25,6130.32598
山东省,潍坊市潍城区西关街道办事处南小于河,南小于河,37070088,2015/1/5 16:50,2015/3/25 0:00,工商银行,140,611345.2,4366.751429
山东省,烟台市蓬莱市新港街道湾子口村,湾子口村,37060243,2015/1/5 16:52,,中国银行,0,0,\N
河南省,商丘市夏邑县车站镇牛王堌村,夏邑车站镇牛王堌村惠农支付服务点,41140560,2015/1/5 16:53,2014/12/16 0:00,中国银行,589,4593577,7798.942275
河北省,廊坊市大城县摩配园区管委会东阜村,大城县工业园区东阜村,13100026,2015/1/5 0:00,,中国银行,464,19599022,42239.27155
甘肃省,庆阳市西峰区后官寨乡李庄村,后官寨乡李庄村,62100004,2015/1/5 16:55,,中国银行,286,2465429,8620.381119
河南省,商丘市柘城县远襄镇西街村,柘城县远襄镇西街助农服务取款点,41140561,2015/1/5 16:55,2015/1/10 0:00,中国银行,367,7857730,21410.70845
山东省,潍坊市潍城区望留镇西河湾村,西河湾村,37070090,2015/1/5 16:55,,工商银行,69,494946.44,7173.136812
山东省,烟台市蓬莱市登州街道环峰小区,环峰小区,37060244,2015/1/5 16:56,,中国银行,0,0,\N
山东省,威海市环翠区凤林街道办事处西山口村,西山口村,37100013,2015/1/5 16:57,,中国银行,0,0,\N
山东省,烟台市蓬莱市南王街道南八甲村,南八甲村,37060245,2015/1/5 16:58,,中国银行,0,0,\N
山东省,烟台市蓬莱市北沟镇栾家口村,烟台市蓬莱市北沟栾家口村助农服务点,37060246,2015/1/5 17:00,,中国银行,109,41959.3,384.947706
河南省,商丘市夏邑县马头镇北岭镇,夏邑县北岭镇刘园村惠农支付服务点,41140564,2015/1/5 17:02,2014/11/16 0:00,中国银行,687,3444002.5,5013.104076
甘肃省,庆阳市西峰区肖金镇芮岭村,肖金镇芮岭村,62100005,2015/1/5 17:02,,中国银行,314,2255328.5,7182.574841
河南省,商丘市夏邑县李集镇郭庄村,夏邑李集镇郭庄村惠农支付服务点,41140565,2015/1/5 17:04,2014/11/21 0:00,中国银行,266,544765.44,2047.990376
河南省,商丘市柘城县牛城乡牛城村,柘城县牛城乡南街助农服务取款点,41140566,2015/1/5 0:00,,中国银行,818,1807437.4,2209.581174
河南省,商丘市夏邑县歧河乡还乡祠村,夏邑刘店集乡孔祠村惠农支付服务点,41140567,2015/1/5 17:06,2014/12/3 0:00,中国银行,420,3786630.8,9015.787619
河南省,商丘市夏邑县车站镇车站村,夏邑县车站镇车站村惠农支付服务点,41140568,2015/1/5 17:09,2014/11/27 0:00,中国银行,442,1246032.2,2819.077376
山东省,烟台市蓬莱市大辛店镇回村,回村,37060248,2015/1/5 17:09,,中国银行,0,0,\N
河南省,商丘市柘城县老王集乡西街开发区,柘城县马集乡马集村助农服务取款点,41140569,2015/1/5 17:10,,中国银行,321,43246.2,134.723364
山东省,烟台市蓬莱市大辛店镇龙山店,烟台市蓬莱市大辛店镇龙山店村助农服务点,37060249,2015/1/5 17:11,,中国银行,91,1396023.8,15340.92088
山东省,烟台市栖霞市亭口镇占疃村,烟台市栖霞市亭口镇占疃村助农服务点,37060250,2015/1/5 17:15,2015/2/8 0:00,中国银行,7,1010864.25,144409.1786
河南省,商丘市柘城县惠济乡刘屯村,柘城县惠济乡刘屯助农服务取款点,41140570,2015/1/5 17:15,2014/11/29 0:00,中国银行,201,485217.78,2414.018806
山东省,烟台市栖霞市蛇窝泊镇庄园后夼村,烟台市栖霞市栖霞镇后夼村助农服务点,37060251,2015/1/5 17:16,,中国银行,5,386510.03,77302.006
山东省,烟台市栖霞市松山街道东鹿头村,烟台市栖霞市松山街道东鹿头村助农服务点,37060252,2015/1/5 17:18,,中国银行,19,777486.94,40920.36526
山东省,烟台市栖霞市臧家庄镇寨里村,烟台市栖霞市臧家庄镇寨里村银行卡助农取款服务点,37060253,2015/1/5 17:20,,中国银行,51,4397330,86222.15686
山东省,烟台市栖霞市官道镇官道村,烟台市栖霞市官道镇官道村助农服务点,37060254,2015/1/5 17:22,,中国银行,7,357519.5,51074.21429
山东省,烟台市栖霞市庄园街道北岩子口村,烟台市栖霞市庄园街道北岩口村助农服务点,37060256,2015/1/5 17:28,,中国银行,0,0,\N
山东省,烟台市栖霞市松山街道艾山汤村,烟台市栖霞市松山街道艾山汤村助农服务点,37060257,2015/1/5 17:29,,中国银行,29,1046006.2,36069.17931
河南省,洛阳市偃师市山化乡洛阳市偃师县山化乡山化村惠农服务点,洛阳市偃师县山化乡山化村惠农服务点,41030004,2015/1/5 17:30,2014/12/26 0:00,中国银行,533,2429394,4557.962477
山东省,烟台市栖霞市杨础镇解家沟村,烟台市栖霞市杨础镇解家沟村助农服务点,37060258,2015/1/5 17:31,2015/1/12 0:00,中国银行,83,817647.25,9851.171687
河南省,洛阳市廛河回族区廛河回族乡马坡村,洛阳市瀍河区瀍河镇马坡村惠农服务点,41030005,2015/1/5 17:32,2014/12/17 0:00,中国银行,424,13626802.9,32138.68609
山东省,烟台市栖霞市臧家庄镇路旺村,烟台市栖霞市臧家庄镇路旺村助农服务点,37060259,2015/1/5 17:33,,中国银行,70,262841.03,3754.871857
山东省,济南市长清区万德镇马场村,济南市长清区万德镇马场村助农服务点,37010238,2015/1/5 17:33,,中国银行,236,88119.9,373.389407
山东省,烟台市莱山区黄海路街道院格庄街道办事处,烟台市莱山区院格庄镇院格庄村助农服务站,37060260,2015/1/5 17:36,2015/1/6 0:00,中国银行,342,5565552,16273.54386
山东省,威海市文登市张家产镇张家产村,威海市文登县张家产镇汤村助农服务点,37100014,2015/1/5 0:00,,中国银行,1,44354.43,44354.43
山东省,济南市长清区万德镇徐庄村,济南市长清区万德镇徐家庄村助农服务点,37010243,2015/1/5 17:40,,中国银行,74,198540.73,2682.982838
河南省,洛阳市洛龙区龙门镇洛阳市高新区辛店镇柳行村惠农服务点,洛阳市高新区辛店镇柳行村惠农服务点,41030007,2015/1/5 17:45,2014/12/30 0:00,中国银行,358,2444297,6827.645251
山东省,威海市荣成市港西镇小西村,威海市荣成县成山卫镇小西村助农服务点,37100016,2015/1/5 17:54,,中国银行,8,752734.44,94091.805
山东省,济南市长清区五峰山街道办事处东马村,济南市长清区五峰山街道办事处东马村助农服务点,37010249,2015/1/5 18:00,,中国银行,54,13904.78,257.495926
河南省,许昌市禹州市小吕乡禹州市小吕乡万里马村,禹州市小吕乡万里马村,41100001,2015/1/5 18:11,,中国银行,184,1161385.4,6311.877174
山东省,威海市环翠区温泉镇柳林村,威海市环翠区温泉镇柳林村助农服务点,37100020,2015/1/5 18:14,,中国银行,52,0,0
山东省,威海市环翠区皇冠街道办事处沟北村,威海市经技区崮山镇沟北村助农服务点,37100022,2015/1/5 18:20,,中国银行,44,1131218.6,25709.51364
山东省,威海市环翠区泊于镇鲍家村,威海市泊于镇海飞游艇助农服务点,37100026,2015/1/5 18:27,,中国银行,82,862806.75,10522.03354
山东省,威海市荣成市人和镇北下河村,威海市荣成县人和镇北下河村助农服务点,37100027,2015/1/5 18:28,,中国银行,144,9380.46,65.142083
山东省,威海市荣成市虎山镇邱家村,威海市荣成市虎山镇邱家村助农服务点,37100028,2015/1/5 18:31,,中国银行,82,186.08,2.269268
山东省,威海市文登市宋村镇北马村,威海市文登县宋村镇北马村助农服务点,37100029,2015/1/5 18:33,,中国银行,106,884118.7,8340.742453
山东省,威海市文登市泽库镇长会口村,威海市文登县泽库镇长会口村助农服务点,37100031,2015/1/5 18:37,,中国银行,126,2103507.2,16694.50159
山东省,威海市文登市侯家镇崔家村,威海市文登县侯家镇崔家村助农服务点,37100032,2015/1/5 18:38,,中国银行,102,954609.56,9358.917255
山东省,威海市荣成市滕家镇花园村,威海市荣成县腾家镇花园村助农服务点,37100034,2015/1/5 18:42,,中国银行,358,1169574.4,3266.967598
山东省,威海市文登市张家产镇董家店村,威海市文登县张家产镇董家店村助农服务点,37100035,2015/1/5 18:43,,中国银行,22,30000,1363.636364
山东省,威海市荣成市荫子镇南流水村,威海市荣成县荫子镇南流水村助农服务点,37100037,2015/1/5 18:46,,中国银行,1,37052.47,37052.47
山东省,威海市荣成市崖西镇林家庄,林家庄村,37100038,2015/1/5 18:48,,中国银行,0,0,\N
山东省,威海市乳山市乳山口镇兰家村,威海市乳山县乳山口镇兰家村助农服务点,37100041,2015/1/5 18:52,,中国银行,50,5494161,109883.22
山东省,威海市文登市张家产镇下冷家村,威海市文登县张家产镇下冷家村助农服务点,37100042,2015/1/5 18:52,,中国银行,114,803801.8,7050.892982
山东省,威海市荣成市桃园街道办事处桃园路村,威海市荣成县东山镇桃园村助农服务点,37100044,2015/1/5 18:56,,中国银行,111,1616498.9,14563.05315
山东省,威海市荣成市宁津街道办事处所前王家村,威海市荣成县宁津镇所前王家村助农服务点,37100045,2015/1/5 18:57,,中国银行,93,327,3.516129
山东省,威海市荣成市虎山镇梁家村,威海市荣成县邱家镇梁家村助农服务点,37100048,2015/1/5 19:01,,中国银行,12,0,0
山东省,威海市荣成市崂山街道办事处雨夼村,雨夼村,37100049,2015/1/5 19:03,,中国银行,0,0,\N
山东省,威海市荣成市俚岛镇草岛寨村,草岛寨村,37100050,2015/1/5 19:05,,中国银行,0,0,\N
山东省,威海市荣成市荫子镇前荫子村,威海市荣成县荫子镇前荫子村助农服务点,37100053,2015/1/5 19:11,,中国银行,222,524574.44,2362.947928
河南省,濮阳市华龙区新习乡濮阳市新习乡西别寨村,濮阳市新习乡西别寨村,41090001,2015/1/5 19:18,,中国银行,320,1077088.9,3365.902813
山东省,威海市荣成市东山街道办事处柳树集村,威海市荣成县东山镇柳树集村助农服务点,37100054,2015/1/5 19:51,,中国银行,100,860044.9,8600.449
山东省,潍坊市潍城区于河镇前王村,前王村,37070097,2015/1/5 19:56,2015/3/21 0:00,工商银行,67,317213.94,4734.536418
山东省,威海市环翠区泊于镇圈于家村,威海市经技区泊于圈于家村助农服务点,37100056,2015/1/5 19:58,,中国银行,105,1700327.8,16193.5981
山东省,威海市环翠区泊于镇岛邓家村,威海市经技区泊于岛邓家村助农服务点,37100058,2015/1/5 20:11,,中国银行,51,0,0
山东省,威海市环翠区泊于镇屯钟家村,威海市经技区泊于镇屯钟家村助农服务点,37100061,2015/1/5 20:28,,中国银行,51,13.22,0.259216
河南省,濮阳市濮阳县清河头乡濮阳市清河头管五星助农金融,濮阳市清河头管五星助农金融,41090003,2015/1/5 20:35,,中国银行,230,576184.25,2505.148913
山东省,威海市文登市泽头镇林村,威海市文登县泽头镇林村助农服务点,37100063,2015/1/5 20:39,,中国银行,246,1805002.9,7337.410163
河南省,濮阳市华龙区胡村乡许村,濮阳市开州办许村助农金融,41090004,2015/1/5 20:42,,中国银行,657,3890859.2,5922.160122
山东省,潍坊市寒亭区双杨店镇王固庄村,王固庄村,37070106,2015/1/5 20:47,2015/3/10 0:00,工商银行,124,237405.94,1914.564032
河南省,濮阳市濮阳县王称固乡小屯村,濮阳县王称固镇助农金融,41090005,2015/1/5 20:48,,中国银行,1085,7291413.2,6720.196498
山东省,威海市荣成市埠柳镇不夜村,不夜村,37100067,2015/1/5 20:50,,中国银行,0,0,\N
山东省,威海市荣成市崖西镇山河吕家村,山河吕家村,37100068,2015/1/5 20:51,,中国银行,0,0,\N
山东省,威海市荣成市成山镇成山二村,成山二村,37100071,2015/1/5 20:56,,中国银行,0,0,\N
山东省,威海市荣成市崖西镇大山口村,威海市荣成县崖西大山口村助农服务点,37100072,2015/1/5 20:57,,中国银行,101,250000,2475.247525
山东省,威海市荣成市滕家镇大落村,威海市荣成县滕家镇大落村助农服务点,37100074,2015/1/5 21:00,,中国银行,185,680830.1,3680.162703
山东省,威海市荣成市东山街道办事处柳树村,威海市荣成县东山镇柳树村助农服务点,37100075,2015/1/5 21:02,,中国银行,56,2000827.2,35729.05714
山东省,威海市荣成市港湾街道办事处蚧口村,威海市荣成县石岛镇蚧口村助农服务点,37100076,2015/1/5 21:05,,中国银行,120,2175309.5,18127.57917
河南省,周口市郸城县胡集乡谢竹园村,谢竹园助农取款点,41160002,2015/1/5 21:06,2015/1/13 0:00,中国银行,423,3493172.8,8258.091726
山东省,潍坊市奎文区清池街道办事处西南段村,西南段村,37070111,2015/1/5 21:07,2015/3/12 0:00,工商银行,193,1037013.1,5373.12487
山东省,威海市荣成市桃园街道办事处上谭家村,威海市荣成县石岛镇上谭村助农服务点,37100077,2015/1/5 21:07,,中国银行,123,5172926,42056.30894
山东省,威海市荣成市人和镇朱口村,威海市荣成县人和镇朱口村助农服务点,37100078,2015/1/5 21:09,,中国银行,70,3580031.8,51143.31143
山东省,潍坊市坊子区荆山洼镇马司三村,马司三村,37070112,2015/1/5 21:10,2015/3/21 0:00,工商银行,116,597870.06,5154.052241
山东省,威海市荣成市人和镇人和村,威海市荣成县人和镇人和村助农服务点,37100079,2015/1/5 21:10,,中国银行,173,5476834,31658
山东省,威海市荣成市上庄镇塔山村,威海市荣成县上庄镇塔山村助农服务点,37100080,2015/1/5 21:12,,中国银行,51,20,0.392157
山东省,潍坊市寒亭区朱里镇西圩渠1村,西圩渠1村,37070113,2015/1/5 21:12,2015/5/24 0:00,工商银行,24,4598.22,191.5925
山东省,威海市荣成市滕家镇桑梓村,桑梓村,37100081,2015/1/5 21:14,,中国银行,0,0,\N
山东省,威海市荣成市王连街道办事处寨前方家村,威海市荣成县王连镇寨前方家村助农服务点,37100083,2015/1/5 21:17,,中国银行,111,2852315,25696.53153
山东省,潍坊市坊子区眉村镇王家庄子三村,坊子区王家庄子三村,37070114,2015/1/5 21:18,,工商银行,0,0,\N
山东省,威海市荣成市城西街道办事处小鱼村,威海市荣成县石岛镇大渔岛村助农服务点,37100084,2015/1/5 21:19,,中国银行,148,2062684,13937.05405
山东省,威海市荣成市港湾街道办事处大鱼岛村,威海市荣成县石岛镇大渔岛村码头助农服务点,37100085,2015/1/5 21:22,,中国银行,109,895192.5,8212.775229
河南省,濮阳市濮阳县清河头乡东清河头村,濮阳市濮阳县清河头乡,41090006,2015/1/5 21:23,,中国银行,0,0,\N
山东省,威海市文登市侯家镇崔家口村,威海市文登县葛家镇西崔家口村助农服务点,37100086,2015/1/5 21:24,,中国银行,71,79635.92,1121.632676
山东省,威海市文登市米山镇米山村,威海市文登区米山镇米山村助农服务点,37100088,2014/2/20 0:00,,中国银行,0,0,\N
河南省,周口市郸城县宁平镇乔庄,乔集助农取款点,41160003,2015/1/5 21:28,2015/1/14 0:00,中国银行,216,720623.4,3336.219444
山东省,威海市文登市泽库镇泽库村,威海市文登县泽库镇后岛村助农服务点,37100089,2015/1/5 21:28,,中国银行,0,0,\N
