,省,村名,站点,编号,签约时间,开业时间,银行,卡数,存款数,卡均,开业时间2,签约时间2,存款数2
147,河北省,沧州市任邱市吕公堡镇毕村,任丘市吕公堡镇毕村,13090058,2014-01-24 23:48:00,,中国银行,166,730000.0,4397.590361,-9223372036854775808,934,73.0
148,河北省,沧州市沧县风化店乡大白头村,沧县风化店乡大白头村,13090059,2014-01-24 23:52:00,2014-02-21 00:00:00,中国银行,347,2830000.0,8155.619597,907,934,283.0
149,河北省,沧州市孟村回族自治县新县镇大堤东村,孟村县新县镇堤东村,13090062,2014-01-25 19:56:00,2014-04-23 00:00:00,中国银行,178,450000.0,2528.089888,846,933,45.0
150,河北省,沧州市黄骅市官庄乡孔家庄村,中捷产业园区孔家庄,13090064,2014-01-25 00:00:00,,中国银行,595,13910000.0,23378.15126,-9223372036854775808,934,1391.0
151,河北省,沧州市青县马厂镇王维官屯村,青县马厂镇王维屯村,13090065,2014-01-25 20:19:00,2014-03-04 00:00:00,中国银行,3408,1280000.0,375.586854,896,933,128.0
152,河北省,沧州市吴桥县铁城镇双刘店村,吴桥县铁城镇双刘店村,13090066,2014-01-25 21:00:00,2014-03-20 00:00:00,中国银行,330,7830000.0,23727.27273,880,933,783.0
153,河北省,沧州市青县马厂镇刘世印屯村,青县马厂镇刘世印屯,13090068,2014-01-26 00:06:00,,中国银行,4749,8740000.0,1840.38745,-9223372036854775808,932,874.0
154,河北省,沧州市黄骅市国营中捷农场虚拟乡南排河,黄骅市南排河镇居委会,13090069,2014-01-26 10:55:00,2014-01-26 00:00:00,中国银行,1453,12380000.0,8520.302822,933,932,1238.0
155,河北省,沧州市黄骅市黄骅镇后街村,黄骅市黄骅镇后街村,13090070,2014-01-26 00:00:00,,中国银行,345,14730000.0,42695.65217,-9223372036854775808,933,1473.0
156,河北省,沧州市孟村回族自治县宋庄子乡许村,孟村县宋庄子乡许村,13090071,2014-01-26 14:23:00,2014-01-14 00:00:00,中国银行,563,2820000.0,5008.880995,945,932,282.0
157,河北省,张家口市蔚县代王城镇代王城镇石家庄村,蔚县代王城镇石家庄村,13070005,2014-01-26 21:57:00,,中国银行,228,980000.0,4298.245614,-9223372036854775808,932,98.0
158,河北省,邯郸市成安县长巷乡封边营村,成安县长苑镇封边董,13040029,2014-01-27 10:34:00,,中国银行,710,7550000.0,10633.80282,-9223372036854775808,931,755.0
159,河北省,邯郸市成安县长巷乡吴村,成安县长巷乡吴村,13040030,2014-01-27 10:35:00,,中国银行,900,9870000.0,10966.66667,-9223372036854775808,931,987.0
160,河北省,沧州市海兴县赵毛陶乡大张庄村,海兴县赵毛陶乡大张庄村,13090072,2014-01-30 13:35:00,2014-01-30 00:00:00,中国银行,126,1290000.0,10238.09524,929,928,129.0
161,河北省,邯郸市成安县成安镇北阳村,成安县成安乡北阳村,13040031,2014-02-09 22:08:00,2014-04-10 00:00:00,中国银行,645,4770000.0,7395.348837,859,918,477.0
162,河北省,邯郸市成安县李家疃镇郑家庄村,成安县李家疃镇郑家庄,13040035,2014-02-09 22:21:00,,中国银行,381,2680000.0,7034.120735,-9223372036854775808,918,268.0
163,河北省,邯郸市成安县道东堡乡大堤西村,成安县道东堡乡大堤西,13040036,2014-02-09 22:23:00,2014-03-22 00:00:00,中国银行,1046,10770000.0,10296.36711,878,918,1077.0
164,河北省,沧州市盐山县孟店乡乔庄,盐山县孟店乡乔庄村,13090073,2014-02-11 12:06:00,2014-02-11 00:00:00,中国银行,190,420000.0,2210.526316,917,916,42.0
165,河北省,邯郸市磁县高臾镇高臾村,磁县高臾镇高臾村,13040037,2014-02-11 20:21:00,2014-03-19 00:00:00,中国银行,177,30000.0,169.491525,881,916,3.0
166,河北省,邯郸市磁县路村营乡路村营村,磁县路村营乡路村营村,13040038,2014-02-11 20:22:00,,中国银行,1018,4260000.0,4184.675835,-9223372036854775808,916,426.0
167,河北省,邯郸市永年县刘营乡榆林东村,永年县刘营乡榆林村,13040041,2014-02-12 21:23:00,,中国银行,213,3110000.0,14600.93897,-9223372036854775808,915,311.0
168,河北省,邯郸市永年县小龙马乡马到固村,永年县小龙马乡马道固村,13040047,2014-02-13 20:59:00,2014-03-29 00:00:00,中国银行,241,1900000.0,7883.817427,871,914,190.0
169,河北省,沧州市海兴县苏基镇张常丰村,海兴县苏基镇张常丰村,13090074,2014-02-14 00:01:00,2013-12-20 00:00:00,中国银行,281,2010000.0,7153.024911,970,913,201.0
170,河北省,沧州市东光县东光镇东安屯村,东光县东光镇东安屯村,13090075,2014-02-14 00:05:00,2014-01-28 00:00:00,中国银行,1449,19870000.0,13712.90545,931,913,1987.0
171,河北省,衡水市深州市东安庄乡西景萌,东安庄乡西景萌,13110150,2014-02-14 11:54:00,2013-07-02 00:00:00,中国银行,769,20010000.0,26020.80624,1141,913,2001.0
172,河北省,衡水市桃城区何家庄乡大屯村,桃城区大屯村,13110151,2014-02-15 11:25:00,,中国银行,384,4480000.0,11666.66667,-9223372036854775808,912,448.0
173,河北省,邯郸市永年县大北汪镇南正里村,永年县大北汪镇南正里村,13040053,2014-02-16 08:55:00,,中国银行,257,10100000.0,39299.6109,-9223372036854775808,911,1010.0
174,河北省,邯郸市成安县漳河店镇姜营村,成安县漳河店乡姜营村,13040054,2014-02-16 08:56:00,2014-05-27 00:00:00,中国银行,220,160000.0,727.272727,812,911,16.0
175,河北省,邯郸市成安县北乡义乡大寨村,成安县北乡义乡大寨村,13040055,2014-02-16 08:56:00,2014-05-27 00:00:00,中国银行,210,460000.0,2190.47619,812,911,46.0
176,河北省,邯郸市邯郸县河沙镇镇北文庄村,邯郸县河沙镇北文庄村,13040061,2014-02-16 21:33:00,,中国银行,759,4320000.0,5691.699605,-9223372036854775808,911,432.0
177,安徽省,滁州市明光市司巷乡司巷,明光市司巷周艳便利店,34110004,2014-02-19 09:33:00,,建设银行,224,293814.28,1311.670893,-9223372036854775808,908,29.381428
178,河北省,沧州市孟村回族自治县新县镇孙楼,孟村县孟村镇孙家楼村,13090076,2014-02-19 17:33:00,2014-01-14 00:00:00,中国银行,241,3350000.0,13900.41494,945,908,335.0
179,河北省,邯郸市临漳县称勾集镇称西村,临漳县称勾镇称勾集村,13040065,2014-02-19 19:15:00,,中国银行,1016,2250000.0,2214.566929,-9223372036854775808,908,225.0
180,河北省,邯郸市邯郸县代召乡贾庄村,邯郸县代召乡贾庄村,13040067,2014-02-19 20:42:00,,中国银行,381,3730000.0,9790.026247,-9223372036854775808,908,373.0
181,河北省,沧州市南皮县寨子镇大马村,南皮县寨子镇大马村,13090077,2014-02-22 12:13:00,2014-01-11 00:00:00,中国银行,662,5330000.0,8051.359517,948,905,533.0
182,安徽省,滁州市全椒县草庵乡谭墩,谢银龙化肥经营部,34110005,2014-02-25 08:43:00,,建设银行,360,170759.99,474.333306,-9223372036854775808,902,17.075999
183,安徽省,滁州市全椒县古河镇石涧站,许克圣百货店,34110006,2014-02-25 09:16:00,,建设银行,420,589010.91,1402.406929,-9223372036854775808,902,58.901091
184,安徽省,滁州市来安县水口镇上蔡站,来安县水口新民烟酒店,34110007,2014-02-25 09:28:00,,建设银行,309,1012237.61,3275.849871,-9223372036854775808,902,101.223761
185,安徽省,滁州市来安县舜山乡复兴站,来安县胡敏食杂店,34110008,2014-02-25 09:38:00,,建设银行,123,154975.75,1259.965447,-9223372036854775808,902,15.497575
186,安徽省,滁州市定远县拂晓乡胜利站,许正莉百货店,34110009,2014-02-25 11:20:00,,建设银行,178,205161.2,1152.591011,-9223372036854775808,902,20.51612
187,安徽省,滁州市定远县仁和乡仁和站,定远县仁和街沈帮翠商店,34110010,2014-02-25 11:30:00,,建设银行,250,115190.48,460.76192,-9223372036854775808,902,11.519048
188,安徽省,滁州市定远县七里塘乡汽车实验场,定远县建英百货商店,34110011,2014-02-25 11:38:00,,建设银行,107,211941.5,1980.761682,-9223372036854775808,902,21.19415
189,安徽省,滁州市凤阳县石门山镇牛王站,韩克强农用商品店,34110012,2014-02-25 14:51:00,,建设银行,630,2413221.85,3830.510873,-9223372036854775808,902,241.322185
190,安徽省,滁州市凤阳县殷涧镇宋集站,宋华金种子经营部,34110013,2014-02-25 15:01:00,,建设银行,156,101189.61,648.651346,-9223372036854775808,902,10.118961
191,安徽省,滁州市全椒县周岗乡孤山站,全椒县孤峰商店,34110015,2014-02-25 15:16:00,,建设银行,298,120616.95,404.754866,-9223372036854775808,902,12.061695
192,安徽省,滁州市南谯区汪郢乡大同圩站,石学翠百货店,34110016,2014-02-25 15:39:00,,建设银行,116,624796.66,5386.178103,-9223372036854775808,902,62.479666
193,河北省,邯郸市武安市磁山镇牛洼堡村,武安徘徊镇牛洼堡村,13040078,2014-02-25 00:00:00,,中国银行,390,6220000.0,15948.71795,-9223372036854775808,903,622.0
194,安徽省,滁州市凤阳县石门山镇二十营,赵瑞维修店,34110017,2014-02-26 09:07:00,,建设银行,126,284542.76,2258.275873,-9223372036854775808,901,28.454276
195,安徽省,滁州市天长市金集镇芦柴站,程长元金融服务点,34110018,2014-02-26 09:20:00,,建设银行,143,519478.3,3632.715385,-9223372036854775808,901,51.94783
196,安徽省,滁州市天长市十八集乡街西站,天长市杨村镇盛开俊食杂店,34110019,2014-02-26 09:33:00,,建设银行,335,586841.34,1751.765194,-9223372036854775808,901,58.684134
197,安徽省,滁州市天长市新街乡李坡站,天长市李坡农事服务专业合作社,34110020,2014-02-26 09:46:00,,建设银行,402,170349.34,423.754577,-9223372036854775808,901,17.034934
198,河北省,邯郸市磁县磁州镇磁县磁州镇尹家桥村,磁县磁州镇尹家桥村,13040080,2014-03-05 21:50:00,2014-04-18 00:00:00,中国银行,451,2320000.0,5144.124169,851,894,232.0
199,河北省,沧州市青县陈嘴乡张二庄村,青县陈咀乡张二庄村,13090079,2014-03-06 00:00:00,,中国银行,2534,5640000.0,2225.730071,-9223372036854775808,894,564.0
200,河北省,张家口市怀来县桑园镇怀来县张官营村,怀来县桑园镇张官营村助农取款点姜桂禄,13070006,2014-03-09 00:00:00,,中国银行,681,3120000.0,4581.497797,-9223372036854775808,891,312.0
201,河北省,张家口市怀来县桑园镇怀来县石门湾村,怀来石门湾助农取款点,13070007,2014-03-09 20:51:00,,中国银行,301,440000.0,1461.79402,-9223372036854775808,890,44.0
202,河北省,张家口市怀来县土木镇怀来县土木村,怀来县土木镇土木村,13070010,2014-03-11 00:00:00,,中国银行,215,360000.0,1674.418605,-9223372036854775808,889,36.0
203,河北省,邯郸市磁县辛庄营乡北豆公村,磁县辛庄营乡北豆公村,13040084,2014-03-11 22:19:00,,中国银行,1979,6570000.0,3319.858514,-9223372036854775808,888,657.0
204,河北省,邯郸市肥乡县肥乡镇赵寨村,肥乡县肥乡镇赵寨村,13040085,2014-03-12 19:52:00,2014-03-13 00:00:00,中国银行,594,3980000.0,6700.3367,887,887,398.0
205,河北省,沧州市黄骅市旧城镇后仙庄,黄骅市旧城镇后仙庄村,13090080,2014-03-13 12:06:00,2014-03-14 00:00:00,中国银行,581,10620000.0,18278.8296,886,886,1062.0
206,河北省,沧州市沧县杜生镇袁庄,沧县刘家庙乡大袁庄村,13090081,2014-03-14 00:00:00,,中国银行,507,7240000.0,14280.0789,-9223372036854775808,886,724.0
207,河北省,邯郸市成安县成安镇东魏庄,成安县工业区东魏村,13040089,2014-03-19 09:17:00,2014-03-19 00:00:00,中国银行,425,1200000.0,2823.529412,881,880,120.0
208,河北省,张家口市怀来县桑园镇怀来县黄营村,怀来县桑园镇黄营村,13070011,2014-03-19 00:00:00,,中国银行,1462,3830000.0,2619.699042,-9223372036854775808,881,383.0
209,河北省,沧州市河间市行别营乡西庄村,河间市行別营乡西庄村,13090082,2014-03-21 01:16:00,2014-05-30 00:00:00,中国银行,451,3720000.0,8248.337029,809,878,372.0
210,河北省,沧州市青县盘古乡北柳村,青县盘古镇北柳村,13090083,2014-03-21 01:17:00,2014-03-26 00:00:00,中国银行,1255,4230000.0,3370.517928,874,878,423.0
211,河北省,沧州市沧县旧州镇北关村,沧县旧州镇北关村,13090084,2014-03-21 01:18:00,,中国银行,839,4110000.0,4898.688915,-9223372036854775808,878,411.0
212,河北省,沧州市南皮县刘八里乡刘显吾村,南皮县刘八里乡刘显吾村,13090085,2014-03-21 01:19:00,,中国银行,177,1340000.0,7570.621469,-9223372036854775808,878,134.0
213,河北省,沧州市任邱市莫州镇李广二村,任丘市莫州镇李广村,13090086,2014-03-21 00:00:00,,中国银行,384,4440000.0,11562.5,-9223372036854775808,879,444.0
214,河北省,沧州市任邱市北汉乡后桐梨村,任丘市北汉乡后桐梨村,13090090,2014-03-21 01:38:00,2014-04-23 00:00:00,中国银行,174,1220000.0,7011.494253,846,878,122.0
215,河北省,张家口市宣化区侯家庙乡宣化县二道岭村,宣化大西街支行助农取款点宣化县赵川镇二道岭村,13070012,2014-03-21 00:00:00,,中国银行,347,4210000.0,12132.56484,-9223372036854775808,879,421.0
216,河北省,邯郸市永年县刘营乡后睢宁村,永年县刘营乡睢宁村,13040091,2014-03-21 20:48:00,,中国银行,333,3400000.0,10210.21021,-9223372036854775808,878,340.0
217,河北省,邯郸市永年县界河店乡前曹庄村,永年县界河店乡曹庄村,13040093,2014-03-21 20:57:00,,中国银行,609,14290000.0,23464.69622,-9223372036854775808,878,1429.0
218,河北省,邯郸市永年县刘营乡刘营村,永年县刘营乡刘营村,13040095,2014-03-21 20:58:00,,中国银行,419,4850000.0,11575.179,-9223372036854775808,878,485.0
219,河北省,张家口市万全县孔家庄镇万全县上营屯村,上营屯村助农服务点,13070013,2014-03-23 17:37:00,,中国银行,1289,11300000.0,8766.485648,-9223372036854775808,876,1130.0
220,河北省,张家口市蔚县阳眷镇蔚县郑家窑村,蔚县阳眷镇郑家窑村,13070014,2014-03-23 17:46:00,,中国银行,60,3020000.0,50333.33333,-9223372036854775808,876,302.0
221,河北省,张家口市蔚县吉家庄镇蔚县小辛柳村,蔚县吉家庄镇小辛柳村,13070016,2014-03-23 21:33:00,,中国银行,225,1550000.0,6888.888889,-9223372036854775808,876,155.0
222,河北省,沧州市河间市故仙乡西留庄村,河间市故仙镇西留庄,13090092,2014-03-23 22:56:00,2014-03-28 00:00:00,中国银行,1187,24920000.0,20994.10278,872,876,2492.0
223,河北省,石家庄市元氏县马村乡张掖村,元氏县马村乡张掖村,13010002,2014-03-24 13:35:00,2014-03-26 00:00:00,中国银行,1259,15100000.0,11993.64575,874,875,1510.0
224,河北省,石家庄市晋州市晋州镇十里铺村,晋州市城关镇十里铺村,13010003,2014-03-24 13:43:00,2014-04-09 00:00:00,中国银行,1110,13460000.0,12126.12613,860,875,1346.0
225,河北省,石家庄市平山县东回舍镇西回舍村,平山县回舍镇西回舍村,13010004,2014-03-24 13:48:00,2014-04-09 00:00:00,中国银行,661,4150000.0,6278.366112,860,875,415.0
226,河北省,石家庄市平山县平山镇南西焦村,平山县平山镇南西焦村,13010006,2014-03-24 14:08:00,2014-04-08 00:00:00,中国银行,465,3470000.0,7462.365591,861,875,347.0
227,河北省,石家庄市元氏县马村乡聊村,元氏县马村乡聊村,13010007,2014-03-24 00:00:00,,中国银行,369,2010000.0,5447.154472,-9223372036854775808,876,201.0
228,河北省,石家庄市鹿泉市铜冶镇南故邑村,鹿泉铜冶镇南故邑村,13010009,2014-03-24 00:00:00,,中国银行,288,1880000.0,6527.777778,-9223372036854775808,876,188.0
229,河北省,石家庄市赵县北王里镇大琉璃村,赵县北王里镇大琉璃村,13010010,2014-03-24 14:53:00,2014-04-10 00:00:00,中国银行,678,14740000.0,21740.41298,859,875,1474.0
230,河北省,石家庄市辛集市位伯镇百福村,辛集市位伯镇百福村,13010012,2014-03-24 00:00:00,,中国银行,646,8140000.0,12600.6192,-9223372036854775808,876,814.0
231,河北省,石家庄市鹿泉市大河镇西邵营村,鹿泉大河乡邵营村,13010013,2014-03-24 00:00:00,,中国银行,335,1270000.0,3791.044776,-9223372036854775808,876,127.0
232,河北省,石家庄市辛集市南智丘镇大车城村,辛集市南智邱镇大车城村,13010014,2014-03-24 00:00:00,,中国银行,221,3840000.0,17375.56561,-9223372036854775808,876,384.0
233,河北省,石家庄市赵县沙河店镇东杨村,赵县沙河店镇东杨村,13010015,2014-03-24 15:51:00,2014-05-16 00:00:00,中国银行,589,7410000.0,12580.64516,823,875,741.0
234,河北省,石家庄市辛集市前营乡前位家村,辛集市前营乡前位家庄村,13010017,2014-03-24 16:00:00,2014-05-17 00:00:00,中国银行,1143,93360000.0,81679.79003,822,875,9336.0
235,河北省,石家庄市赵县前大章乡豆腐庄村,赵县前大章乡豆腐庄村,13010018,2014-03-24 16:50:00,2014-04-08 00:00:00,中国银行,788,9780000.0,12411.16751,861,875,978.0
236,河北省,邯郸市临漳县柳园镇柳园集,临漳县柳园镇柳园集,13040096,2014-03-24 16:56:00,2014-04-08 00:00:00,中国银行,917,4130000.0,4503.816794,861,875,413.0
237,河北省,石家庄市辛集市和睦井乡东理顺井村,辛集市和睦井乡东理顺井村,13010019,2014-03-24 00:00:00,,中国银行,415,5150000.0,12409.63855,-9223372036854775808,876,515.0
238,河北省,石家庄市赵县高村乡疙瘩头村,赵县谢庄乡圪塔头村,13010020,2014-03-24 17:10:00,2014-04-26 00:00:00,中国银行,805,6770000.0,8409.937888,843,875,677.0
239,河北省,沧州市青县曹寺乡胡店子,青县曹寺镇胡店子村,13090098,2014-03-25 00:00:00,,中国银行,4482,11620000.0,2592.592593,-9223372036854775808,875,1162.0
240,河北省,沧州市东光县龙王李乡龙王李村,东光县龙王李镇龙王李村,13090099,2014-03-25 00:50:00,2014-03-29 00:00:00,中国银行,2674,6390000.0,2389.678384,871,874,639.0
241,河北省,沧州市河间市沙洼乡大黄务村,河间市沙洼乡大黄务村,13090100,2014-03-25 00:56:00,2014-04-28 00:00:00,中国银行,146,430000.0,2945.205479,841,874,43.0
242,河北省,沧州市海兴县小山乡张皮村,海兴县小山乡张皮村,13090101,2014-03-25 01:00:00,2014-04-11 00:00:00,中国银行,237,1940000.0,8185.654008,858,874,194.0
243,河北省,沧州市青县马厂镇旧张屯,青县马厂镇旧张屯,13090102,2014-03-25 10:17:00,2014-03-25 00:00:00,中国银行,2863,1410000.0,492.490395,875,874,141.0
