省,村名,站点,编号,签约时间,开业时间,银行,卡数,存款数,卡均
河南省,商丘市虞城县站集乡西北街村,虞城县站集乡乡中心十字街卢方军惠农支付服务点,41140091,2015/1/4 12:00,2015/1/4 12:00,中国银行,179,205034.86,1145.446145
河南省,商丘市梁园区平台镇平台村,蓝天支行商丘平台镇惠农服务取款点,41140092,2015/1/4 12:00,2015/1/4 12:00,中国银行,429,1415485.06,3299.498974
山东省,济宁市微山县夏镇街道办事处部城社区居,济宁部城东村,37080005,2015/1/4 0:00,2015/1/4 0:00,中国银行,0,0,\N
山东省,烟台市海阳市凤城街道先锋村,烟台市海阳市凤城镇先锋村助农服务点,37060054,2015/1/4 12:02,2015/1/4 12:02,中国银行,116,6923960.09,59689.31112
河南省,商丘市宁陵县逻岗镇逻岗镇三丈寺村,民权支行宁陵县三丈寺镇惠农支付服务点,41140094,2015/1/4 12:04,2015/1/4 12:04,中国银行,935,2370301.8,2535.082139
山东省,济宁市微山县欢城镇夏庄村,济宁市微山县昭阳街道办事处南庄东村,37080006,2015/1/4 0:00,2015/1/4 0:00,中国银行,34,3776563.89,111075.4085
山东省,聊城市东阿县高集镇陈集村,聊城市东阿县陈集乡助农服务点,37150010,2015/1/4 12:08,2015/1/4 12:08,中国银行,195,2569213.09,13175.45174
山东省,德州市平原县王杲铺镇看水铺村,看水庄村,37140028,2015/1/4 12:08,2015/1/4 12:08,中国银行,0,0,\N
山东省,济宁市微山县鲁桥镇五村,济宁市五村,37080007,2015/1/4 0:00,2015/1/4 0:00,中国银行,0,0,\N
山东省,聊城市东阿县姜楼镇徐楼村,聊城市东阿县姜楼镇徐楼村助农服务点,37150011,2015/1/7 0:00,2015/1/4 12:12,中国银行,228,978782.81,4292.907061
山东省,济宁市微山县傅村镇蔡庄村,济宁市微山县付村街道办事处郑庄村,37080008,2015/2/10 0:00,2015/1/4 0:00,中国银行,156,931021.2,5968.084615
山东省,济宁市微山县韩庄镇半楼村,济宁市微山县开发区前鲍楼村,37080009,2015/1/4 0:00,2015/1/4 0:00,中国银行,312,855921.16,2743.337051
山东省,德州市宁津县柴胡店镇柴胡店西街村,德州市运河街道办事处钟辛村助农服务点,37140030,2015/1/4 12:20,2015/1/4 12:20,中国银行,39,363101.58,9310.296923
河北省,唐山市滦南县东黄坨镇郑庄子村,滦南县东黄坨镇,13020081,2015/1/4 12:21,2015/1/4 12:21,中国银行,2252,4620000,2051.509769
山东省,德州市德城区运河街道办事处芦庄村,德州市运河街道办事处芦庄村助农服务点,37140031,2015/1/4 12:23,2015/1/4 12:23,中国银行,773,491243.79,635.502962
山东省,德州市临邑县林子镇马寺村,马寺,37140032,2015/1/4 12:26,2015/1/4 12:26,中国银行,0,0,\N
山东省,济宁市汶上县次丘镇三楼村,济宁市汶上县南旺镇开发区助农服务点,37080010,2015/1/4 0:00,2015/1/4 0:00,中国银行,219,447287.07,2042.406712
山东省,济宁市汶上县义桥乡马庄西村,济宁市汶上县义桥镇马西村助农服务点,37080011,2015/1/4 0:00,2015/1/4 0:00,中国银行,5,124100.8,24820.16
山东省,德州市临邑县宿安乡小营村,德州市临邑县宿安乡肖营村助农服务点,37140033,2015/1/4 12:29,2015/1/4 12:29,中国银行,163,1322214.94,8111.748098
山东省,济宁市汶上县南站镇南站南村,济宁市汶上县南站镇助农服务点,37080012,2015/1/4 0:00,2015/1/4 0:00,中国银行,84,14894.72,177.318095
山东省,德州市临邑县理合务乡林寨村,林寨社区,37140034,2015/1/4 12:32,2015/1/4 12:32,中国银行,73,50050.72,685.626301
山东省,聊城市阳谷县张秋镇小闫楼村,聊城市阳谷县张秋镇小闫楼村助农服务点     ,37150016,2015/1/4 12:32,2015/1/4 12:32,中国银行,107,6833.81,63.867383
山东省,济宁市汶上县寅寺镇路楼村,济宁市汶上县次邱镇路楼村助农服务点,37080013,2015/1/4 0:00,2015/1/4 0:00,中国银行,0,1372658.69,\N
山东省,聊城市阳谷县阿城镇前陈村,聊城市阳谷县狮子楼街道办事处会丰社区助农服务点,37150017,2015/1/4 12:35,2015/1/4 12:35,中国银行,118,14758.81,125.074661
山东省,聊城市阳谷县阎楼镇石堂村,聊城市阳谷县博济桥街道办事处西宋村助农服务点,37150018,2015/1/4 12:38,2015/1/4 12:38,中国银行,242,11820487.45,48844.98946
山东省,聊城市东昌府区凤凰街道办事处米堂村,聊城市旅游度假区凤凰办事处米堂村助农取款点,37150019,2015/1/4 12:41,2015/1/4 12:41,中国银行,18,7586417.62,421467.6456
山东省,德州市临邑县临盘街道办事处高家村,高家村,37140035,2015/1/4 12:43,2015/1/4 12:43,中国银行,0,0,\N
山东省,德州市德城区赵虎镇避雪店村,德州市开发区赵虎镇避雪店村助农服务点,37140036,2015/1/4 12:47,2015/1/4 12:47,中国银行,380,1224909.85,3223.446974
山东省,济南市章丘市绣惠镇崖北村,济南市章丘市绣惠镇崖北村助农服务点,37010034,2015/1/4 12:47,2015/1/4 12:47,中国银行,54,12097.92,224.035556
山东省,德州市德城区天衢街道办事处西长庄村,德州市开发区袁桥乡西尹庄村助农服务点,37140037,2015/1/4 12:50,2015/1/4 12:50,中国银行,253,2388030.8,9438.856917
山东省,济南市长清区平安街道办事处北汝村,济南市长清区平安街道办事处北汝村助农服务点,37010036,2015/1/4 12:54,2015/1/4 12:54,中国银行,6,3356903.4,559483.9
山东省,德州市临邑县宿安乡高辛庄村,德州市临邑县宿安乡高辛村助农服务点,37140039,2015/1/4 12:57,2015/1/4 12:57,中国银行,40,186458.41,4661.46025
山东省,德州市临邑县德平镇碱李村,德州市临邑县德平镇碱李商业街助农服务点,37140040,2015/1/4 13:01,2015/1/4 13:01,中国银行,301,1409675.61,4683.307674
河南省,三门峡市灵宝市故县镇安家底村,安家底村惠农支付服务点,41120001,2015/1/4 13:10,2015/1/4 13:10,中国银行,202,501707.32,2483.699604
河南省,南阳市邓州市张村镇张北社区居,邓州市张村镇张村街袁苗助农金融,41130006,2015/1/4 13:20,2015/1/4 13:20,中国银行,2014,6077708.2,3017.72999
河南省,三门峡市灵宝市阳平镇程村,程村惠农支付服务点,41120002,2015/1/4 13:21,2015/1/4 13:21,中国银行,204,209765.56,1028.262549
山东省,烟台市海阳市凤城街道窑上村,烟台市海阳市凤城镇窑上村助农服务点,37060056,2015/1/4 13:22,2015/1/4 13:22,中国银行,111,3084412.49,27787.49991
山东省,烟台市海阳市辛安镇南邵家村,烟台市海阳市辛安镇邵家村助农服务点,37060058,2015/1/4 13:28,2015/1/4 13:28,中国银行,21,2087540.42,99406.68667
河南省,三门峡市卢氏县城关镇西北街,卢氏县西大街惠农支付服务点,41120003,2015/1/4 13:30,2015/1/4 13:30,中国银行,563,1777550.63,3157.283535
山东省,烟台市海阳市大阎家镇河宝村,河宝村,37060060,2015/1/4 13:34,2015/1/4 13:34,中国银行,38,1316340.21,34640.53184
河南省,南阳市宛城区黄台岗镇尤桥村,南阳市宛城区尤桥村王会霞助农金融,41130007,2015/1/4 13:34,2015/1/4 13:34,中国银行,1116,1147681.65,1028.388575
山东省,聊城市东昌府区凤凰街道办事处葛海村,聊城市旅游度假区凤凰办事处葛海村助农取款点,37150020,2015/1/4 13:37,2015/1/4 13:37,中国银行,310,4772805.14,15396.14561
山东省,烟台市海阳市二十里店镇姜家庄村,烟台市海阳市里店姜家庄村助农服务点,37060062,2015/1/4 13:39,2015/1/4 13:39,中国银行,16,3536092.59,221005.7869
河南省,商丘市虞城县稍岗乡刘寨村,商丘分行虞城支行稍岗乡刘寨村网点助农点发卡明细表,41140095,2015/1/4 13:41,2015/1/4 13:41,中国银行,206,217775.93,1057.164709
山东省,烟台市海阳市方圆街道儒家村,海阳市方圆街道办事处儒家助农服务点,37060063,2015/1/4 13:42,2015/1/4 13:42,中国银行,1,2711763.49,2711763.49
山东省,烟台市海阳市方圆街道北石河村,海阳市方圆街道办事处北石河村助农服务点,37060064,2015/1/4 13:45,2015/1/4 13:45,中国银行,0,173617,\N
山东省,潍坊市安丘市石埠子镇石埠子五村,石埠子街,37070002,2015/3/29 0:00,2015/1/4 13:45,工商银行,51,596726.07,11700.51118
山东省,聊城市临清市青年路街道办事处职工新村街,临清市烟店镇助农服务点,37150022,2015/1/4 13:46,2015/1/4 13:46,中国银行,228,1621896.53,7113.581272
河南省,南阳市邓州市桑庄镇周庄村,桑庄周庄村银行卡助农取款服务点,41130008,2015/1/4 13:47,2015/1/4 13:47,中国银行,131,117432.12,896.428397
江苏省,盐城市滨海县五汛镇港浜村,港浜村,32090001,2015/1/4 13:48,2015/1/4 13:48,中国银行,0,0,\N
江苏省,盐城市建湖县上冈镇宋楼村,宋楼村,32090002,2015/1/4 13:49,2015/1/4 13:49,中国银行,0,0,\N
山东省,潍坊市安丘市石堆镇西莲池村,西莲池社区,37070003,2015/1/4 13:50,2015/1/4 13:50,工商银行,123,4070905.38,33096.79171
山东省,聊城市茌平县贾寨乡郭堤口村,聊城市茌平县贾寨乡郭堤口村助农服务点,37150024,2015/1/4 13:52,2015/1/4 13:52,中国银行,717,10612205.83,14800.84495
河北省,石家庄市赵县韩村镇北何家庄村,赵县韩村镇何家庄村,13010156,2015/1/4 13:53,2015/1/4 13:53,中国银行,407,3530000,8673.218673
山东省,聊城市茌平县肖庄乡后冯村,聊城市茌平县肖庄镇助农服务点,37150025,2015/1/4 13:56,2015/1/4 13:56,中国银行,325,4522498.24,13915.3792
山东省,烟台市海阳市方圆街道嵩潜村,烟台市海阳市碧城工业园区嵩潜村助农服务点,37060067,2015/1/4 13:56,2015/1/4 13:56,中国银行,30,356746.16,11891.53867
河南省,商丘市虞城县李老家乡贾烟墩村,商丘分行虞城支行李老家乡贾烟墩惠农支付服务点,41140099,2015/1/4 13:56,2015/1/4 13:56,中国银行,906,1797933.71,1984.474294
山东省,烟台市海阳市东村街道石剑村,烟台市海阳市东村街道石剑村助农服务点,37060068,2015/1/4 13:58,2015/1/4 13:58,中国银行,11,2287544.04,207958.5491
山东省,聊城市茌平县振兴街道办事处赵西村,聊城市茌平县振兴办事处赵官屯助农服务点,37150026,2015/1/4 13:58,2015/1/4 13:58,中国银行,117,804353.69,6874.817863
河南省,商丘市柘城县胡襄镇陈洼村,柘城县胡襄镇陈洼助农服务取款点,41140102,2015/1/4 14:00,2015/1/4 14:00,中国银行,209,1339412.74,6408.673397
山东省,聊城市临清市金郝庄乡李寨村,聊城市临清市金郝庄镇李寨村助农服务点,37150027,2015/1/4 14:01,2015/1/4 14:01,中国银行,226,733992.27,3247.753407
山东省,淄博市博山区北博山镇邀兔村,淄博市博山区博山镇邀兔村,37030004,2015/1/4 14:01,2015/1/4 14:01,中国银行,0,15742569.95,\N
河北省,石家庄市赵县高村乡西江村,赵县高村乡西江村,13010157,2015/1/4 14:01,2015/1/4 14:01,中国银行,618,4480000,7249.190939
河南省,商丘市梁园区平台镇唐小楼村,平台镇唐小楼村惠农支付服务点,41140105,2015/1/4 14:02,2015/1/4 14:02,中国银行,373,702624.13,1883.710804
山东省,德州市平原县恩城镇恩城西关村,德州市平原县恩城镇红运社区助农服务点,37140043,2015/1/4 14:03,2015/1/4 14:03,中国银行,215,3990046.88,18558.35758
山东省,济宁市汶上县次丘镇中店村,济宁市汶上县次邱镇中店村助农服务点,37080014,2015/1/4 0:00,2015/1/4 0:00,中国银行,0,1231865.56,\N
山东省,聊城市冠县斜店乡斜店二支部村委,聊城市冠县定远寨镇闫营村惠农金融服务站,37150028,2015/1/4 14:04,2015/1/4 14:04,中国银行,145,7141887.44,49254.39614
山东省,德州市禹城市莒镇乡徐集村,德州市禹城市莒镇徐集村助农服务点,37140044,2015/1/4 14:05,2015/1/4 14:05,中国银行,270,11422.55,42.305741
山东省,济宁市汶上县次丘镇李太口村,济宁市汶上县次邱镇李太口村助农服务点,37080015,2015/1/4 0:00,2015/1/4 0:00,中国银行,0,2355620,\N
河南省,商丘市睢县白楼乡君赵村,睢县白楼乡君赵村马培习惠农支付服务点,41140106,2015/1/4 14:06,2015/1/4 14:06,中国银行,323,226089.18,699.966502
山东省,聊城市冠县桑阿镇桑桥村,聊城市冠县桑阿镇桑阿镇村惠农金融服务站,37150029,2015/1/4 14:07,2015/1/4 14:07,中国银行,251,974467.97,3882.34251
河南省,商丘市宁陵县黄岗乡黄岗乡黄岗村,宁陵县黄岗乡惠农支付服务店,41140108,2015/1/4 14:08,2015/1/4 14:08,中国银行,307,191457.08,623.638697
山东省,德州市禹城市安仁镇齐庄村,德州市禹城市安仁镇南齐庄村助农服务点,37140045,2015/1/4 14:08,2015/1/4 14:08,中国银行,383,139460.79,364.127389
山东省,潍坊市安丘市关王镇光甫村,光甫村,37070007,2015/1/4 14:12,2015/1/4 14:12,工商银行,98,1499559.69,15301.62949
河南省,商丘市虞城县稍岗乡三庄村,商丘分行虞城支行稍岗乡三庄助农点,41140113,2015/1/4 14:14,2015/1/4 14:14,中国银行,734,1406268.98,1915.897793
河南省,商丘市虞城县城关镇大同,虞城城关镇大同东街,41140114,2015/1/4 14:15,2015/1/4 14:15,中国银行,0,0,\N
山东省,济宁市任城区李营镇耿南村,济宁市耿南村,37080016,2015/1/4 0:00,2015/1/4 0:00,中国银行,0,0,\N
山东省,菏泽市曹县阎店楼镇何楼行政村,菏泽曹县侯集镇何楼村,37170012,2015/1/4 14:17,2015/1/4 14:17,中国银行,0,0,\N
山东省,聊城市临清市刘垓子镇薛楼村,聊城市临清刘骇子小薛楼村,37150032,2015/1/4 14:19,2015/1/4 14:19,中国银行,0,0,\N
山东省,淄博市淄川区磁村镇河夹村,淄博市淄川区昆仑镇河夹村助农服务点,37030021,2015/1/4 14:19,2015/1/4 14:19,中国银行,688,31200600.85,45349.71054
山东省,淄博市淄川区西河镇河北村,淄博市淄川区西河镇河北村助农服务点,37030023,2015/1/4 14:21,2015/1/4 14:21,中国银行,76,3144568.69,41375.90382
河南省,商丘市睢县西陵寺镇榆南村,睢县西陵寺榆厢村惠农支付服务点,41140116,2015/1/4 14:22,2015/1/4 14:22,中国银行,144,339899.22,2360.41125
山东省,济宁市任城区柳行街道办事处皇桥村,济宁市高新区石桥镇助农服务点,37080017,2015/1/4 0:00,2015/1/4 0:00,中国银行,17,0,0
山东省,青岛市即墨市龙泉镇西塔子夼村,山东省即墨市龙泉镇西塔子夼村,37020003,2015/1/4 14:23,2015/1/4 14:23,中国银行,0,0,\N
河北省,石家庄市赵县谢庄乡孙家庄村,赵县谢庄乡孙家庄村,13010158,2015/1/4 14:23,2015/1/4 14:23,中国银行,387,9640000,24909.56072
山东省,淄博市淄川区张庄乡张庄村,淄博市淄川区西河镇张庄村助农服务点,37030026,2015/1/4 14:24,2015/1/4 14:24,中国银行,108,950899.44,8804.624444
山东省,德州市齐河县焦庙镇东贾庄村,德州市齐河县焦庙镇东贾庄村助农服务点,37140049,2015/1/4 14:25,2015/1/4 14:25,中国银行,121,10920.44,90.25157
河南省,商丘市柘城县皇集乡皇集村,柘城县皇集乡皇集村惠农支付服务点,41140118,2015/1/4 14:27,2015/1/4 14:27,中国银行,184,147216.52,800.089783
山东省,菏泽市曹县魏湾镇魏湾行政村,菏泽曹县魏湾镇魏湾村,37170015,2015/1/4 14:28,2015/1/4 14:28,中国银行,0,0,\N
山东省,济宁市任城区安居镇桥东村,济宁市桥东村,37080018,2015/1/4 0:00,2015/1/4 0:00,中国银行,0,0,\N
山东省,济宁市任城区南张镇刘后村,济宁市任城区南张镇刘后村助农服务点,37080019,2015/1/4 0:00,2015/1/4 0:00,中国银行,92,8.66,0.09413
山东省,德州市夏津县北城街道办事处董仓村,德州市夏津县北城街道办事处董仓村助农服务点,37140050,2015/1/4 14:32,2015/1/4 14:32,中国银行,1,1228.16,1228.16
山东省,聊城市阳谷县寿张镇冀王村,聊城市阳谷县寿张镇冀王村助农服务点,37150037,2015/1/4 14:34,2015/1/4 14:34,中国银行,111,1074596.85,9681.052703
山东省,德州市夏津县郑保屯镇八屯村,德州市夏津县郑保屯镇助八屯村112号农服务点,37140051,2015/1/4 14:35,2015/1/4 14:35,中国银行,26,46414.51,1785.173462
山东省,淄博市张店区石桥街道办事处辛曹村,淄博市高新区石桥街道办事处辛曹村,37030036,2015/1/4 14:35,2015/1/4 14:35,中国银行,78,2891.38,37.068974
山东省,淄博市张店区石桥街道办事处刘斜村,淄博市高新区四宝山刘斜村助农服务点,37030037,2015/1/4 14:36,2015/1/4 14:36,中国银行,633,4863364.57,7683.040395
山东省,菏泽市曹县朱洪庙乡朱洪庙行政村,菏泽曹县朱红庙镇朱红庙村,37170016,2015/1/4 14:37,2015/1/4 14:37,中国银行,0,0,\N
山东省,济宁市任城区廿里铺镇程街村,济宁程街村,37080021,2015/1/4 0:00,2015/1/4 0:00,中国银行,0,0,\N
山东省,德州市夏津县苏留庄镇后于里长屯村,德州市夏津县苏留庄镇后屯村助农服务点,37140052,2015/1/4 14:37,2015/1/4 14:37,中国银行,204,1120693.45,5493.595343
山东省,青岛市即墨市南泉镇北泉村,山东省即墨市南泉镇北泉村,37020006,2015/1/4 14:38,2015/1/4 14:38,中国银行,0,0,\N
山东省,聊城市阳谷县侨润街道办事处西八里村,聊城市阳谷县侨润街道办事处西八里营村助农服务点,37150038,2015/1/4 14:38,2015/1/4 14:38,中国银行,119,1509283.95,12683.0584
河北省,石家庄市赵县韩村镇苏家疃二村,赵县韩村乡苏家疃村,13010159,2015/1/4 14:39,2015/1/4 14:39,中国银行,340,8350000,24558.82353
山东省,济宁市任城区安居镇陈屯村,济宁市任城区安居陈屯村助农服务点,37080022,2015/1/4 0:00,2015/1/4 0:00,中国银行,88,168658.37,1916.572386
山东省,德州市夏津县苏留庄镇北双庙村,德州市夏津县苏留庄镇北双庙村助农服务点,37140053,2015/1/4 14:40,2015/1/4 14:40,中国银行,507,5667145.17,11177.80112
山东省,菏泽市曹县阎店楼镇酒店行政村,菏泽曹县阎镇闫店村,37170017,2015/1/4 14:40,2015/1/4 14:40,中国银行,0,0,\N
河南省,商丘市睢阳区李口镇顺北村,睢阳区李口镇顺和村刘素勤惠农支付服务点,41140124,2015/2/5 0:00,2015/1/4 14:40,中国银行,487,1697940.76,3486.531335
山东省,聊城市阳谷县大布乡四都村,聊城市阳谷县大布乡四都村助农服务点,37150039,2015/1/4 14:40,2015/1/4 14:40,中国银行,18,349366.61,19409.25611
山东省,淄博市桓台县索镇镇西镇村,淄博市桓台县索镇镇西镇村助农服务点 ,37030042,2015/1/4 14:42,2015/1/4 14:42,中国银行,54,217457.49,4026.990556
山东省,济宁市任城区安居镇西张桥村,济宁市任城区安居西正桥村助农服务点,37080023,2015/1/4 0:00,2015/1/4 0:00,中国银行,264,160773.93,608.992159
山东省,德州市夏津县东李官屯镇程庄村,德州市夏津县东李官屯镇程庄村助农服务点,37140054,2015/1/4 14:42,2015/1/4 14:42,中国银行,5,29.02,5.804
山东省,青岛市莱西市李权庄镇中三都河村,山东省莱西市姜山镇中三都河村,37020008,2015/1/4 14:42,2015/1/4 14:42,中国银行,0,0,\N
山东省,聊城市茌平县冯官屯镇刘马村,聊城市茌平县冯屯镇刘马村助农服务点,37150040,2015/1/4 14:43,2015/1/4 14:43,中国银行,246,1518127.62,6171.250488
山东省,青岛市即墨市蓝村镇二里村,山东省即墨市蓝村镇二里村助农服务点,37020009,2015/1/4 14:43,2015/1/4 14:43,中国银行,0,645600,\N
山东省,淄博市张店区傅家镇小徐村,淄博市张店区傅家镇小徐村助农服务点,37030044,2015/1/4 14:45,2015/1/4 14:45,中国银行,99,376164.68,3799.643232
山东省,菏泽市曹县普连集镇普连集行政村,菏泽曹县普连集镇普连集村,37170019,2015/1/4 14:45,2015/1/4 14:45,中国银行,0,0,\N
河南省,商丘市虞城县谷熟镇中街村,虞城县大杨集乡中心街惠农支付服务点,41140126,2015/1/4 14:46,2015/1/4 14:46,中国银行,991,750554.64,757.370979
山东省,潍坊市诸城市百尺河镇百尺河村,百尺河,37070010,2015/1/4 14:46,2015/1/4 14:46,工商银行,214,6658941.89,31116.55089
山东省,聊城市东昌府区凤凰街道办事处张飞村,聊城市东昌府区凤凰工业园张飞村助农服务点,37150041,2015/1/4 14:46,2015/1/4 14:46,中国银行,1221,9609308.14,7870.031237
山东省,淄博市张店区石桥街道办事处朱庄村,淄博市张店区石桥镇朱庄村助农服务店,37030046,2015/1/4 14:47,2015/1/4 14:47,中国银行,56,12126.86,216.551071
山东省,德州市德城区黄河涯镇沙扬村,杨春秀,37140056,2015/1/4 14:47,2015/1/4 14:47,中国银行,0,0,\N
河南省,商丘市虞城县张集镇卢庙村,河南省商丘市虞城县张集乡卢庙村,41140127,2015/1/4 14:48,2015/1/4 14:48,中国银行,0,0,\N
山东省,聊城市东昌府区湖西街道办事处姜堤社区,聊城市东昌府区湖西办事处八里庄村,37150042,2015/1/4 14:48,2015/1/4 14:48,中国银行,162,2505600.66,15466.67074
山东省,济宁市任城区安居镇满营村,济宁市任城区安居镇满营村助农服务点,37080024,2015/1/4 0:00,2015/1/4 0:00,中国银行,1,1548.96,1548.96
山东省,德州市德城区东地街道办事处大东关社区,德州市德城区黄河涯镇大史社区助农服务点,37140057,2015/1/4 14:49,2015/1/4 14:49,中国银行,158,2486583.38,15737.86949
山东省,济南市长清区崮云湖街道办事处池子东村,济南市长清区崮云湖街道办事处池子东村助农服务点,37010049,2015/1/4 14:50,2015/1/4 14:50,中国银行,107,660275.22,6170.796449
山东省,青岛市莱西市龙水街道办事处左家泊村,青岛市莱西市水集街道办事处左家泊村助农服务点,37020011,2015/2/5 0:00,2015/1/4 14:50,中国银行,0,3523333.1,\N
河北省,石家庄市赵县新寨店镇西阳台村,赵县王西章乡西交洋村,13010160,2015/1/4 14:50,2015/1/4 14:50,中国银行,475,3860000,8126.315789
河北省,邢台市隆尧县千户营乡枣驼村,隆尧县千户营乡枣驼村,13050041,2015/1/4 14:51,2015/1/4 14:51,中国银行,477,1610000,3375.262055
山东省,德州市德城区黄河涯镇东屯村,德州市德城区黄河涯镇东屯村助农服务点,37140058,2015/1/4 14:52,2015/1/4 14:52,中国银行,83,1371991.8,16530.02169
河南省,商丘市梁园区平原街道林庄村,蓝天支行商丘观堂乡林场惠农服务取款点,41140130,2015/1/4 14:52,2015/1/4 14:52,中国银行,787,521783.02,663.002567
山东省,菏泽市鄄城县富春乡张油坊村,菏泽鄄城富春乡张油坊村,37170021,2015/1/4 14:53,2015/1/4 14:53,中国银行,0,0,\N
山东省,青岛市即墨市灵山镇东三泉庄村,青岛市即墨市灵山镇东三泉庄村助农服务点,37020012,2014/12/21 0:00,2015/1/4 14:54,中国银行,0,245500,\N
山东省,潍坊市诸城市昌城镇北邱家庄子村,北邱家庄,37070011,2015/1/4 14:54,2015/1/4 14:54,工商银行,299,2398345.91,8021.223779
山东省,聊城市冠县北馆陶镇东关村,冠县清泉街道办事处东关村惠农金融服务站,37150045,2015/1/4 14:56,2015/1/4 14:56,中国银行,3,1282279.1,427426.3667
山东省,济宁市鱼台县唐马乡卷棚楼村,济宁卷棚楼村,37080025,2015/1/4 0:00,2015/1/4 0:00,中国银行,0,0,\N
河南省,商丘市梁园区周集乡张庄村,商丘市中州办事处黄楼村张庄葛世平惠农支付服务点,41140132,2014/12/23 0:00,2015/1/4 14:57,中国银行,560,1686792.75,3012.129911
河南省,商丘市睢阳区文化街道办事处文化办事处赵庄村,睢阳区新城办事处丰源社区惠农支付点,41140134,2015/1/4 14:57,2015/1/4 14:57,中国银行,384,930460.38,2423.073906
山东省,烟台市海阳市二十里店镇靠山村,烟台市海阳市里店镇靠山村助农服务点,37060074,2015/1/4 14:58,2015/1/4 14:58,中国银行,68,257745.48,3790.374706
河南省,商丘市柘城县皇集乡如意村,柘城县皇集乡如意馆村助农服务取款点,41140135,2015/1/8 0:00,2015/1/4 14:58,中国银行,239,273716.89,1145.258954
山东省,青岛市胶南市珠山街道办事处东新村,青岛市胶南市珠山办事处东新村服务站,37020014,2015/1/4 14:59,2015/1/4 14:59,中国银行,161,1552049.81,9640.060932
山东省,济宁市鱼台县唐马乡甄庄村,济宁市甄庄村,37080026,2015/1/4 0:00,2015/1/4 0:00,中国银行,0,0,\N
山东省,潍坊市诸城市辛兴镇东辛兴村,东辛兴村,37070012,2015/1/4 14:59,2015/1/4 14:59,工商银行,104,628646.66,6044.679423
山东省,德州市德城区新湖街道办事处青龙桥社区,德州市德城区黄河涯镇前后李社区助农服务点,37140059,2015/1/4 14:59,2015/1/4 14:59,中国银行,0,1078184.83,\N
山东省,聊城市冠县北馆陶镇南关村,冠县清泉街道办事处南关村惠农金融服务站,37150046,2015/1/4 14:59,2015/1/4 14:59,中国银行,69,1807998.97,26202.88362
河南省,商丘市睢阳区宋集镇宋集北街村,睢阳区闫集东街惠农支付服务点,41140136,2015/1/4 15:00,2015/1/4 15:00,中国银行,1455,3069083.53,2109.335759
山东省,济宁市鱼台县唐马乡孙阁村,济宁市孙阁村,37080027,2015/1/4 0:00,2015/1/4 0:00,中国银行,0,0,\N
山东省,青岛市胶南市滨海街道办事处东山张村,青岛市胶南市滨海办事处东山张村服务站,37020016,2015/1/9 0:00,2015/1/4 15:01,中国银行,407,2347616.36,5768.099165
山东省,聊城市冠县冠城镇耿儿庄村,冠县清泉街道办事处耿儿庄村惠农金融服务站,37150047,2015/1/4 15:01,2015/1/4 15:01,中国银行,171,2664085.33,15579.44637
山东省,菏泽市鄄城县李进士堂镇宋楼村,菏泽鄄城箕山镇宋楼村,37170024,2015/1/4 15:02,2015/1/4 15:02,中国银行,0,0,\N
山东省,烟台市莱州市沙河镇国家村,烟台市莱州市沙河镇国家村助农服务点,37060075,2015/1/4 15:02,2015/1/4 15:02,中国银行,82,55753.22,679.917317
河南省,商丘市宁陵县城关镇城关镇北关村,宁陵县北关镇惠农服务取款点,41140137,2015/1/4 15:02,2015/1/4 15:02,中国银行,190,15932.89,83.857316
河南省,商丘市虞城县黄冢乡黄冢村,虞城县黄冢乡惠农支付服务点,41140138,2015/1/4 15:03,2015/1/4 15:03,中国银行,1,0,0
山东省,济宁市鱼台县唐马乡杨新庄村,济宁市杨新庄,37080028,2015/1/4 0:00,2015/1/4 0:00,中国银行,0,0,\N
河南省,南阳市邓州市林扒镇林扒社区居,邓州市林扒镇助农点,41130010,2015/1/4 15:05,2015/1/4 15:05,中国银行,561,1178436.45,2100.599733
山东省,济宁市鱼台县王鲁镇史楼村,济宁市鱼台县滨湖街道史楼助农服务点,37080029,2015/1/4 0:00,2015/1/4 0:00,中国银行,0,0,\N
山东省,青岛市即墨市移风店镇东桥村,青岛市即墨市移丰镇东桥村助农服务点,37020017,2015/1/4 15:05,2015/1/4 15:05,中国银行,0,94400,\N
河北省,石家庄市赵县高村乡段村,赵县高村乡段村,13010161,2015/1/4 15:05,2015/1/4 15:05,中国银行,731,7280000,9958.960328
山东省,德州市德城区袁桥乡孝攒店村,德州市德城区袁桥乡孝攒店村助农服务点,37140061,2015/1/4 15:06,2015/1/4 15:06,中国银行,209,338733.32,1620.733589
山东省,烟台市莱州市城港路街道海村,烟台市莱州市城港路街道朱由海村助农服务点,37060077,2015/1/4 15:07,2015/1/4 15:07,中国银行,154,330299.09,2144.799286
河南省,商丘市梁园区谢集镇冯庄村,蓝天支行商丘平原办事处方庄惠农服务取款点,41140142,2015/1/4 15:07,2015/1/4 15:07,中国银行,201,2818301.6,14021.401
山东省,菏泽市鄄城县凤凰乡大陈楼村,菏泽鄄城县凤凰乡大陈楼村,37170026,2015/1/4 15:07,2015/1/4 15:07,中国银行,0,0,\N
山东省,济宁市鱼台县王鲁镇张庙村,济宁市张庙村,37080030,2015/1/4 0:00,2015/1/4 0:00,中国银行,0,0,\N
山东省,青岛市即墨市南泉镇范沟疃村,山东省即墨市南泉镇范沟疃村,37020019,2015/1/4 15:08,2015/1/4 15:08,中国银行,0,0,\N
