,站点地址,站点名称,站点编号,NODE_PARTY_ID,站点加盟日期,银行业务签约日期,签约银行,站点卡数,站点余额,卡均余额,村名,户数,总人口数,标签
3985,山东省烟台市莱州市平里店镇吕村,烟台市莱州市平里店镇吕村助农服务点,37060397.0,600006720,2015/9/10 15:17,2015/9/10 15:17,中国银行,1,15788.07,15788.07,吕村,380,1300,正式运营
3987,山东省威海市荣成市斥山街道办事处志门村,"威海市荣成县斥山镇志门村助农服务点
",37100133.0,600002607,2015/9/10 17:44,2015/9/10 17:44,中国银行,0,3046976.5,\N,志门村,260,600,正式运营
3989,山东省威海市文登市葛家镇岔河村,"威海市文登区葛家镇岔河村助农服务点
",37100134.0,600002608,2015/9/10 19:57,2015/9/10 19:57,中国银行,3,166267.53,55422.51,岔河村,200,600,正式运营
4036,山东省威海市荣成市斥山街道办事处东泊子村,威海市荣成县斥山镇东泊子助农服务点,37100139.0,600002613,2015/9/18 14:26,2015/9/18 14:26,中国银行,1,3892071.76,3892071.76,东泊子,360,800,正式运营
4037,山东省威海市荣成市人和镇邢家村,邢家村,37100140.0,600002614,2015/9/18 14:32,2015/9/18 14:32,中国银行,3,900574.69,300191.5633,邢家村,200,500,正式运营
4040,山东省滨州市沾化县下洼镇曹家庙村民委员,曹家庙,37160158.0,600006133,2015/9/18 20:46,2015/9/18 20:46,中国银行,1,28035.28,28035.28,曹家庙,300,1500,正式运营
4062,河北省石家庄市鹿泉市铜冶镇南甘子村,鹿泉区铜冶镇南甘子村,13010733.0,600001273,2015/9/24 9:34,2015/9/24 9:34,张家口银行,1,122.27,122.27,南甘子村,1000,4000,正式运营
4063,山东省滨州市沾化县下洼镇哈喇村,哈喇村,37160161.0,600006136,2015/9/24 13:34,2015/9/24 13:34,中国银行,1,100826.0,100826,哈喇村,400,2000,正式运营
4064,河北省石家庄市深泽县桥头乡东小封村,深泽县桥头镇东小封村,13010743.0,600001275,2015/9/25 14:12,2015/9/25 14:12,张家口银行,3,38000.0,12666.66667,东小封村,500,2000,正式运营
4078,河北省石家庄市行唐县安香乡南伏流村,行唐县安香镇南伏流村,13010776.0,600002150,2015/9/28 15:01,2015/9/28 15:01,平安银行,7,107.09,15.298571,南伏流村,700,2700,正式运营
4081,河北省石家庄市平山县平山镇杨西冶村,平山县平山镇杨西冶村,13010781.0,600001288,2015/9/29 12:34,2015/9/29 12:34,张家口银行,5,0.0,0,杨西冶村,450,2000,正式运营
4098,河北省石家庄市鹿泉市上庄镇,石家庄市鹿泉县上庄镇南庄村,13010815.0,600006783,2015/10/10 13:49,2015/10/10 13:49,张家口银行,4,1851.49,462.8725,南庄村,700,2800,正式运营
4100,山东省烟台市招远市,石对头村网点,37060411.0,600006729,2015/10/10 22:49,2015/10/10 22:49,中国银行,0,0.0,\N,石对头村,1156,3160,正式运营
4112,河北省石家庄市栾城县楼底镇东许营村,栾城县楼底镇东许营村,13010835.0,600008209,2015/10/13 9:26,2015/10/13 9:26,张家口银行,10,141500.0,14150,东许营村,1000,5000,正式运营
4113,河北省石家庄市栾城县郄马镇东羊市村,栾城县郄马镇东羊市村,13010837.0,600008211,2015/10/13 9:33,2015/10/13 9:33,张家口银行,7,68000.0,9714.285714,东羊市村,700,3000,正式运营
4126,河北省石家庄市无极县,无极县北苏镇北苏村（张家口）,13010879.0,600008259,2015/10/14 17:10,2015/10/14 17:10,张家口银行,2,7000.0,3500,北苏村（张家口）,1700,7000,正式运营
4136,河北省石家庄市辛集市南智丘镇褚家庄村,辛集县南智邱镇褚家庄村,13010887.0,600008301,2015/10/15 10:18,2015/10/15 10:18,平安银行,1,290.27,290.27,褚家庄村,500,2000,正式运营
4138,河北省石家庄市行唐县九口子乡范家庄村,行唐县上方镇范家佐村,13010902.0,600008323,2015/10/16 11:56,2015/10/16 11:56,平安银行,1,0.0,0,范家庄村,750,3000,正式运营
4140,河北省石家庄市辛集市和睦井乡北周家庄村,辛集市和睦井镇北周家庄村,13010906.0,600008327,2015/10/16 14:59,2015/10/16 14:59,平安银行,1,100.09,100.09,北周家庄村,500,2000,正式运营
4240,河北省石家庄市辛集市旧城镇石家庄村,辛集市旧城镇石家庄村,1.3e+12,1000000085,2015/10/28 0:00,2015/10/28 0:00,平安银行,1,100.09,100.09,石家庄村,512,2100,正式运营
4347,河北省石家庄市辛集市新垒头镇扒营村,辛集市新垒头镇扒营村,13011036.0,600008838,2015/10/30 16:02,2015/10/30 16:02,张家口银行,9,91800.0,10200,扒营村,320,1000,正式运营
4354,河北省沧州市青县新兴镇大孝子墓村,青县新兴镇大孝子墓村,1.31e+12,1000000578,2015/10/31 10:40,2016/2/1 0:00,中国银行,2571,400000.0,155.581486,大孝子墓村,500,2100,正式运营
4355,河北省沧州市青县清州镇,青县清州司马庄村,1.31e+12,1000000592,2015/10/31 10:51,2016/1/27 0:00,中国银行,2355,1260000.0,535.031847,司马庄,500,2000,正式运营
4369,河北省石家庄市新乐市化皮镇西岳村,新乐市化皮镇西岳村助农,1.3e+12,1000003097,2015/11/3 13:51,2016/5/13 0:00,张家口银行,5,50141.75,10028.35,西岳村,200,2000,正式运营
4370,山东省威海市荣成市斥山街道办事处尹格庄村,"威海市荣成县斥山镇尹格村助农服务点(2)
",3.71e+12,1000003249,2015/11/3 16:04,2015/11/12 0:00,中国银行,0,1553285.41,\N,尹格庄村,1200,3000,正式运营
4386,山东省威海市乳山市午极镇宋庄村,"威海市乳山县午极镇宋家庄村助农服务点

",3.71e+12,1000004827,2015/11/4 0:00,2015/12/30 0:00,中国银行,1,3075718.2,3075718.2,宋庄村,150,500,正式运营
4387,山东省威海市文登市文登营镇黄家岭村,"威海市文登县文登营镇黄家岭村助农服务点
",3.71e+12,1000005099,2015/11/5 10:05,2015/11/5 0:00,中国银行,1,20028.0,20028,黄家岭村,200,600,正式运营
4389,河北省唐山市丰润区新军屯镇里堡寨村,丰润区新军屯镇里堡寨,1.3e+12,1000005425,2015/11/5 14:11,2016/1/25 0:00,中国银行,0,10000.0,\N,里堡寨村,400,1750,正式运营
4392,山东省威海市荣成市桃园街道办事处原家村,荣成市桃园街道河东原家村,3.71e+12,1000006116,2015/11/5 19:51,2015/11/12 0:00,中国银行,0,41746.85,\N,河东原家村,260,600,正式运营
4404,山东省威海市荣成市人和镇码头村,荣成市人和镇码头村,3.71e+12,1000007456,2015/11/4 0:00,2016/3/13 0:00,中国银行,0,735000.0,\N,码头村,280,700,正式运营
4406,山东省威海市荣成市桃园街道办事处河东村,威海市荣成县桃园镇河东村,3.71e+12,1000007506,2015/11/3 0:00,2015/6/3 0:00,中国银行,0,228021.45,\N,河东村,80,200,正式运营
4409,山东省威海市荣成市斥山街道办事处尹格庄村,"威海市荣成县斥山镇尹格村助农服务点(1)
",3.71e+12,1000007744,2015/11/6 0:00,2015/11/6 0:00,中国银行,0,1058713.59,\N,尹格庄村,1200,3000,正式运营
4413,山东省威海市文登市苘山镇西马格村,文登市苘山镇西马格村,3.71e+12,1000008716,2015/11/4 0:00,2015/11/4 0:00,中国银行,2,740327.34,370163.67,西马格村,150,400,正式运营
4414,山东省威海市文登市苘山镇大草场村,文登市苘山镇大草场村,3.71e+12,1000008720,2015/11/4 0:00,2015/11/4 0:00,中国银行,1,181061.7,181061.7,大草场村,100,300,正式运营
4422,山东省威海市环翠区桥头镇孟家庄村,"威海市经区桥头镇孟家庄村助农服务点
",3.71e+12,1000009752,2015/11/7 0:00,2015/11/7 0:00,中国银行,1,308328.75,308328.75,孟家庄村,600,1800,正式运营
4425,山东省威海市荣成市王连街道办事处马岭许家村,威海市荣成市王连街道马岭许家村,3.71e+12,1000010586,2015/11/7 0:00,2016/1/14 0:00,中国银行,3,466182.39,155394.13,马岭许家村,400,1000,正式运营
4431,河北省石家庄市赵县王西章乡侯召村,赵县王西章乡侯召村,1.3e+12,1000011296,2015/11/8 0:00,2015/11/8 0:00,平安银行,5,16.39,3.278,侯召村,200,1800,正式运营
4432,河北省石家庄市无极县东侯坊乡北马村,无极县东侯坊乡北马村,1.3e+12,1000011972,2015/11/8 0:00,2016/6/1 0:00,张家口银行,1,19000.0,19000,北马村,550,2200,正式运营
4434,山东省威海市荣成市斥山街道办事处东泊子村,荣成市斥山街道东泊子村,3.71e+12,1000012550,2015/11/8 0:00,2016/1/14 0:00,中国银行,0,2206712.02,\N,东泊子村,800,1500,正式运营
4448,河北省石家庄市鹿泉市上寨乡南寨村,鹿泉市上寨乡南寨村,1.3e+12,1000014600,2015/11/11 0:00,2015/11/11 0:00,张家口银行,4,127800.0,31950,南寨村,520,2400,正式运营
4450,山东省威海市荣成市王连街道办事处马岭董家村,王连街道马岭董家村,3.71e+12,1000014642,2015/11/11 0:00,2016/4/1 0:00,中国银行,0,448734.83,\N,马岭董家村,400,900,正式运营
4459,山东省威海市文登市文登营镇,"威海市文登区文登营镇漩夼村助农服务点
",3.71e+12,1000015108,2015/11/9 0:00,2015/11/9 0:00,中国银行,1,176200.12,176200.12,漩夼村,200,600,正式运营
4476,河北省石家庄市栾城县西营乡赵家庄村,栾城县西营乡赵家庄村张家口银行,1.3e+12,1000018825,2015/11/17 0:00,2015/11/17 0:00,张家口银行,1,411.28,411.28,赵家庄村,500,2000,正式运营
4477,山东省烟台市莱山区解甲庄镇新天堡村,莱山区马山街道新添堡,3.71e+12,1000018961,2015/11/17 0:00,2016/2/18 0:00,中国银行,0,1872970.64,\N,新天堡村,500,1400,正式运营
4478,河北省石家庄市栾城县窦妪镇窦妪村,栾城县窦妪镇窦妪村,1.3e+12,1000018999,2015/11/17 0:00,2015/11/17 0:00,张家口银行,5,7507.57,1501.514,窦妪村,1500,7000,正式运营
4481,河北省沧州市青县陈嘴乡吴辛庄村,青县陈嘴乡吴辛庄村,1.31e+12,1000019513,2015/11/18 0:00,2016/1/29 0:00,中国银行,4404,630000.0,143.051771,吴辛庄村,400,1000,正式运营
4494,山东省威海市荣成市王连街道办事处寨前王家村,荣成市王连街道办事处寨前王家村,3.71e+12,1000020865,2015/11/19 0:00,2015/11/19 0:00,中国银行,0,100000.0,\N,寨前王家村,110,300,正式运营
4496,山东省威海市荣成市王连街道办事处店子村,荣成市王连街道办事处店子村,3.71e+12,1000020873,2015/11/19 0:00,2015/11/19 0:00,中国银行,0,1055000.0,\N,店子村,250,730,正式运营
4497,山东省威海市荣成市王连街道办事处寨前于家村,荣成市王连街道办事处寨前于家村,3.71e+12,1000020877,2015/11/19 0:00,2015/11/19 0:00,中国银行,0,207771.0,\N,寨前于家村,140,400,正式运营
4499,山东省威海市荣成市王连街道办事处寨前赛家村,荣成市王连街道办事处寨前赛家村,3.71e+12,1000020885,2015/11/19 0:00,2015/11/19 0:00,中国银行,0,126000.0,\N,寨前赛家村,200,410,正式运营
4500,山东省威海市荣成市王连街道办事处上夼村,荣成市王连街道办事处上夼村,3.71e+12,1000020887,2015/11/19 0:00,2015/11/19 0:00,中国银行,0,108900.0,\N,上夼村,120,320,正式运营
4501,山东省威海市荣成市王连街道办事处常家庄村,荣成市王连街道办事处常家庄村,3.71e+12,1000020889,2015/11/19 0:00,2015/11/19 0:00,中国银行,0,383021.45,\N,常家庄村,240,650,正式运营
4503,山东省威海市荣成市王连街道办事处,荣成市王连街道办事处寨前峨石村-姜秀卿,3.71e+12,1000020897,2015/11/19 0:00,2015/11/19 0:00,中国银行,0,83000.0,\N,寨前峨石村-姜秀卿,180,400,正式运营
4516,山东省威海市文登市苘山镇山马程村,文登市苘山镇山马程村助农服务点,3.71e+12,1000024470,2015/11/23 0:00,2015/11/23 0:00,中国银行,0,198047.81,\N,山马程村,300,800,正式运营
4525,山东省威海市文登市宋村镇大床村,"文登市宋村镇大床村助农服务点
",3.71e+12,1000025774,2015/11/24 0:00,2015/12/11 0:00,中国银行,1,936765.41,936765.41,大床村,300,800,正式运营
4526,山东省威海市文登市泽头镇西程格村,"文登市泽头镇西程格村服务点
",3.71e+12,1000025788,2015/11/24 0:00,2015/11/24 0:00,中国银行,1,1655989.14,1655989.14,西程格村,300,560,正式运营
4527,山东省烟台市莱州市驿道镇玉兰埠村,莱州市驿道镇玉兰埠村,3.71e+12,1000025790,2015/11/23 0:00,2015/9/12 0:00,中国银行,0,1360000.0,\N,玉兰埠村,320,1000,正式运营
4530,山东省威海市乳山市育黎镇塔庄村,乳山市育黎镇塔庄村,3.71e+12,1000025868,2015/11/24 0:00,2015/12/30 0:00,中国银行,5,635634.38,127126.876,塔庄村,600,2000,正式运营
4532,河北省沧州市青县马厂镇何老营村,青县马厂镇何老营村,1.31e+12,1000026004,2015/11/25 0:00,2016/1/27 0:00,中国银行,3542,1160000.0,327.498588,何老营村,200,700,正式运营
4539,河北省石家庄市无极县张段固镇耿家庄村,无极县张段固镇耿家庄村,1.3e+12,1000027091,2015/11/17 0:00,2016/3/1 0:00,张家口银行,1,11.96,11.96,耿家庄村,1000,3100,正式运营
4540,河北省石家庄市元氏县因村镇南吴会村,元氏县因村镇南吴会村电商,1.3e+12,1000027331,2015/11/26 0:00,2016/3/28 0:00,平安银行,1,0.0,0,南吴会村,500,2000,正式运营
4549,河北省石家庄市正定县北早现乡南早现村,正定县北早现乡南早现村张家口银行,1.3e+12,1000029027,2015/11/27 0:00,2015/11/27 0:00,张家口银行,2,826.05,413.025,南早现村,700,3000,正式运营
4551,山东省威海市文登市宋村镇上徐村,"威海市文登县宋村镇上徐村助农服务点
",3.71e+12,1000029059,2015/11/24 0:00,2015/11/5 0:00,中国银行,1,4574707.37,4574707.37,上徐村,300,1000,正式运营
4552,山东省威海市乳山市白沙滩镇大单家村,乳山市白沙滩镇大单家村,3.71e+12,1000029083,2015/11/27 0:00,2015/12/20 0:00,中国银行,4,1035633.88,258908.47,大单家村,300,1047,正式运营
4556,山东省烟台市栖霞市桃村镇营盘村,栖霞市桃村镇营盘村,3.71e+12,1000029345,2015/11/27 0:00,2015/7/3 0:00,中国银行,0,31561.0,\N,营盘村,420,1100,正式运营
4566,河北省石家庄市平山县上三汲乡北七汲村,平山县上三汲乡北七汲村平安,1.3e+12,1000032146,2015/11/29 0:00,2016/4/5 0:00,平安银行,1,0.0,0,北七汲村,230,1300,正式运营
4567,山东省聊城市冠县冠城镇东三里庄村,冠县冠城镇东三里庄村,3.72e+12,1000032424,2015/11/30 0:00,2015/12/3 0:00,中国银行,3,540367.26,180122.42,东三里庄村,500,1470,正式运营
4568,山东省聊城市冠县冠城镇元庄村,聊城冠县清泉街道办事处元庄村助农点,3.72e+12,1000032604,2015/11/30 0:00,2016/1/24 0:00,中国银行,6,69344.88,11557.48,元庄村,410,900,正式运营
4570,山东省聊城市冠县冠城镇寨里村,聊城冠县清泉街道办事处寨里村助农点,3.72e+12,1000033002,2015/11/30 0:00,2016/1/24 0:00,中国银行,3,35018.34,11672.78,寨里村,700,2000,正式运营
4584,河北省唐山市丰润区丰润镇小八里村,丰润区丰润镇小八里村,1.3e+12,1000034374,2015/11/30 0:00,2015/11/30 0:00,中国银行,3138,13800000.0,4397.705545,小八里村,400,1700,正式运营
4612,山东省烟台市招远市金岭镇掉钟头村,招远市金岭镇掉钟头村,3.71e+12,1000035679,2015/12/17 0:00,2015/12/17 0:00,中国银行,0,582138.52,\N,掉钟头村,540,1600,正式运营
4620,山东省烟台市龙口市北马镇呼栾村,龙口市北马镇呼栾村,3.71e+12,1000035733,2015/12/18 0:00,2015/12/18 0:00,中国银行,0,20000.0,\N,呼栾村,208,568,正式运营
4632,山东省烟台市海阳市留格庄镇张家庄村,海阳市留格庄镇张家庄村,3.71e+12,1000035820,2015/12/19 0:00,2015/12/25 0:00,中国银行,3,4908805.89,1636268.63,张家庄村,540,1580,正式运营
4634,山东省烟台市海阳市发城镇姜家涝泊村,海阳市发城镇姜家涝泊村,3.71e+12,1000035824,2015/12/19 0:00,2016/1/23 0:00,中国银行,1,428000.0,428000,姜家涝泊村,300,900,正式运营
4635,山东省烟台市海阳市盘石店镇马格庄村,海阳市盘石店镇马格庄村,3.71e+12,1000035828,2015/12/19 0:00,2015/12/25 0:00,中国银行,1,1565552.24,1565552.24,马格庄村,686,1760,正式运营
4636,山东省烟台市海阳市东村街道大磊石村,海阳市东村街道大磊石村,3.71e+12,1000035830,2015/12/19 0:00,2016/1/23 0:00,中国银行,7,1242006.31,177429.4729,大磊石村,528,1360,正式运营
4637,山东省烟台市海阳市二十里店镇纪疃村,海阳市二十里店镇纪疃村,3.71e+12,1000035832,2015/12/19 0:00,2015/12/19 0:00,中国银行,1,789862.22,789862.22,纪疃村,400,1200,正式运营
4638,山东省烟台市海阳市外向型工业加工区中村,海阳市外向型工业加工区中村,3.71e+12,1000035834,2015/12/19 0:00,2015/12/19 0:00,中国银行,2,7700541.33,3850270.665,中村,780,1700,正式运营
4644,山东省烟台市招远市玲珑镇欧家夼村,招远市玲珑镇欧家夼村,3.71e+12,1000035908,2015/12/22 0:00,2015/12/22 0:00,中国银行,0,2038200.7,\N,欧家夼村,300,1200,正式运营
4647,山东省烟台市海阳市方圆街道车村,海阳市方圆街道车村,3.71e+12,1000035936,2015/12/23 0:00,2016/1/27 0:00,中国银行,3,2389059.12,796353.04,车村,400,1200,正式运营
4661,山东省威海市文登市葛家镇北长岚村,文登市葛家镇北长岚村,3.71e+12,1000036128,2015/12/26 0:00,2016/1/10 0:00,中国银行,0,2851142.49,\N,北长岚村,400,1200,正式运营
4669,山东省烟台市招远市梦芝街道梦芝村,招远市梦芝街道梦芝村,3.71e+12,1000036270,2015/12/24 0:00,2016/1/5 0:00,中国银行,2,30297905.39,15148952.7,梦芝村,400,1100,正式运营
4670,山东省烟台市莱山区莱山镇,莱山区莱山镇杜家村,3.71e+12,1000036274,2015/12/25 0:00,2016/1/18 0:00,中国银行,4,4051070.56,1012767.64,杜家村,500,1200,正式运营
4682,山东省烟台市福山区回里镇胡家夼村,福山区回里镇胡家夼村,3.71e+12,1000036336,2015/12/29 0:00,2015/12/29 0:00,中国银行,3,1065528.71,355176.2367,胡家夼村,550,1700,正式运营
4690,山东省威海市荣成市斥山街道办事处沟李家村,荣成市斥山街道办事处沟李家村,3.71e+12,1000036444,2015/12/31 0:00,2016/4/12 0:00,中国银行,0,779507.95,\N,沟李家村,250,600,正式运营
4691,山东省威海市荣成市东山街道办事处,荣成市东山街道办事处东窑村-张海宁,3.71e+12,1000036446,2015/12/31 0:00,2016/2/27 0:00,中国银行,0,2139214.9,\N,东窑村-张海宁,200,500,正式运营
4755,贵州省贵阳市观山湖区金麦社区,观山湖区金麦社区绿洲弯,5.2e+12,1000037478,2015/6/1 0:00,2015/6/1 0:00,贵阳银行,6,2203.96,367.326667,牛场乡,400,1200,正式运营
4834,贵州省毕节地区毕节市层台镇层台村,毕节层台村,5.22e+12,1000038023,2015/7/15 0:00,2015/7/15 0:00,贵阳银行,1,0.0,0,层台村,\N,\N,正式运营
4852,贵州省贵阳市开阳县南龙乡翁朵村,开阳南龙翁朵村,5.2e+12,1000038059,2015/7/27 0:00,2015/7/27 0:00,贵阳银行,1,0.0,0,翁朵村,\N,\N,正式运营
4879,贵州省毕节地区织金县以那镇松林村,毕节以那松林村,5.22e+12,1000038121,2015/7/30 0:00,2015/7/30 0:00,贵阳银行,1,0.0,0,松林村,\N,\N,正式运营
4881,贵州省贵阳市观山湖区金华镇,观山湖下铺村,5.2e+12,1000038125,2015/6/10 0:00,2015/6/10 0:00,贵阳银行,3,0.0,0,下铺村,\N,\N,正式运营
4886,贵州省贵阳市乌当区下坝乡,乌当下坝乡,5.2e+12,1000038135,2015/7/27 0:00,2015/7/27 0:00,贵阳银行,1,0.0,0,下坝乡,\N,\N,正式运营
4907,贵州省贵阳市白云区麦架镇,白云曹关村,5.2e+12,1000038177,2015/4/3 0:00,2015/4/3 0:00,贵阳银行,1,0.0,0,曹关村,\N,\N,正式运营
4917,贵州省贵阳市白云区牛场布依族乡,白云蓬莱仙界,5.2e+12,1000038197,2015/9/8 0:00,2015/9/8 0:00,贵阳银行,1,2.75,2.75,蓬莱仙界,\N,\N,正式运营
4936,山东省德州市平原县恩城镇北站村,平原县恩城镇北站村,3.71e+12,1000038254,2015/11/24 0:00,2016/1/31 0:00,中国银行,0,186000.0,\N,北站村,350,1100,正式运营
5345,河北省石家庄市栾城县楼底镇西羊市村,栾城县楼底镇西羊市村,1.3e+12,1000040035,2015/10/23 0:00,2015/10/23 0:00,张家口银行,6,90000.0,15000,西羊市村,800,3000,正式运营
6059,贵州省贵阳市清镇市百花湖乡谷腊村,清镇市百花湖乡谷腊村,5.2e+12,1000043296,2015/3/15 0:00,2015/3/15 0:00,贵阳银行,2,4007.44,2003.72,谷腊村,360,1280,正式运营
