,站点地址,站点名称,站点编号,NODE_PARTY_ID,站点加盟日期,银行业务签约日期,签约银行,站点卡数,站点余额,卡均余额,村名,户数,总人口数,标签
2123,江苏省盐城市阜宁县沟墩镇新建村,新建村,32090013.0,600005363,2015/1/11 14:30,2015/1/11 14:30,中国银行,0,0.0,\N,新建村,600,2020,无数据
2124,江苏省盐城市阜宁县东沟镇东南村,东沟镇,32090014.0,600005364,2015/1/11 14:37,2015/1/11 14:37,中国银行,0,0.0,\N,东沟镇,1500,5000,无数据
2125,江苏省盐城市阜宁县吴滩镇新储村,新储村,32090015.0,600005365,2015/1/11 14:41,2015/1/11 14:41,中国银行,0,0.0,\N,新储村,450,2000,无数据
2126,江苏省盐城市阜宁县古河镇古颜村,沟墩镇,32090016.0,600005366,2015/1/11 15:20,2015/1/11 15:20,中国银行,0,0.0,\N,沟墩镇,1000,3500,无数据
2127,江苏省盐城市阜宁县沟墩镇雪泉村,雪泉村,32090017.0,600005367,2015/1/11 15:35,2015/1/11 15:35,中国银行,0,0.0,\N,雪泉村,500,2200,无数据
2128,江苏省盐城市阜宁县公兴镇青墩村,青墩村,32090018.0,600005368,2015/1/11 16:44,2015/1/11 16:44,中国银行,0,0.0,\N,青墩村,1000,5000,无数据
2130,江苏省盐城市大丰市草堰镇三渣村,三渣村,32090019.0,600005369,2015/1/11 16:58,2015/1/11 16:58,中国银行,0,0.0,\N,三渣村,950,3000,无数据
2131,江苏省盐城市大丰市草堰镇三新村,三新村,32090020.0,600005370,2015/1/11 17:03,2015/1/11 17:03,中国银行,0,0.0,\N,三新,868,2200,无数据
2132,江苏省盐城市大丰市草堰镇合新村,合新村,32090021.0,600005371,2015/1/11 17:07,2015/1/11 17:07,中国银行,0,0.0,\N,合新村,1050,3864,无数据
2133,江苏省盐城市大丰市草堰镇草堰村,草堰村,32090022.0,600005372,2015/1/11 17:12,2015/1/11 17:12,中国银行,0,0.0,\N,草堰村,1100,3500,无数据
2134,江苏省盐城市大丰市裕华镇晋丰村,晋丰村,32090023.0,600005373,2015/1/11 17:20,2015/1/11 17:20,中国银行,0,0.0,\N,晋丰村,1100,3500,无数据
2135,江苏省盐城市大丰市新丰镇赤旗村,赤旗村,32090024.0,600005374,2015/1/11 17:26,2015/1/11 17:26,中国银行,0,0.0,\N,赤旗村,30000,12000,无数据
2136,江苏省盐城市大丰市三龙镇久丰村,大丰经济开发区,32090025.0,600005375,2015/1/11 17:30,2015/1/11 17:30,中国银行,0,0.0,\N,经济开发区,1100,3800,无数据
2137,江苏省盐城市大丰市大中镇德丰村,德丰村,32090026.0,600005376,2015/1/11 17:34,2015/1/11 17:34,中国银行,0,0.0,\N,德丰村,1400,4600,无数据
2138,江苏省盐城市大丰市大中镇德丰村,德西村,32090027.0,600005377,2015/1/11 17:38,2015/1/11 17:38,中国银行,0,0.0,\N,德西村,1200,2800,无数据
2139,江苏省盐城市大丰市大中镇恒丰村,恒丰村,32090028.0,600005378,2015/1/11 17:42,2015/1/11 17:42,中国银行,0,0.0,\N,恒丰村,860,2600,无数据
2140,江苏省盐城市大丰市大中镇恒北村,恒北村,32090029.0,600005379,2015/1/11 17:46,2015/1/11 17:46,中国银行,0,0.0,\N,恒北村,880,4400,无数据
2141,江苏省盐城市大丰市大中镇红花村,红花村,32090030.0,600005380,2015/1/11 17:53,2015/1/11 17:53,中国银行,0,0.0,\N,红花村,1800,4600,无数据
2142,江苏省盐城市大丰市西团镇九一村,开发区,32090031.0,600005381,2015/1/11 17:56,2015/1/11 17:56,中国银行,0,0.0,\N,开发区居委会,1000,3000,无数据
2143,江苏省盐城市大丰市大中镇德丰村,德丰村2,32090032.0,600005382,2015/1/11 18:11,2015/1/11 18:11,中国银行,0,0.0,\N,德丰村2,800,2000,无数据
2144,江苏省盐城市大丰市大中镇恒南村,恒南村,32090033.0,600005383,2015/1/11 18:15,2015/1/11 18:15,中国银行,0,0.0,\N,恒南村,1300,2900,无数据
2145,江苏省盐城市大丰市大中镇泰丰村,泰斗村,32090034.0,600005384,2015/1/11 18:19,2015/1/11 18:19,中国银行,0,0.0,\N,泰斗村,1100,3200,无数据
2146,江苏省盐城市大丰市大中镇双喜村,双喜村,32090035.0,600005385,2015/1/11 18:24,2015/1/11 18:24,中国银行,0,0.0,\N,双喜村,800,2400,无数据
2147,江苏省盐城市大丰市大中镇新村,新民村,32090036.0,600005386,2015/1/11 18:29,2015/1/11 18:29,中国银行,0,0.0,\N,新民村,4000,10000,无数据
2148,江苏省盐城市大丰市大中镇和瑞村,和瑞村,32090037.0,600005387,2015/1/11 18:36,2015/1/11 18:36,中国银行,0,0.0,\N,和瑞村,1800,6000,无数据
2151,江苏省盐城市阜宁县三灶镇九灶村,新团镇居委会,32090038.0,600005388,2015/1/12 8:23,2015/1/12 8:23,中国银行,0,0.0,\N,新团镇居委会,1200,4000,无数据
2152,江苏省盐城市大丰市大中镇灶圩村,灶玗镇,32090039.0,600005389,2015/1/12 8:29,2015/1/12 8:29,中国银行,0,0.0,\N,灶玗镇,2000,6000,无数据
2153,江苏省盐城市大丰市大中镇德丰村,德丰三,32090040.0,600005390,2015/1/12 8:46,2015/1/12 8:46,中国银行,0,0.0,\N,德丰村3,1080,3200,无数据
2154,江苏省盐城市大丰市大中镇阜北村,阜北村,32090041.0,600005391,2015/1/12 8:59,2015/1/12 8:59,中国银行,0,0.0,\N,阜北村,940,2300,无数据
2155,江苏省盐城市大丰市南阳镇广丰村,广丰村,32090042.0,600005392,2015/1/12 9:03,2015/1/12 9:03,中国银行,0,0.0,\N,广丰村,1260,3500,无数据
2159,江苏省盐城市大丰市南阳镇吉兴村,吉兴村,32090043.0,600005393,2015/1/12 10:00,2015/1/12 10:00,中国银行,0,0.0,\N,吉兴村,1120,2500,无数据
2161,江苏省盐城市大丰市万盈镇六里村,六里村,32090044.0,600005394,2015/1/12 10:06,2015/1/12 10:06,中国银行,0,0.0,\N,六里村,1210,3200,无数据
2163,江苏省盐城市大丰市草庙镇东灶村,段灶村,32090045.0,600005395,2015/1/12 10:13,2015/1/12 10:13,中国银行,0,0.0,\N,段灶村,600,2600,无数据
2164,江苏省盐城市大丰市白驹镇洋心村,洋心居委会,32090046.0,600005396,2015/1/12 10:17,2015/1/12 10:17,中国银行,0,0.0,\N,洋心居委会,4000,18000,无数据
2166,江苏省盐城市大丰市三龙镇新丰村,柏冰,32090047.0,600005397,2015/1/12 10:21,2015/1/12 10:21,中国银行,0,0.0,\N,新丰村,980,3075,无数据
2168,江苏省盐城市大丰市三龙镇前进村,前进村,32090048.0,600005398,2015/1/12 10:25,2015/1/12 10:25,中国银行,0,0.0,\N,前进村,1272,3776,无数据
2169,江苏省盐城市大丰市三龙镇斗龙村,斗龙港村,32090049.0,600005399,2015/1/12 10:38,2015/1/12 10:38,中国银行,0,0.0,\N,斗龙港村,1400,4000,无数据
2170,江苏省盐城市大丰市三龙镇龙西村,龙西村,32090050.0,600005400,2015/1/12 10:41,2015/1/12 10:41,中国银行,0,0.0,\N,龙西村,700,1900,无数据
2171,江苏省盐城市大丰市裕华镇朝荣村,朝荣村,32090051.0,600005401,2015/1/12 10:43,2015/1/12 10:43,中国银行,0,0.0,\N,朝荣村,1100,3700,无数据
2174,江苏省盐城市大丰市小海镇小洋村,小街村,32090052.0,600005402,2015/1/12 11:33,2015/1/12 11:33,中国银行,0,0.0,\N,小街村,1000,5000,无数据
2175,江苏省盐城市大丰市大中镇阜丰村,阜丰村,32090053.0,600005403,2015/1/12 11:39,2015/1/12 11:39,中国银行,0,0.0,\N,阜丰村,1600,4700,无数据
2178,安徽省六安市寿县堰口镇江黄村,江黄村,34150003.0,600005555,2015/1/12 13:53,2015/1/12 13:53,中国银行,0,0.0,\N,江黄村,2000,8000,无数据
2185,河南省驻马店市遂平县查岈山风景区查岈山村,嵖岈山镇街,41170009.0,600003672,2015/1/12 15:12,2015/1/12 15:12,中国银行,0,0.0,\N,遂平县嵖岈山镇街,6158,32000,无数据
2196,河南省新乡市辉县市北云门镇姬家寨村,佳怡社区,41070074.0,600006470,2015/1/12 16:52,2015/1/12 16:52,中国银行,0,0.0,\N,佳怡社区,2500,9000,无数据
2206,山东省烟台市莱阳市谭格庄镇邢格庄村,邢格庄村,37060271.0,600004454,2015/1/13 8:04,2015/1/13 8:04,中国银行,0,5370023.51,\N,邢格庄村,500,1500,正式运营
2207,山东省烟台市莱阳市沐浴店镇磊山后村,磊山后村,37060273.0,600004455,2015/1/13 8:20,2015/1/13 8:20,中国银行,0,0.0,\N,磊山后村,450,1600,无数据
2208,山东省烟台市莱阳市吕格庄镇东马格庄村,东吕格庄村,37060275.0,600004457,2015/1/13 8:24,2015/1/13 8:24,中国银行,0,0.0,\N,东吕格庄村,780,2400,无数据
2215,江苏省盐城市响水县老舍乡老舍,响水区双港镇老舍村,32090054.0,600005404,2015/1/13 10:27,2015/1/13 10:27,中国银行,0,0.0,\N,老舍村,800,3000,无数据
2217,江苏省盐城市建湖县冈西镇蔡港村,建湖县冈西镇蔡港村,32090055.0,600005405,2015/1/13 10:43,2015/1/13 10:43,中国银行,0,0.0,\N,蔡港村,900,2389,无数据
2218,江苏省盐城市滨海县八巨镇前案村,八巨镇前案村,32090056.0,600005406,2015/1/13 10:49,2015/1/13 10:49,中国银行,0,0.0,\N,前案村,950,3988,无数据
2220,江苏省盐城市亭湖区五星街道东闸村,盐东镇东南村,32090058.0,600005408,2015/1/13 11:00,2015/1/13 11:00,中国银行,0,0.0,\N,东南村,1600,5350,无数据
2221,江苏省盐城市建湖县冈西镇左幼村,建湖县高新区走子村,32090059.0,600005409,2015/1/13 11:04,2015/1/13 11:04,中国银行,0,0.0,\N,走子村,763,2266,无数据
2222,江苏省盐城市建湖县高作镇光明村,建湖县高作镇光明村,32090060.0,600005410,2015/1/13 11:08,2015/1/13 11:08,中国银行,0,0.0,\N,光明村,1000,3700,无数据
2224,江苏省盐城市东台市南沈灶镇港桥村,南沈灶镇港桥村,32090061.0,600005411,2015/1/13 11:36,2015/1/13 11:36,中国银行,0,0.0,\N,港桥村,1500,3800,无数据
2228,江苏省镇江市丹徒区高桥镇京江村,高桥镇京江村,32110001.0,600005412,2015/1/13 11:53,2015/1/13 11:53,中国银行,0,0.0,\N,京江村,800,3000,无数据
2230,河北省石家庄市晋州市马于镇西赵家庄村,晋州市桃园镇西赵庄村,13010333.0,600000763,2015/1/13 12:00,2015/1/13 12:00,中国银行,0,0.0,\N,西赵庄村,600,2400,无数据
2232,江苏省镇江市丹阳市埤城镇西丰村,埠城区丹北镇西丰村,32110002.0,600005413,2015/1/13 14:16,2015/1/13 14:16,中国银行,0,0.0,\N,西丰村,1500,5200,无数据
2233,江苏省镇江市丹阳市埤城镇常兴村,埠城镇常兴村,32110003.0,600005414,2015/1/13 14:17,2015/1/13 14:17,中国银行,0,0.0,\N,常兴村,1300,4000,无数据
2235,江苏省镇江市丹阳市埤城镇尧巷村,埠城镇尧巷村,32110004.0,600005415,2015/1/13 14:18,2015/1/13 14:18,中国银行,0,0.0,\N,尧巷村,1600,5800,无数据
2236,江苏省南通市如东掘港镇洋岸村,掘港镇洋岸村,32060001.0,600005416,2015/1/13 14:26,2015/1/13 14:26,中国银行,0,0.0,\N,洋岸村,2600,7000,无数据
2242,江苏省盐城市射阳县长荡镇长荡,长荡镇长荡村,32090062.0,600005417,2015/1/13 14:34,2015/1/13 14:34,中国银行,0,0.0,\N,长荡村,1400,3800,无数据
2246,江苏省盐城市射阳县新坍镇金塘村,新坍镇金塘村,32090063.0,600005418,2015/1/13 14:37,2015/1/13 14:37,中国银行,0,0.0,\N,金塘村,1300,4000,无数据
2247,甘肃省兰州市红古区红古乡薛家村,红古乡新建村服务点,62010010.0,600005664,2015/1/13 14:38,2015/1/13 14:38,中国银行,0,0.0,\N,薛家村,742,2104,无数据
2248,江苏省盐城市射阳县新坍镇小闸口,新坍镇小闸口村,32090064.0,600005419,2015/1/13 14:40,2015/1/13 14:40,中国银行,0,0.0,\N,小闸口村,1200,3500,无数据
2251,江苏省盐城市射阳县通洋镇文明村,四明镇文明村,32090065.0,600005420,2015/1/13 14:43,2015/1/13 14:43,中国银行,0,0.0,\N,文明村,1200,4150,无数据
2253,江苏省盐城市射阳县四明镇建华村,四明镇建华村,32090066.0,600005421,2015/1/13 14:46,2015/1/13 14:46,中国银行,0,0.0,\N,建华村,950,3005,无数据
2256,江苏省盐城市射阳县特庸镇长胜村,特康镇长胜村,32090067.0,600005422,2015/1/13 14:50,2015/1/13 14:50,中国银行,0,0.0,\N,长胜村,782,2800,无数据
2257,江苏省盐城市阜宁县阜城镇杜庄村,阜宁县沟墩镇墩兆村,32090068.0,600005423,2015/1/13 14:50,2015/1/13 14:50,中国银行,0,0.0,\N,墩兆村,2500,10000,无数据
2259,江苏省盐城市射阳县海河镇高华村,合德镇七华村,32090069.0,600005424,2015/1/13 14:53,2015/1/13 14:53,中国银行,0,0.0,\N,七华村,1118,3991,无数据
2262,江苏省盐城市阜宁县施庄镇和平,阜宁县阜城镇和平村,32090070.0,600005425,2015/1/13 14:55,2015/1/13 14:55,中国银行,0,0.0,\N,和平村,600,1000,无数据
2263,江苏省盐城市射阳县海河镇复兴村,海河镇复兴村,32090071.0,600005426,2015/1/13 14:55,2015/1/13 14:55,中国银行,0,0.0,\N,复兴村,1200,3600,无数据
2264,江苏省盐城市阜宁县施庄镇桃园村,阜宁县金沙湖镇桃园村,32090072.0,600005427,2015/1/13 15:00,2015/1/13 15:00,中国银行,0,0.0,\N,桃园村,600,2400,无数据
2265,江苏省盐城市射阳县阜余镇沙东村,黄沙港镇射阳林场东北,32090073.0,600005428,2015/1/13 15:03,2015/1/13 15:03,中国银行,0,0.0,\N,射阳林场东北,3000,10000,无数据
2266,江苏省盐城市射阳县新坍镇新合村,新坍镇新合村,32090074.0,600005429,2015/1/13 15:05,2015/1/13 15:05,中国银行,0,0.0,\N,新合村,1600,4000,无数据
2267,江苏省盐城市亭湖区步凤镇新洼村,步凤镇新洼村,32090075.0,600005430,2015/1/13 15:08,2015/1/13 15:08,中国银行,0,0.0,\N,新洼村,1300,4500,无数据
2268,江苏省盐城市亭湖区新兴镇新场村,新兴镇新场村,32090076.0,600005431,2015/1/13 15:12,2015/1/13 15:12,中国银行,0,0.0,\N,新场村,3000,12600,无数据
2269,江苏省盐城市亭湖区永丰镇陈台村,新兴镇陈台村,32090077.0,600005432,2015/1/13 15:15,2015/1/13 15:15,中国银行,0,0.0,\N,陈台村,350,2100,无数据
2271,江苏省盐城市亭湖区青墩镇陈井村,南洋镇陈井村,32090078.0,600005433,2015/1/13 15:18,2015/1/13 15:18,中国银行,0,0.0,\N,陈井村,713,2134,无数据
2272,江苏省盐城市亭湖区伍佑镇福兴村,伍佑镇福兴村,32090079.0,600005434,2015/1/13 15:21,2015/1/13 15:21,中国银行,0,0.0,\N,福兴村,700,2300,无数据
2273,江苏省盐城市亭湖区便仓镇西团村,使合镇西团村,32090080.0,600005435,2015/1/13 15:25,2015/1/13 15:25,中国银行,0,0.0,\N,西团村,650,2350,无数据
2274,江苏省盐城市亭湖区新兴镇新永村,新兴镇新永村,32090081.0,600005436,2015/1/13 15:27,2015/1/13 15:27,中国银行,0,0.0,\N,新永村,720,2037,无数据
2275,江苏省盐城市阜宁县陈良镇陈良村,阜宁县陈良镇陈良村,32090082.0,600005437,2015/1/13 15:29,2015/1/13 15:29,中国银行,0,0.0,\N,陈良村,1460,7000,无数据
2276,江苏省盐城市亭湖区青墩镇才坝村,南阳镇柴坝村,32090083.0,600005438,2015/1/13 15:30,2015/1/13 15:30,中国银行,0,0.0,\N,柴坝村,900,1800,无数据
2277,江苏省盐城市亭湖区南洋镇凤洋村,盐东镇曙阳村,32090084.0,600005439,2015/1/13 15:33,2015/1/13 15:33,中国银行,0,0.0,\N,曙阳村,710,2700,无数据
2278,江苏省盐城市阜宁县新沟镇南湾村,阜宁县新沟镇南湾村,32090085.0,600005440,2015/1/13 15:35,2015/1/13 15:35,中国银行,0,0.0,\N,南湾村,850,3500,无数据
2279,江苏省盐城市亭湖区青墩镇青墩村,南洋镇青墩村,32090086.0,600005441,2015/1/13 15:36,2015/1/13 15:36,中国银行,0,0.0,\N,青墩村,780,4000,无数据
2280,江苏省盐城市亭湖区步凤镇李坝村,盐东镇李灶村,32090087.0,600005442,2015/1/13 15:39,2015/1/13 15:39,中国银行,0,0.0,\N,李灶村,3600,12000,无数据
2281,江苏省盐城市阜宁县吴滩镇陈戴村,阜宁县吴滩镇陈戴村,32090088.0,600005443,2015/1/13 15:42,2015/1/13 15:42,中国银行,0,0.0,\N,陈戴村,1000,4000,无数据
2282,江苏省盐城市亭湖区永丰镇洪东村,黄光镇涵洞村,32090089.0,600005444,2015/1/13 15:42,2015/1/13 15:42,中国银行,0,0.0,\N,涵洞村,1100,3500,无数据
2283,江苏省盐城市阜宁县沟墩镇新建村,阜宁县吴滩镇小街村,32090090.0,600005445,2015/1/13 15:47,2015/1/13 15:47,中国银行,0,0.0,\N,小街村,13000,50000,无数据
2284,江苏省盐城市射阳县通洋镇通洋港,四明镇通洋港村,32090091.0,600005446,2015/1/13 15:48,2015/1/13 15:48,中国银行,0,0.0,\N,通洋港村,2000,8000,无数据
2285,江苏省盐城市亭湖区便仓镇金陈村,九龙口镇金徐村,32090092.0,600005447,2015/1/13 15:51,2015/1/13 15:51,中国银行,0,0.0,\N,金徐村,600,1900,无数据
2288,江苏省盐城市建湖县冈西镇左幼村,冈西镇左动村,32090093.0,600005448,2015/1/13 15:54,2015/1/13 15:54,中国银行,0,0.0,\N,左动村,950,2656,无数据
2290,江苏省盐城市阜宁县罗桥镇凤谷村,阜宁县罗桥镇凤谷村,32090094.0,600005449,2015/1/13 16:02,2015/1/13 16:02,中国银行,0,0.0,\N,凤谷村,2600,20000,无数据
2293,江苏省盐城市阜宁县芦蒲镇马集村,阜宁县芦蒲镇马集村,32090095.0,600005450,2015/1/13 16:33,2015/1/13 16:33,中国银行,0,0.0,\N,马集村,1060,3600,无数据
2294,江苏省盐城市阜宁县罗桥镇沿街村,阜宁县罗桥镇沿街村,32090096.0,600005451,2015/1/13 16:38,2015/1/13 16:38,中国银行,0,0.0,\N,沿街村,3000,8000,无数据
2295,江苏省盐城市阜宁县新沟镇吉沟村,阜宁县新沟镇吉沟村,32090097.0,600005452,2015/1/13 16:41,2015/1/13 16:41,中国银行,0,0.0,\N,吉沟村,1100,3500,无数据
2297,江苏省盐城市阜宁县公兴镇公兴,阜宁县公兴镇公兴村,32090098.0,600005453,2015/1/13 16:47,2015/1/13 16:47,中国银行,0,0.0,\N,公兴村,1000,3000,无数据
2298,江苏省盐城市阜宁县东沟镇北堆村,阜宁县合利镇北讯村,32090099.0,600005454,2015/1/13 16:52,2015/1/13 16:52,中国银行,0,0.0,\N,北讯村,650,2500,无数据
2300,江苏省盐城市阜宁县羊寨镇北沙,阜宁县羊寨镇北沙村,32090100.0,600005455,2015/1/13 16:56,2015/1/13 16:56,中国银行,0,0.0,\N,北沙村,800,2600,无数据
2308,山东省烟台市莱阳市吕格庄镇响水沟村,响水沟村,37060277.0,600004459,2015/1/13 18:39,2015/1/13 18:39,中国银行,0,0.0,\N,响水沟村,750,2750,无数据
2310,山东省烟台市莱阳市吕格庄镇大梁子口村,大梁子口村,37060278.0,600004460,2015/1/13 18:41,2015/1/13 18:41,中国银行,0,0.0,\N,大梁子口村,850,2500,无数据
2311,山东省烟台市莱阳市河洛镇观音庙村,观音庙村,37060279.0,600004461,2015/1/13 18:42,2015/1/13 18:42,中国银行,0,0.0,\N,观音庙村,1200,3200,无数据
2313,山东省烟台市莱阳市山前店镇万柳村,烟台市莱阳市万第镇助农服务点,37060280.0,600004462,2015/1/13 18:50,2015/1/13 18:50,中国银行,0,0.0,\N,万第村,500,3000,无数据
2314,山东省烟台市莱阳市高格庄镇柳行鲍村,六中村,37060281.0,600004463,2015/1/13 18:52,2015/1/13 18:52,中国银行,0,0.0,\N,六中村,2200,5000,无数据
2315,山东省烟台市莱阳市吕格庄镇荆山后村,荆山后村,37060282.0,600004464,2015/1/13 18:54,2015/1/13 18:54,中国银行,0,0.0,\N,荆山后村,340,1320,无数据
2318,山东省烟台市莱阳市吕格庄镇牛百口村,牛百口村,37060284.0,600004466,2015/1/13 19:06,2015/1/13 19:06,中国银行,0,0.0,\N,牛百口村,450,1345,无数据
2320,山东省烟台市莱阳市姜疃镇凤头村,凤头村,37060286.0,600004468,2015/1/13 19:14,2015/1/13 19:14,中国银行,0,0.0,\N,凤头村,900,2700,无数据
2321,山东省烟台市莱阳市谭格庄镇南马庄村,南马村,37060287.0,600004469,2015/1/13 19:16,2015/1/13 19:16,中国银行,0,0.0,\N,南马村,430,1400,无数据
2322,山东省烟台市莱阳市吕格庄镇西马格庄村,西马格庄,37060288.0,600004470,2015/1/13 19:18,2015/1/13 19:18,中国银行,0,0.0,\N,西马格庄,450,1300,无数据
2323,山东省烟台市莱阳市冯格庄街道蜡树庄村,莱阳市冯格庄街道办事处蜡树庄村助农服务点,37060289.0,600004471,2015/1/13 19:21,2015/1/13 19:21,中国银行,0,991373.79,\N,蜡树庄村,430,1315,正式运营
2326,山东省烟台市莱阳市谭格庄镇北张格庄村,北张格庄村,37060292.0,600004474,2015/1/13 19:29,2015/1/13 19:29,中国银行,0,0.0,\N,北张格庄村,360,1100,无数据
2327,山东省烟台市莱阳市沐浴店镇黄崖底村,黄崖底村,37060293.0,600004475,2015/1/13 19:31,2015/1/13 19:31,中国银行,0,0.0,\N,黄崖底村,500,1400,无数据
2329,山东省烟台市莱阳市沐浴店镇门家沟村,门家沟村,37060295.0,600004477,2015/1/13 19:36,2015/1/13 19:36,中国银行,0,0.0,\N,门家沟村,450,1200,无数据
2330,山东省烟台市莱阳市沐浴店镇官道村,官道村,37060296.0,600004478,2015/1/13 19:37,2015/1/13 19:37,中国银行,0,0.0,\N,官道村,200,800,无数据
2331,山东省烟台市莱阳市沐浴店镇中蒲格庄村,中蒲格庄村,37060297.0,600004479,2015/1/13 19:40,2015/1/13 19:40,中国银行,0,0.0,\N,中蒲格庄村,350,1000,无数据
2332,山东省烟台市莱阳市照旺庄镇大陶漳村,大陶漳村,37060298.0,600004480,2015/1/13 19:42,2015/1/13 19:42,中国银行,0,0.0,\N,大陶漳村,750,3000,无数据
2333,山东省烟台市莱阳市照旺庄镇祝家疃村,祝家疃村,37060299.0,600004481,2015/1/13 19:44,2015/1/13 19:44,中国银行,0,0.0,\N,祝家疃村,350,1000,无数据
2334,山东省烟台市莱阳市吕格庄镇金岗口村,烟台市莱阳市吕格庄镇金岗口村助农服务点,37060301.0,600004483,2015/1/13 19:49,2015/1/13 19:49,中国银行,0,0.0,\N,金岗口村,800,2400,无数据
2335,山东省烟台市莱阳市吕格庄镇江汪庄村,江汪庄村,37060302.0,600004484,2015/1/13 19:51,2015/1/13 19:51,中国银行,0,0.0,\N,江汪庄村,850,2100,无数据
2336,河南省洛阳市西工区红山乡杨冢村,西工区红山乡杨冢村,41030011.0,600003743,2015/1/13 19:55,2015/1/13 19:55,中国银行,0,0.0,\N,西工区红山乡杨冢村,850,2500,无数据
2339,河南省洛阳市洛龙区李楼乡楼村,洛龙区李楼镇楼村,41030013.0,600003745,2015/1/13 19:59,2015/1/13 19:59,中国银行,0,0.0,\N,洛龙区李楼镇市楼村,700,3000,无数据
2340,河南省平顶山市汝州市陵头乡陵头村,汝州陵头镇陵头村,41040011.0,600003573,2015/1/13 19:59,2015/1/13 19:59,中国银行,0,0.0,\N,陵头村,1500,5000,无数据
2342,河南省平顶山市宝丰县杨庄镇东彭庄村,宝丰县杨庄镇东彭庄村,41040012.0,600003574,2015/1/13 20:02,2015/1/13 20:02,中国银行,0,0.0,\N,东彭庄,1028,3700,无数据
2344,山东省烟台市牟平区观水镇后姜家村,后姜家村,37060304.0,600004486,2015/1/13 20:05,2015/1/13 20:05,中国银行,0,0.0,\N,后姜家村,230,600,无数据
2350,河南省洛阳市廛河回族区廛河回族乡中窑村,瀍河区中窑村,41030020.0,600003752,2015/1/13 20:09,2015/1/13 20:09,中国银行,0,0.0,\N,瀍河区中窑村,1500,7000,无数据
2352,河南省洛阳市伊川县白沙乡常岭村,伊川县白沙镇常岭村,41030021.0,600003753,2015/1/13 20:10,2015/1/13 20:10,中国银行,0,0.0,\N,伊川县白沙镇常岭村,800,3700,无数据
2353,河南省洛阳市伊川县平等乡马回营村村民委员,伊川县平等乡马回营村,41030022.0,600003754,2015/1/13 20:11,2015/1/13 20:11,中国银行,0,0.0,\N,伊川县平等乡马回营村,1700,7800,无数据
2355,河南省洛阳市伊川县平等乡马回村,伊川县平等乡马回村,41030023.0,600003755,2015/1/13 20:12,2015/1/13 20:12,中国银行,0,0.0,\N,伊川县平等乡马回村,1138,6580,无数据
2357,河南省洛阳市伊川县城关镇小庄村,伊川县城关镇小庄村,41030025.0,600003757,2015/1/13 20:13,2015/1/13 20:13,中国银行,0,0.0,\N,伊川县城关镇小庄村,1121,4650,无数据
2360,河南省平顶山市鲁山县仓头乡赵竹园村,马楼镇镇街,41040017.0,600003579,2015/1/13 20:24,2015/1/13 20:24,中国银行,0,0.0,\N,马楼镇镇街,2200,10000,无数据
2362,河南省平顶山市宝丰县商酒务镇赵一村,宝丰县商酒务镇赵官营村,41040020.0,600003582,2015/1/13 20:36,2015/1/13 20:36,中国银行,0,0.0,\N,赵一村,1500,6700,无数据
2363,河南省洛阳市栾川县叫河乡叫河村,栾川县叫河镇叫河村,41030030.0,600003761,2015/1/13 20:38,2015/1/13 20:38,中国银行,0,0.0,\N,洛阳市栾川县叫河镇叫河村,918,3840,无数据
2365,河南省平顶山市叶邓李乡邓李村,叶县邓李乡邓李村,41040022.0,600003584,2015/1/13 20:42,2015/1/13 20:42,中国银行,0,0.0,\N,邓李村,1500,6000,无数据
2366,河南省洛阳市栾川县狮子庙乡狮子庙村,栾川县庙子镇,41030031.0,600003762,2015/1/13 20:44,2015/1/13 20:44,中国银行,0,0.0,\N,洛阳栾川县庙子镇,12800,52000,无数据
2367,河南省平顶山市鲁山县赵村乡后山村,叶县常村镇后街村,41040023.0,600003585,2015/1/13 20:46,2015/1/13 20:46,中国银行,0,0.0,\N,后街村,800,3500,无数据
2369,河南省三门峡市灵宝市大王镇北路井村,灵宝市大王镇北路井村,41120018.0,600003859,2015/1/13 20:52,2015/1/13 20:52,中国银行,0,0.0,\N,北路井村,300,2000,无数据
2371,河南省洛阳市孟津县朝阳镇煤窑新村,孟津县麻屯镇,41030033.0,600003764,2015/1/13 20:55,2015/1/13 20:55,中国银行,0,0.0,\N,孟津县麻屯镇,2600,6000,无数据
2372,河南省洛阳市孟津县麻屯镇杨岭村,孟津县麻屯镇杨岭村,41030034.0,600003765,2015/1/13 21:01,2015/1/13 21:01,中国银行,0,0.0,\N,孟津县麻屯镇杨岭村,526,2703,无数据
2374,河南省平顶山市叶田庄乡张林庄村,郏县安良镇镇街,41040025.0,600003587,2015/1/13 21:11,2015/1/13 21:11,中国银行,0,0.0,\N,安良镇镇街,4000,20000,无数据
2376,河南省平顶山市卫东区东环路街道办事处吴寨村,卫东区吴寨镇吴寨村,41040026.0,600003588,2015/1/13 21:15,2015/1/13 21:15,中国银行,0,0.0,\N,吴寨村,1500,6000,无数据
2378,河南省平顶山市叶龙泉乡权印村,叶县龙泉镇泉印村,41040027.0,600003589,2015/1/13 21:19,2015/1/13 21:19,中国银行,0,0.0,\N,泉印村,1000,4000,无数据
2379,河南省平顶山市叶洪庄杨乡洪东村,叶县洪庄杨洪东,41040028.0,600003590,2015/1/13 21:22,2015/1/13 21:22,中国银行,0,0.0,\N,洪东村,700,3000,无数据
