省,村名,站点,编号,签约时间,开业时间,银行,卡数,存款数,卡均
河北省,沧州市南皮县寨子镇大马村,南皮县寨子镇大马村,13090077,2014/2/22 12:13,2014/1/11 0:00,中国银行,375,1998240.9,5328.6424
安徽省,滁州市全椒县草庵乡谭墩,谢银龙化肥经营部,34110005,2014/2/25 8:43,,建设银行,362,470391.88,1299.425083
安徽省,滁州市全椒县古河镇石涧站,许克圣百货店,34110006,2014/2/25 9:16,,建设银行,425,1064243.1,2504.101412
安徽省,滁州市来安县水口镇上蔡站,来安县水口新民烟酒店,34110007,2014/2/25 9:28,,建设银行,325,1066440.8,3281.356308
安徽省,滁州市来安县舜山乡复兴站,来安县胡敏食杂店,34110008,2014/2/25 9:38,,建设银行,123,467179.84,3798.210081
安徽省,滁州市定远县拂晓乡胜利站,许正莉百货店,34110009,2014/2/25 11:20,,建设银行,178,474395.84,2665.145169
安徽省,滁州市定远县仁和乡仁和站,定远县仁和街沈帮翠商店,34110010,2014/2/25 11:30,,建设银行,254,595150.6,2343.112598
安徽省,滁州市定远县七里塘乡汽车实验场,定远县建英百货商店,34110011,2014/2/25 11:38,,建设银行,108,315045.94,2917.092037
安徽省,滁州市凤阳县石门山镇牛王站,韩克强农用商品店,34110012,2014/2/25 14:51,,建设银行,309,1842050.5,5961.328479
安徽省,滁州市凤阳县殷涧镇宋集站,宋华金种子经营部,34110013,2014/2/25 15:01,,建设银行,161,440983.53,2739.028137
安徽省,滁州市全椒县周岗乡孤山站,全椒县孤峰商店,34110015,2014/2/25 15:16,,建设银行,304,418290.16,1375.954474
安徽省,滁州市南谯区汪郢乡大同圩站,石学翠百货店,34110016,2014/2/25 15:39,,建设银行,120,997190.6,8309.921667
河北省,邯郸市武安市磁山镇牛洼堡村,武安徘徊镇牛洼堡村,13040078,2014/2/25 0:00,,中国银行,264,3632280.2,13758.63712
安徽省,滁州市凤阳县石门山镇二十营,赵瑞维修店,34110017,2014/2/26 9:07,,建设银行,128,858603.6,6707.840625
安徽省,滁州市天长市金集镇芦柴站,程长元金融服务点,34110018,2014/2/26 9:20,,建设银行,120,1795872.4,14965.60333
安徽省,滁州市天长市十八集乡街西站,天长市杨村镇盛开俊食杂店,34110019,2014/2/26 9:33,,建设银行,347,2230090.2,6426.772911
安徽省,滁州市天长市新街乡李坡站,天长市李坡农事服务专业合作社,34110020,2014/2/26 9:46,,建设银行,408,1996037,4892.247549
河北省,邯郸市磁县磁州镇磁县磁州镇尹家桥村,磁县磁州镇尹家桥村,13040080,2014/3/5 21:50,2014/4/18 0:00,中国银行,306,1180525.2,3857.92549
河北省,沧州市青县陈嘴乡张二庄村,青县陈咀乡张二庄村,13090079,2014/3/6 0:00,,中国银行,244,2314705.8,9486.49918
河北省,张家口市怀来县桑园镇怀来县张官营村,怀来县桑园镇张官营村助农取款点姜桂禄,13070006,2014/3/9 0:00,,中国银行,308,1082089.1,3513.276299
河北省,张家口市怀来县桑园镇怀来县石门湾村,怀来石门湾助农取款点,13070007,2014/3/9 20:51,,中国银行,298,215941.16,724.634765
河北省,张家口市怀来县土木镇怀来县土木村,怀来县土木镇土木村,13070010,2014/3/11 0:00,,中国银行,215,805394.5,3746.02093
河北省,邯郸市磁县辛庄营乡北豆公村,磁县辛庄营乡北豆公村,13040084,2014/3/11 22:19,,中国银行,923,1971927.4,2136.432719
河北省,邯郸市肥乡县肥乡镇赵寨村,肥乡县肥乡镇赵寨村,13040085,2014/3/12 19:52,2014/3/13 0:00,中国银行,381,1044972.6,2742.710236
河北省,沧州市黄骅市旧城镇后仙庄,黄骅市旧城镇后仙庄村,13090080,2014/3/13 12:06,2014/3/14 0:00,中国银行,524,9612473,18344.41412
河北省,沧州市沧县杜生镇袁庄,沧县刘家庙乡大袁庄村,13090081,2014/3/14 0:00,,中国银行,191,10322745,54045.78534
河北省,邯郸市成安县成安镇东魏庄,成安县工业区东魏村,13040089,2014/3/19 9:17,2014/3/19 0:00,中国银行,366,1242596.9,3395.073497
河北省,张家口市怀来县桑园镇怀来县黄营村,怀来县桑园镇黄营村,13070011,2014/3/19 0:00,,中国银行,645,4439363.5,6882.734109
河北省,沧州市河间市行别营乡西庄村,河间市行別营乡西庄村,13090082,2014/3/21 1:16,2014/5/30 0:00,中国银行,251,1517788,6046.964143
河北省,沧州市青县盘古乡北柳村,青县盘古镇北柳村,13090083,2014/3/21 1:17,2014/3/26 0:00,中国银行,225,4198440,18659.73333
河北省,沧州市沧县旧州镇北关村,沧县旧州镇北关村,13090084,2014/3/21 1:18,,中国银行,282,2213221.2,7848.302128
河北省,沧州市南皮县刘八里乡刘显吾村,南皮县刘八里乡刘显吾村,13090085,2014/3/21 1:19,,中国银行,106,863907.1,8150.066981
河北省,沧州市任邱市莫州镇李广二村,任丘市莫州镇李广村,13090086,2014/3/21 0:00,,中国银行,41,1933008.6,47146.55122
河北省,沧州市任邱市北汉乡后桐梨村,任丘市北汉乡后桐梨村,13090090,2014/3/21 1:38,2014/4/23 0:00,中国银行,136,1378417.4,10135.42206
河北省,张家口市宣化区侯家庙乡宣化县二道岭村,宣化大西街支行助农取款点宣化县赵川镇二道岭村,13070012,2014/3/21 0:00,,中国银行,305,267051.8,875.579672
河北省,邯郸市永年县刘营乡后睢宁村,永年县刘营乡睢宁村,13040091,2014/3/21 20:48,,中国银行,175,1144997.9,6542.845143
河北省,邯郸市永年县界河店乡前曹庄村,永年县界河店乡曹庄村,13040093,2014/3/21 20:57,,中国银行,579,10838312,18719.019
河北省,邯郸市永年县刘营乡刘营村,永年县刘营乡刘营村,13040095,2014/3/21 20:58,,中国银行,385,2419717.5,6284.980519
河北省,张家口市万全县孔家庄镇万全县上营屯村,上营屯村助农服务点,13070013,2014/3/23 17:37,,中国银行,540,3642743.2,6745.820741
河北省,张家口市蔚县阳眷镇蔚县郑家窑村,蔚县阳眷镇郑家窑村,13070014,2014/3/23 17:46,,中国银行,51,611500.2,11990.2
河北省,张家口市蔚县吉家庄镇蔚县小辛柳村,蔚县吉家庄镇小辛柳村,13070016,2014/3/23 21:33,,中国银行,134,186228.06,1389.761642
河北省,沧州市河间市故仙乡西留庄村,河间市故仙镇西留庄,13090092,2014/3/23 22:56,2014/3/28 0:00,中国银行,610,18842810,30889.85246
河北省,石家庄市元氏县马村乡张掖村,元氏县马村乡张掖村,13010002,2014/3/24 13:35,2014/3/26 0:00,中国银行,605,14593297,24121.15207
河北省,石家庄市晋州市晋州镇十里铺村,晋州市城关镇十里铺村,13010003,2014/3/24 13:43,2014/4/9 0:00,中国银行,646,2725762.8,4219.447059
河北省,石家庄市平山县东回舍镇西回舍村,平山县回舍镇西回舍村,13010004,2014/3/24 13:48,2014/4/9 0:00,中国银行,400,1266272.6,3165.6815
河北省,石家庄市平山县平山镇南西焦村,平山县平山镇南西焦村,13010006,2014/3/24 14:08,2014/4/8 0:00,中国银行,350,1163363.6,3323.896
河北省,石家庄市元氏县马村乡聊村,元氏县马村乡聊村,13010007,2014/3/24 0:00,,中国银行,118,192,1.627119
河北省,石家庄市鹿泉市铜冶镇南故邑村,鹿泉铜冶镇南故邑村,13010009,2014/3/24 0:00,,中国银行,225,594082.56,2640.366933
河北省,石家庄市赵县北王里镇大琉璃村,赵县北王里镇大琉璃村,13010010,2014/3/24 14:53,2014/4/10 0:00,中国银行,497,6778735,13639.30584
河北省,石家庄市辛集市位伯镇百福村,辛集市位伯镇百福村,13010012,2014/3/24 0:00,,中国银行,537,2431422.2,4527.788082
河北省,石家庄市鹿泉市大河镇西邵营村,鹿泉大河乡邵营村,13010013,2014/3/24 0:00,,中国银行,267,2642952.5,9898.698502
河北省,石家庄市辛集市南智丘镇大车城村,辛集市南智邱镇大车城村,13010014,2014/3/24 0:00,,中国银行,194,1720672.6,8869.446392
河北省,石家庄市赵县沙河店镇东杨村,赵县沙河店镇东杨村,13010015,2014/3/24 15:51,2014/5/16 0:00,中国银行,334,3499750.8,10478.29581
河北省,石家庄市辛集市前营乡前位家村,辛集市前营乡前位家庄村,13010017,2014/3/24 16:00,2014/5/17 0:00,中国银行,599,6746240,11262.50417
河北省,石家庄市赵县前大章乡豆腐庄村,赵县前大章乡豆腐庄村,13010018,2014/3/24 16:50,2014/4/8 0:00,中国银行,626,5194818,8298.43131
河北省,邯郸市临漳县柳园镇柳园集,临漳县柳园镇柳园集,13040096,2014/3/24 16:56,2014/4/8 0:00,中国银行,909,11000593,12101.86249
河北省,石家庄市辛集市和睦井乡东理顺井村,辛集市和睦井乡东理顺井村,13010019,2014/3/24 0:00,,中国银行,282,1965451.8,6969.687234
河北省,石家庄市赵县高村乡疙瘩头村,赵县谢庄乡圪塔头村,13010020,2014/3/24 17:10,2014/4/26 0:00,中国银行,511,1907560.2,3732.994521
河北省,沧州市青县曹寺乡胡店子,青县曹寺镇胡店子村,13090098,2014/3/25 0:00,,中国银行,294,3265072.2,11105.68776
河北省,沧州市东光县龙王李乡龙王李村,东光县龙王李镇龙王李村,13090099,2014/3/25 0:50,2014/3/29 0:00,中国银行,887,4008056,4518.665163
河北省,沧州市河间市沙洼乡大黄务村,河间市沙洼乡大黄务村,13090100,2014/3/25 0:56,2014/4/28 0:00,中国银行,112,916176.94,8180.15125
河北省,沧州市海兴县小山乡张皮村,海兴县小山乡张皮村,13090101,2014/3/25 1:00,2014/4/11 0:00,中国银行,192,2066687.4,10763.99688
河北省,沧州市青县马厂镇旧张屯,青县马厂镇旧张屯,13090102,2014/3/25 10:17,2014/3/25 0:00,中国银行,124,1237085,9976.491935
河北省,沧州市任邱市麻家坞乡麻家坞三村,任丘市麻家坞镇麻家坞三村,13090104,2014/3/25 23:57,2014/3/26 0:00,中国银行,128,7043446,55026.92188
河北省,沧州市河间市米各庄镇北留路,河间市米各庄镇北留路东村,13090105,2014/3/26 0:17,,中国银行,204,2274502.5,11149.52206
河北省,石家庄市辛集市旧城镇旧城村,辛集市旧城镇旧城村,13010021,2014/3/26 0:00,,中国银行,545,4785925,8781.513761
河北省,石家庄市无极县东侯坊乡南池阳村,无极县东侯坊乡南池阳村助农点,13010024,2014/3/26 10:07,,中国银行,307,2312069,7531.169381
河北省,石家庄市无极县高头乡西高村,无极县高头乡西高村助农点,13010025,2014/3/26 10:26,,中国银行,194,3154021.8,16257.84433
河北省,石家庄市无极县七汲镇东小镇村,无极县七汲镇东小镇村助农点,13010026,2014/3/26 10:29,,中国银行,421,5533362.5,13143.37886
河北省,石家庄市无极县七汲镇东汉村,无极县七汲镇东汉村助农点,13010027,2014/3/26 10:34,,中国银行,367,2144228.2,5842.583651
河北省,石家庄市正定县西平乐乡正民庄,正定县西平乐乡正民庄村,13010028,2014/3/26 0:00,,中国银行,627,8331398,13287.71611
河北省,石家庄市正定县新城铺镇东平乐,正定县新城铺镇东平乐村,13010030,2014/3/26 0:00,,中国银行,317,4192812.2,13226.53691
河北省,石家庄市元氏县因村镇院家村,元氏县殷村镇院家村,13010031,2014/3/26 11:02,2014/4/29 0:00,中国银行,224,1408963.6,6290.016071
河北省,石家庄市正定县南牛乡西杨庄村,正定县南牛乡西杨庄村,13010032,2014/3/26 0:00,,中国银行,559,5498087,9835.576029
河北省,石家庄市深泽县白庄乡小堡村,深泽县白庄乡小堡村,13010033,2014/3/26 11:10,2014/4/26 0:00,中国银行,222,23284492,104885.0991
河北省,石家庄市鹿泉市大河镇中落凌村,鹿泉大河乡中落凌村,13010035,2014/3/26 0:00,,中国银行,306,3503268,11448.58824
河北省,石家庄市深泽县桥头乡耿庄村,深泽县桥头乡耿庄村,13010036,2014/3/26 11:28,,中国银行,453,4602135.5,10159.23951
河北省,石家庄市晋州市马于镇吕家庄,晋州市马于镇吕家庄村,13010037,2014/3/26 11:39,2014/5/9 0:00,中国银行,317,1479334.1,4666.669085
河北省,石家庄市鹿泉市上寨乡北寨村,鹿泉区上寨乡北寨村,13010038,2014/3/26 11:42,,中国银行,535,2272898.2,4248.40785
河北省,石家庄市藁城市小常安镇里庄村,藁城区常安镇里庄村,13010039,2014/3/26 11:45,2014/5/30 0:00,中国银行,564,941073.56,1668.570142
河北省,石家庄市赵县谢庄乡各南村,赵县谢庄乡各南村,13010040,2014/3/26 11:53,2014/4/11 0:00,中国银行,234,1058997.1,4525.628632
河北省,石家庄市藁城市小常安镇永安村,藁城区常安镇永安村,13010041,2014/3/26 11:58,2014/4/18 0:00,中国银行,467,4939974,10578.10278
河北省,石家庄市辛集市张古庄镇中王庄村,辛集市张古庄镇中王庄村,13010042,2014/3/26 0:00,,中国银行,222,1816946.6,8184.444144
河北省,张家口市万全县孔家庄镇万全县义兴堡村,万全支行义兴堡村助农服务点,13070020,2014/3/26 19:31,,中国银行,657,4095028.5,6232.920091
河北省,沧州市南皮县鲍官屯镇鲍官屯,南皮县鲍官屯镇鲍官屯村,13090107,2014/3/27 10:01,2014/3/19 0:00,中国银行,235,2211797.8,9411.905532
河北省,沧州市青县清州镇八里庄,青县清州镇八里庄村,13090108,2014/3/28 0:00,,中国银行,394,3086207.2,7833.013198
河北省,张家口市怀来县狼山乡怀来县六街村,怀来狼山乡六街村助农取款点,13070021,2014/3/28 21:30,,中国银行,0,0,\N
河北省,张家口市怀来县东花园镇怀来县达子营村,怀来县东花园镇达子营村助农取款点刘桂喜,13070022,2014/3/28 0:00,,中国银行,268,5010476.5,18695.80784
河北省,沧州市吴桥县于集镇于西村,吴桥县于集镇于西村,13090109,2014/3/29 10:10,2014/3/29 0:00,中国银行,519,3311464,6380.470135
河北省,沧州市黄骅市滕庄子乡后唐村,黄骅市南排河镇唐家堡,13090110,2014/3/30 14:37,2014/3/18 0:00,中国银行,610,8316309,13633.29344
河北省,张家口市怀来县西八里镇水泉村,怀来县西八里镇西水泉村,13070023,2014/3/31 0:00,,中国银行,389,5157176.5,13257.52314
河北省,张家口市宣化区河子西乡宣化县水泉村,宣化县崞村镇水泉村助农服务点,13070024,2014/3/31 21:55,,中国银行,104,258240.17,2483.078558
河北省,衡水市枣强县枣强镇枣强镇邢枣林村,枣强镇邢枣林村,13110152,2014/4/1 10:10,2014/4/1 0:00,中国银行,163,774293.6,4750.267485
河北省,石家庄市赵县北王里镇吴贾村,赵县北王里镇吴贾村,13010044,2014/4/1 10:39,2014/5/25 0:00,中国银行,475,2500181.5,5263.54
河北省,石家庄市辛集市新垒头镇王家庄,辛集市新垒头乡王家庄村,13010045,2014/4/1 0:00,,中国银行,384,13041534,33962.32813
河北省,石家庄市辛集市新垒头镇北小陈,辛集市新垒头乡北小陈村,13010046,2014/4/1 0:00,,中国银行,375,5606299.5,14950.132
河北省,沧州市沧县高川乡沧县东马坦,沧县高川乡东马坦村,13090111,2014/4/1 0:00,,中国银行,195,1893626.1,9710.903077
河北省,邯郸市峰峰矿区大峪镇南大欲村,峰峰矿区大峪镇南大峪,13040100,2014/4/2 22:30,2014/5/30 0:00,中国银行,530,3725497,7029.239623
河北省,石家庄市辛集市马庄乡辛村,辛集市马庄乡辛村,13010047,2014/4/4 10:11,2014/5/15 0:00,中国银行,295,2898263.2,9824.621017
河北省,石家庄市平山县南甸镇坡头村,平山南甸镇坡头村,13010048,2014/4/4 10:30,,中国银行,245,1499343.9,6119.77102
河北省,石家庄市晋州市槐树镇祁底村,晋州市槐树镇祁底村,13010049,2014/4/4 10:38,2014/4/22 0:00,中国银行,297,1393866.2,4693.152189
河北省,石家庄市晋州市槐树镇龙泉固村,晋州市槐树镇龙泉固村,13010050,2014/4/4 10:49,2014/4/28 0:00,中国银行,323,1332030.9,4123.934675
河北省,石家庄市晋州市小樵镇田村,晋州市小樵镇田村助农点,13010051,2014/4/4 10:54,2014/5/23 0:00,中国银行,214,2702571.8,12628.84019
河北省,石家庄市平山县东回舍镇北水村,平山县回舍镇北水村,13010052,2014/4/4 10:58,,中国银行,136,176076.8,1294.682353
河北省,石家庄市平山县岗南镇西岗南,平山县岗南镇西岗南村,13010053,2014/4/4 11:03,,中国银行,611,5887639,9636.070376
河北省,张家口市下花园区花园乡下花园区孟家坟,下花园区花园乡孟家坟村,13070026,2014/4/4 20:04,,中国银行,174,278782.9,1602.200575
河北省,石家庄市正定县新城铺镇小邯村,正定县新城铺镇小邯村,13010055,2014/4/8 0:00,,中国银行,313,5964441,19055.72205
河北省,石家庄市井陉县吴家窑乡吴家窑,井陉吴家窑乡吴家窑村,13010056,2014/4/10 11:41,2014/5/20 0:00,中国银行,245,3818826.5,15587.04694
河北省,沧州市献县乐寿镇郭庄村,献县郭庄镇大郭庄村,13090113,2014/4/11 9:31,2014/4/11 0:00,中国银行,157,88905.32,566.275924
河北省,沧州市任邱市议论堡乡东大务村,任丘市议论堡乡东大坞村,13090114,2014/4/12 15:11,2014/5/20 0:00,中国银行,111,653819.75,5890.268018
河北省,石家庄市赵县北王里镇黄市村,赵县北王里镇黄市村,13010058,2014/4/14 9:47,2014/3/28 0:00,中国银行,274,6472686,23622.94161
河北省,张家口市万全县郭磊庄镇万全县阳门堡村,万全县阳门堡村助农服务点,13070028,2014/4/15 20:24,,中国银行,470,703573.44,1496.964766
河北省,张家口市万全县安家堡乡万全县邹家庄村,万全县邹家庄村助农服务点,13070029,2014/4/15 20:37,,中国银行,458,2033632.6,4440.245852
河北省,石家庄市平山县平山镇王母村,平山县平山镇王母村,13010059,2014/4/16 10:42,,中国银行,134,845987.75,6313.341418
河北省,沧州市沧县大官厅乡大鹅庄,沧县大官厅乡大鹅庄村,13090115,2014/4/17 0:00,,中国银行,281,1086977.6,3868.247687
河北省,沧州市黄骅市南排河镇歧口村,黄骅市南排河镇歧口村,13090116,2014/4/17 0:00,,中国银行,562,6448733.5,11474.61477
河北省,石家庄市平山县西大吾乡田兴村,平山县大吾乡田兴村,13010060,2014/4/17 9:43,,中国银行,348,1399290.1,4020.948563
河北省,沧州市河间市故仙乡东羊庄,河间市故仙镇东羊庄,13090117,2014/4/17 11:30,2014/3/28 0:00,中国银行,409,1886600.1,4612.714181
河北省,衡水市安平县安平镇西王庄村,安平镇西王庄村,13110153,2014/4/17 16:50,2014/5/14 0:00,中国银行,222,2649119.5,11932.97072
河北省,张家口市下花园区花园乡下花园区上花园村,下花园区花园乡上花园村,13070032,2014/4/17 20:36,,中国银行,494,1016200.3,2057.085628
河北省,石家庄市鹿泉市大河镇城东桥,鹿泉区大河镇城东桥村,13010061,2014/4/21 13:44,2013/8/1 0:00,中国银行,476,3982281.2,8366.136975
河北省,沧州市沧县汪家铺乡孙佛庄,沧县汪家铺乡孙佛庄村,13090118,2014/4/21 23:12,2014/1/12 0:00,中国银行,225,3822577,16989.23111
河北省,石家庄市元氏县苏阳乡沟北村,元氏县苏阳乡沟北村,13010062,2014/4/22 8:57,,中国银行,337,6258183.5,18570.27745
河北省,邯郸市邯郸县康庄乡东望庄村,邯郸县康庄乡东望庄,13040107,2014/4/23 16:01,2014/4/18 0:00,中国银行,216,1241939.6,5749.72037
河北省,衡水市安平县马店镇马店镇朱庄村,衡水市安平县马店镇朱家庄村,13110154,2014/4/23 16:11,2014/4/24 0:00,中国银行,0,0,\N
河北省,衡水市安平县程油子乡北牛具村,油子乡北牛具村,13110155,2014/4/25 10:52,2014/4/25 0:00,中国银行,230,931699.44,4050.86713
河北省,沧州市献县十五级乡八章村,献县十五级乡八章村,13090120,2014/4/25 15:23,,中国银行,256,1993407.1,7786.746484
河北省,沧州市河间市行别营乡前各庄,河间市行别营乡前各庄村,13090121,2014/4/25 15:39,2014/5/30 0:00,中国银行,246,1915966.5,7788.481707
河北省,沧州市河间市兴村乡西张庄村,河间市兴村镇西张庄村,13090122,2014/4/25 15:53,,中国银行,109,158216.56,1451.528073
河北省,沧州市沧县姚官屯乡前李寨村,沧县姚官屯乡前李寨村,13090123,2014/4/25 16:09,,中国银行,399,1524309.1,3820.323559
河北省,沧州市吴桥县于集镇沙窝郑村,吴桥县于集镇沙窝郑村,13090125,2014/4/25 16:49,,中国银行,359,4258684,11862.62953
河北省,沧州市河间市沙河桥镇张王留欢村,河间市沙河桥镇张王留欢村,13090127,2014/4/26 17:27,,中国银行,135,1350120.6,10000.89333
河北省,邯郸市临漳县孙陶集镇孟村,临漳县孙陶镇集孟村,13040108,2014/4/28 8:26,2014/4/30 0:00,中国银行,888,3258786,3669.804054
河北省,邢台市威县贺钊乡郭牛村,威县贺钊乡郭牛村,13050001,2014/4/28 18:30,,中国银行,216,2724813.8,12614.8787
河北省,石家庄市赵县沙河店镇中冯村,赵县沙河店镇中冯村,13010064,2014/4/30 11:07,,中国银行,387,2055728.2,5311.959173
河北省,石家庄市赵县前大章乡王家庄村,赵县前大章乡王家庄村,13010065,2014/4/30 11:13,2014/5/27 0:00,中国银行,586,3123252,5329.78157
河北省,衡水市安平县南王庄镇谷家左村,南王庄镇谷家左村,13110156,2014/5/4 11:09,2014/5/4 0:00,中国银行,338,1291164.2,3820.012426
河北省,邢台市沙河市白塔镇栾卸村,沙河市白塔镇栾卸村,13050003,2014/5/6 8:53,2014/5/26 0:00,中国银行,292,4779299,16367.46233
河北省,张家口市怀来县王家楼回族乡怀来县王家楼村,怀来王家楼回族乡王家楼,13070034,2014/5/7 14:41,,中国银行,275,2548401,9266.912727
安徽省,滁州市全椒县二郎口镇太平村,全椒太平虎旺便利店,34110021,2014/5/8 10:40,,建设银行,0,0,\N
河北省,邯郸市磁县岳城镇界段营村,磁县岳城镇界段营村,13040112,2014/5/13 19:16,,中国银行,1170,1375319.4,1175.486667
河北省,沧州市盐山县盐山镇范庄,盐山县范庄村,13090129,2014/5/15 16:23,2014/4/28 0:00,中国银行,182,2710881.5,14894.9533
河北省,唐山市古冶区王辇庄乡王辇庄二街村,古冶区王辇庄二街村,13020001,2014/5/16 9:55,2013/4/1 0:00,中国银行,111,5317163,47902.36937
河北省,唐山市古冶区卑家店乡海子沿,古冶海子沿村,13020002,2014/5/16 10:01,2013/4/1 0:00,中国银行,164,1214796.1,7407.293293
河北省,唐山市古冶区习家套乡古冶大市场,古冶区横河村,13020003,2014/5/16 10:11,,中国银行,1483,1058845.2,713.988672
河北省,衡水市安平县大子文乡马江村,大子文乡马江村,13110157,2014/5/16 16:07,2014/5/21 0:00,中国银行,171,2219497.8,12979.5193
河北省,衡水市安平县马店镇付各庄村,马店镇付各庄村,13110159,2014/5/16 16:23,,中国银行,93,234481.56,2521.307097
河北省,衡水市安平县马店镇香管村,马店镇香管村,13110161,2014/5/16 16:35,,中国银行,35,128327.62,3666.503429
河北省,衡水市安平县大子文乡义里村,大子文乡义里村,13110162,2014/5/16 17:06,,中国银行,334,1735224.8,5195.283832
河北省,衡水市安平县大何庄乡西羽林村,大何庄乡西羽林村,13110163,2014/5/16 17:22,,中国银行,215,1411728.9,6566.18093
河北省,衡水市阜城县漫河乡东韩村,衡水阜城东韩村,13110164,2014/5/16 0:00,,中国银行,248,1873141.8,7552.991129
河北省,衡水市武强县豆村乡西岔河村,衡水武强县豆村乡西岔河村,13110165,2014/5/16 18:06,,中国银行,104,757190.25,7280.675481
河北省,衡水市武强县周家窝乡刘厂村,衡水武强县周窝镇刘厂村,13110166,2014/5/16 18:18,,中国银行,385,3310788,8599.449351
河北省,衡水市武强县街关镇大郭庄村,衡水武强县街关镇大郭庄村,13110167,2014/5/16 18:27,,中国银行,142,1436663.8,10117.3507
河北省,衡水市桃城区赵家圈镇贡家台村,深州市前磨头镇贡家台村,13110168,2014/5/16 18:55,2014/5/27 0:00,中国银行,333,2576864.5,7738.331832
河北省,衡水市饶阳县五公镇南马村,饶阳县五公镇南马村,13110169,2014/5/16 19:00,,中国银行,167,1767502.2,10583.84551
河北省,衡水市深州市大屯乡大屯镇后屯,大屯镇后屯,13110171,2014/5/16 19:22,,中国银行,197,2121900,10771.06599
河北省,衡水市深州市魏桥镇魏桥镇河兰井,魏桥镇河兰井,13110172,2014/5/16 19:28,2014/2/25 0:00,中国银行,315,4538786,14408.84444
河北省,衡水市深州市兵曹乡乔辛庄村,兵曹乡乔辛庄,13110173,2014/5/16 19:39,,中国银行,426,7693586,18060.06103
河北省,衡水市深州市穆村乡石像村,穆村乡石像村,13110174,2014/5/16 19:48,,中国银行,290,2011894.2,6937.566207
河北省,衡水市武强县周家窝乡周窝,衡水武强县周窝镇周窝村,13110175,2014/5/16 19:53,,中国银行,656,6342833,9668.952744
河北省,衡水市深州市穆村乡穆村乡西马庄,穆村乡西马庄,13110176,2014/5/16 19:58,,中国银行,353,3921140,11108.04533
河北省,石家庄市辛集市和睦井乡双柳树村,辛集市和睦井乡双柳树村,13010067,2014/5/17 8:39,2014/5/30 0:00,中国银行,346,2929322.2,8466.249133
河北省,石家庄市辛集市田家庄乡试炮营村,辛集市田家庄乡试炮营村,13010068,2014/5/17 8:51,,中国银行,374,5889430,15747.13904
河北省,石家庄市晋州市小樵镇小樵村,晋州市小樵镇小樵村,13010069,2014/5/17 9:00,2014/5/27 0:00,中国银行,175,764578.6,4369.020571
河北省,石家庄市无极县七汲镇西汉村,无极县七汲镇西汉村助农点,13010071,2014/5/17 9:19,,中国银行,197,481509.4,2444.210152
河北省,邯郸市魏县双井镇双井村,魏县双井镇董圈村,13040115,2014/5/18 9:36,2014/5/18 0:00,中国银行,257,317218.25,1234.312257
河北省,石家庄市井陉县上安镇白王庄村,井陉上安镇白王庄村,13010073,2014/5/21 10:02,,中国银行,751,2536546,3377.557923
河北省,沧州市青县金牛镇打虎庄村,青县金牛镇打虎庄村,13090133,2014/5/22 23:24,2014/3/11 0:00,中国银行,187,1433385.9,7665.165241
河北省,沧州市河间市尊祖庄乡高王化村,河间市尊祖庄乡高王化村,13090134,2014/5/22 23:26,2014/3/19 0:00,中国银行,269,2154023.8,8007.52342
河北省,沧州市河间市黎民居乡李召庄村,河间市黎民居乡李召庄村,13090135,2014/5/22 23:38,,中国银行,119,3673756.5,30871.90336
河北省,沧州市沧县崔尔庄镇北村,沧州市杜林镇杜林北街,13090136,2014/5/22 0:00,,中国银行,247,2051320.1,8304.939676
河北省,张家口市万全县洗马林镇万全县洗马林镇,万全县洗马林镇洗马林村,13070037,2014/5/23 11:36,,中国银行,461,3460716,7506.976139
河北省,张家口市蔚县代王城镇蔚县代王城镇富家堡村,蔚县代王城镇富家堡村,13070038,2014/5/23 11:59,,中国银行,96,51588.51,537.380313
贵州省,贵阳市白云区艳山红镇程官村,程官村,52010001,2014/5/24 16:20,2014/12/25 0:00,贵阳银行,0,0,\N
河北省,沧州市黄骅市羊二庄回族乡八里庄村,黄骅市羊二庄镇八里庄村,13090140,2014/5/24 0:00,,中国银行,717,6344630,8848.856346
河北省,邯郸市磁县岳城镇岳城村,磁县岳城镇岳城村,13040117,2014/5/27 20:49,2014/6/27 0:00,中国银行,148,3056015.8,20648.75541
河北省,沧州市吴桥县梁集镇北徐王村,吴桥县梁集镇北徐王村,13090142,2014/5/28 15:46,2014/6/3 0:00,中国银行,441,2017250.9,4574.265079
河北省,承德市围场满族蒙古族自治县龙头山乡大字村,围场县龙头山乡大字村(金融）,13080002,2014/5/29 10:27,2014/5/2 0:00,中国银行,178,2893909.5,16257.91854
河北省,唐山市迁西县三屯营镇西龙湾村,迁西三屯西龙湾村,13020008,2014/5/29 10:46,2014/5/30 0:00,中国银行,369,2653243,7190.360434
河北省,衡水市桃城区大麻森乡花园村,麻森乡花园村,13110179,2014/6/3 17:12,2014/6/5 0:00,中国银行,258,1474463.1,5714.973256
河北省,衡水市深州市大堤镇北尚庄村,大屯镇北尚庄,13110180,2014/6/4 18:55,,中国银行,331,7464180.5,22550.39426
河北省,承德市宽城满族自治县峪耳崖镇双洞子,宽城县峪耳崖镇双洞子村,13080004,2014/6/4 22:01,2014/6/17 0:00,中国银行,237,455222.66,1920.770717
河北省,衡水市冀州市西王镇五分村,西王镇五分村,13110181,2014/6/4 23:20,,中国银行,247,1489305.2,6029.575709
